,iou_top_k,iou_top_k,iou_top_k,ssim,ssim,ssim
,mean,std,count,mean,std,count
acerto_ensemble,,,,,,
False,0.09022136693839511,0.011370456468724114,15,0.4442322410844222,0.08709835086687358,15
True,0.08942205900182255,0.013766411188778024,145,0.4484400538886885,0.08296103109107132,145
