fold,best_epoch,best_val_loss,best_val_accuracy,best_train_loss,best_train_accuracy
1,29,0.09031209065800622,0.9523809523809523,0.027088280949559247,0.993006993006993
2,30,0.07159364637401369,0.9722222222222222,0.026028941216684826,1.0
3,28,0.1419901328312384,0.972972972972973,0.03295559003143697,1.0
4,30,0.10870552588911618,0.9705882352941176,0.02595959724673372,1.0
5,30,0.04007935110065672,0.9722222222222222,0.01614471719969039,1.0
