fold,best_epoch,best_val_loss,best_val_accuracy,best_train_loss,best_train_accuracy
1,29,0.548621506690979,0.8,0.10703201546813502,0.9848484848484849
2,15,0.7503226780891419,0.64,0.36855292260044753,0.9191919191919192
3,28,0.5538414716720581,0.78,0.1127633187505934,0.98989898989899
4,39,0.6441183625435343,0.7755102040816326,0.034147817285815674,1.0
5,36,0.5530817040375301,0.8367346938775511,0.06237391393687857,1.0
