fold,best_epoch,best_val_loss,best_val_accuracy,best_train_loss,best_train_accuracy
1,27,0.35698243021965026,0.86,0.09758080918379504,0.9747474747474747
2,28,0.28589661240577696,0.9,0.04760337282310833,0.9949494949494949
3,20,0.32962524056434633,0.92,0.10480888323350386,0.9949494949494949
4,28,0.33057082915792657,0.8979591836734694,0.045252923989415765,0.9949748743718593
5,30,0.3787118135666361,0.8163265306122449,0.03417793155914575,0.9949748743718593
