seed,banda,queda_prob,sample,target_class
87,Manhattan (G),-0.0001701265573501587,1,0
87,Manhattan (H),-0.008494824171066284,1,0
93,Minkowski (P),-0.03912582993507385,1,0
93,Minkowski (G),-0.03956538438796997,1,0
93,Minkowski (H),-0.13780423998832703,1,0
93,Euclidiana (P),-0.05504204332828522,1,0
93,Euclidiana (G),0.067263662815094,1,0
93,Euclidiana (H),-0.03505754470825195,1,0
93,Manhattan (P),-0.03643374145030975,1,0
93,Manhattan (G),0.01849699765443802,1,0
93,Manhattan (H),0.00164872407913208,1,0
107,Minkowski (P),-0.019084230065345764,1,0
107,Minkowski (G),-0.09932640194892883,1,0
107,Minkowski (H),-0.03254745900630951,1,0
107,Euclidiana (P),-0.0857812911272049,1,0
107,Euclidiana (G),0.006915539503097534,1,0
107,Euclidiana (H),-0.05416485667228699,1,0
107,Manhattan (P),-0.0016757696866989136,1,0
107,Manhattan (G),0.0008410215377807617,1,0
107,Manhattan (H),-0.0033339709043502808,1,0
121,Minkowski (P),0.00719035416841507,1,0
121,Minkowski (G),-0.004436314105987549,1,0
121,Minkowski (H),-0.05298715829849243,1,0
121,Euclidiana (P),-0.056767672300338745,1,0
121,Euclidiana (G),0.02566874772310257,1,0
121,Euclidiana (H),-0.04189165681600571,1,0
121,Manhattan (P),-0.01901751011610031,1,0
121,Manhattan (G),0.007313475012779236,1,0
121,Manhattan (H),-0.003918692469596863,1,0
7,Minkowski (P),0.03121444582939148,2,0
7,Minkowski (G),0.05005411058664322,2,0
7,Minkowski (H),0.012499094009399414,2,0
7,Euclidiana (P),0.0052816420793533325,2,0
7,Euclidiana (G),-0.3881741166114807,2,0
7,Euclidiana (H),0.030991077423095703,2,0
7,Manhattan (P),-0.030245721340179443,2,0
7,Manhattan (G),-0.007935866713523865,2,0
7,Manhattan (H),-0.0035795867443084717,2,0
12,Minkowski (P),0.021188125014305115,2,0
12,Minkowski (G),0.028357744216918945,2,0
12,Minkowski (H),0.009222239255905151,2,0
12,Euclidiana (P),0.005806714296340942,2,0
12,Euclidiana (G),-0.21882960945367813,2,0
12,Euclidiana (H),0.023327957838773727,2,0
12,Manhattan (P),-0.05707230418920517,2,0
12,Manhattan (G),-0.0075006261467933655,2,0
12,Manhattan (H),-0.00781773030757904,2,0
42,Minkowski (P),0.008540458977222443,2,0
42,Minkowski (G),0.03684421256184578,2,0
42,Minkowski (H),-0.0157616063952446,2,0
42,Euclidiana (P),-0.023742273449897766,2,0
42,Euclidiana (G),-0.2541237697005272,2,0
42,Euclidiana (H),-0.0012785717844963074,2,0
42,Manhattan (P),-0.0500277504324913,2,0
42,Manhattan (G),0.0007034614682197571,2,0
42,Manhattan (H),-0.003319084644317627,2,0
65,Minkowski (P),-0.10233768820762634,2,0
65,Minkowski (G),-0.22659790515899658,2,0
65,Minkowski (H),-0.10483378171920776,2,0
65,Euclidiana (P),-0.06164523959159851,2,0
65,Euclidiana (G),-0.04464104771614075,2,0
65,Euclidiana (H),0.015178561210632324,2,0
65,Manhattan (P),-0.11834642291069031,2,0
65,Manhattan (G),-0.0478876531124115,2,0
65,Manhattan (H),0.010314583778381348,2,0
87,Minkowski (P),0.01749897003173828,2,0
87,Minkowski (G),0.07910984754562378,2,0
87,Minkowski (H),0.09816735982894897,2,0
87,Euclidiana (P),0.08345448970794678,2,0
87,Euclidiana (G),0.0881267786026001,2,0
87,Euclidiana (H),0.0915905237197876,2,0
87,Manhattan (P),-0.0214347243309021,2,0
87,Manhattan (G),-0.0028804540634155273,2,0
87,Manhattan (H),0.016932129859924316,2,0
93,Minkowski (P),0.042376868426799774,2,0
93,Minkowski (G),0.045900002121925354,2,0
93,Minkowski (H),0.04674242436885834,2,0
93,Euclidiana (P),0.06067924201488495,2,0
93,Euclidiana (G),-0.6175122261047363,2,0
93,Euclidiana (H),0.028881743550300598,2,0
93,Manhattan (P),-0.0069222599267959595,2,0
93,Manhattan (G),0.001522153615951538,2,0
93,Manhattan (H),0.004661694169044495,2,0
107,Minkowski (P),-0.01274801790714264,2,0
107,Minkowski (G),0.0481148362159729,2,0
107,Minkowski (H),0.07192235440015793,2,0
107,Euclidiana (P),0.0072998106479644775,2,0
107,Euclidiana (G),-0.2893662303686142,2,0
107,Euclidiana (H),-0.06422622501850128,2,0
107,Manhattan (P),-0.008213311433792114,2,0
107,Manhattan (G),0.011217683553695679,2,0
107,Manhattan (H),0.0012027770280838013,2,0
121,Minkowski (P),-0.03942861407995224,2,0
121,Minkowski (G),-0.1000441238284111,2,0
121,Minkowski (H),0.0030952170491218567,2,0
121,Euclidiana (P),-0.029195494949817657,2,0
121,Euclidiana (G),-0.21755193918943405,2,0
121,Euclidiana (H),-0.006958045065402985,2,0
121,Manhattan (P),-0.07764791697263718,2,0
121,Manhattan (G),-0.010344356298446655,2,0
121,Manhattan (H),-0.007483333349227905,2,0
7,Minkowski (P),-0.0019375085830688477,3,0
7,Minkowski (G),0.023508846759796143,3,0
7,Minkowski (H),0.012379705905914307,3,0
7,Euclidiana (P),0.06558036804199219,3,0
7,Euclidiana (G),0.22752082347869873,3,0
7,Euclidiana (H),0.0020793676376342773,3,0
7,Manhattan (P),0.0028721094131469727,3,0
7,Manhattan (G),0.020669996738433838,3,0
7,Manhattan (H),-0.000706017017364502,3,0
12,Minkowski (P),-0.02891179919242859,3,0
12,Minkowski (G),0.17654940485954285,3,0
12,Minkowski (H),-0.11260607838630676,3,0
12,Euclidiana (P),-0.2048942744731903,3,0
12,Euclidiana (G),0.09496867656707764,3,0
12,Euclidiana (H),0.07861930131912231,3,0
12,Manhattan (P),0.13430532813072205,3,0
12,Manhattan (G),0.07368579506874084,3,0
12,Manhattan (H),-0.024255603551864624,3,0
42,Minkowski (P),-0.014285802841186523,3,0
42,Minkowski (G),-0.05875444412231445,3,0
42,Minkowski (H),-0.03407752513885498,3,0
42,Euclidiana (P),-0.05368584394454956,3,0
42,Euclidiana (G),0.40930527448654175,3,0
42,Euclidiana (H),-0.015895307064056396,3,0
42,Manhattan (P),0.039166927337646484,3,0
42,Manhattan (G),0.024643421173095703,3,0
42,Manhattan (H),0.0018497705459594727,3,0
65,Minkowski (P),-0.031832098960876465,3,0
65,Minkowski (G),0.014992356300354004,3,0
65,Minkowski (H),0.14885073900222778,3,0
65,Euclidiana (P),0.0822300910949707,3,0
65,Euclidiana (G),0.08418688178062439,3,0
65,Euclidiana (H),-0.04013395309448242,3,0
65,Manhattan (P),0.06062537431716919,3,0
65,Manhattan (G),-0.0025122761726379395,3,0
65,Manhattan (H),-0.008743345737457275,3,0
87,Minkowski (P),-0.004906982183456421,3,0
87,Minkowski (G),-0.10390198230743408,3,0
87,Minkowski (H),-0.08926430344581604,3,0
87,Euclidiana (P),0.07255317270755768,3,0
87,Euclidiana (G),0.0590214729309082,3,0
87,Euclidiana (H),-0.12038987874984741,3,0
87,Manhattan (P),0.09195391833782196,3,0
87,Manhattan (G),-0.008620649576187134,3,0
87,Manhattan (H),-0.02273392677307129,3,0
93,Minkowski (P),-0.03353637456893921,3,0
93,Minkowski (G),0.11389786005020142,3,0
93,Minkowski (H),0.016133010387420654,3,0
93,Euclidiana (P),-0.022107183933258057,3,0
93,Euclidiana (G),0.187822163105011,3,0
93,Euclidiana (H),0.013912498950958252,3,0
93,Manhattan (P),0.028930962085723877,3,0
93,Manhattan (G),0.02517169713973999,3,0
93,Manhattan (H),0.0016472935676574707,3,0
107,Minkowski (P),-0.049416929483413696,3,0
107,Minkowski (G),-0.0333198606967926,3,0
107,Minkowski (H),-0.014374315738677979,3,0
107,Euclidiana (P),-0.3596797585487366,3,0
107,Euclidiana (G),0.15157416462898254,3,0
107,Euclidiana (H),-0.07259705662727356,3,0
107,Manhattan (P),0.01968926191329956,3,0
107,Manhattan (G),0.03419762849807739,3,0
107,Manhattan (H),0.0008005797863006592,3,0
121,Minkowski (P),0.055064260959625244,3,0
121,Minkowski (G),-0.2574005424976349,3,0
121,Minkowski (H),-0.09902128577232361,3,0
121,Euclidiana (P),-0.17661932110786438,3,0
121,Euclidiana (G),0.1858796924352646,3,0
121,Euclidiana (H),-0.07243314385414124,3,0
121,Manhattan (P),0.029977113008499146,3,0
121,Manhattan (G),0.0006375610828399658,3,0
121,Manhattan (H),-0.009469747543334961,3,0
7,Minkowski (P),0.011233687400817871,4,0
7,Minkowski (G),-0.0010752081871032715,4,0
7,Minkowski (H),0.0030283331871032715,4,0
7,Euclidiana (P),0.009273827075958252,4,0
7,Euclidiana (G),0.004796087741851807,4,0
7,Euclidiana (H),-0.00048476457595825195,4,0
7,Manhattan (P),0.0005349516868591309,4,0
7,Manhattan (G),-0.0016313791275024414,4,0
7,Manhattan (H),-0.0005286335945129395,4,0
12,Minkowski (P),0.08013594150543213,4,0
12,Minkowski (G),0.04932314157485962,4,0
12,Minkowski (H),-0.004477202892303467,4,0
12,Euclidiana (P),0.007017910480499268,4,0
12,Euclidiana (G),-0.0036583542823791504,4,0
12,Euclidiana (H),-0.012982666492462158,4,0
12,Manhattan (P),-0.004775106906890869,4,0
12,Manhattan (G),-0.011167287826538086,4,0
12,Manhattan (H),-0.002982199192047119,4,0
42,Minkowski (P),0.0037341713905334473,4,0
42,Minkowski (G),0.07478445768356323,4,0
42,Minkowski (H),0.02912062406539917,4,0
42,Euclidiana (P),0.00132066011428833,4,0
42,Euclidiana (G),0.0044751763343811035,4,0
42,Euclidiana (H),-0.0015136003494262695,4,0
42,Manhattan (P),-0.0013949275016784668,4,0
42,Manhattan (G),-0.0015332698822021484,4,0
42,Manhattan (H),-0.0002765655517578125,4,0
65,Minkowski (P),-0.0075492262840271,4,0
65,Minkowski (G),-0.010255575180053711,4,0
65,Minkowski (H),-0.004290342330932617,4,0
65,Euclidiana (P),0.0066030025482177734,4,0
65,Euclidiana (G),0.07003676891326904,4,0
65,Euclidiana (H),6.461143493652344e-05,4,0
65,Manhattan (P),-0.00011789798736572266,4,0
65,Manhattan (G),-0.004625499248504639,4,0
65,Manhattan (H),-0.000848233699798584,4,0
87,Minkowski (P),-0.0021103620529174805,4,0
87,Minkowski (G),0.04174613952636719,4,0
87,Minkowski (H),0.08125293254852295,4,0
87,Euclidiana (P),-0.010294973850250244,4,0
87,Euclidiana (G),0.009754359722137451,4,0
87,Euclidiana (H),-0.00709301233291626,4,0
87,Manhattan (P),-0.006191849708557129,4,0
87,Manhattan (G),-0.009630203247070312,4,0
87,Manhattan (H),-0.0037280917167663574,4,0
93,Minkowski (P),0.09062325954437256,4,0
93,Minkowski (G),0.36814117431640625,4,0
93,Minkowski (H),0.055698394775390625,4,0
93,Euclidiana (P),0.007843315601348877,4,0
93,Euclidiana (G),0.00956881046295166,4,0
93,Euclidiana (H),-0.001906275749206543,4,0
93,Manhattan (P),-0.002050638198852539,4,0
93,Manhattan (G),-0.0024069547653198242,4,0
93,Manhattan (H),-0.0010175108909606934,4,0
107,Minkowski (P),0.0020779967308044434,4,0
107,Minkowski (G),0.00931936502456665,4,0
107,Minkowski (H),-0.00492173433303833,4,0
107,Euclidiana (P),-0.0034787654876708984,4,0
107,Euclidiana (G),-0.0024299025535583496,4,0
107,Euclidiana (H),-0.0006916522979736328,4,0
107,Manhattan (P),-0.0008404254913330078,4,0
107,Manhattan (G),-0.002078533172607422,4,0
107,Manhattan (H),-0.000459134578704834,4,0
121,Minkowski (P),0.0037851929664611816,4,0
121,Minkowski (G),0.013919353485107422,4,0
121,Minkowski (H),0.002221047878265381,4,0
121,Euclidiana (P),0.0036413073539733887,4,0
121,Euclidiana (G),0.00984048843383789,4,0
121,Euclidiana (H),0.0009364485740661621,4,0
121,Manhattan (P),-0.006692171096801758,4,0
121,Manhattan (G),-0.006914079189300537,4,0
121,Manhattan (H),-0.0016112327575683594,4,0
7,Minkowski (P),-0.0011807680130004883,5,0
7,Minkowski (G),-0.0034546256065368652,5,0
7,Minkowski (H),0.021979153156280518,5,0
7,Euclidiana (P),0.01043170690536499,5,0
