sample,tipo_representacao,target_class,iou_top_k,ssim,seed,y_true,y_pred,acerto_ensemble
15,orig,0,0.14285714285714285,0.4131591908552502,87,0,0,True
16,orig,0,0.08108108108108109,0.31823065586278537,87,0,0,True
17,orig,0,0.0,0.3553113291254116,87,0,0,True
18,orig,0,0.05263157894736842,0.3298996930878096,87,0,0,True
19,orig,0,0.08108108108108109,0.44227959383192694,87,0,0,True
0,orig,0,0.14285714285714285,0.3199228956140121,93,0,0,True
1,orig,0,0.2903225806451613,0.43062352480734073,93,0,0,True
2,orig,0,0.0,0.2969293730642929,93,0,0,True
3,orig,0,0.02564102564102564,0.38735920393936724,93,0,0,True
4,orig,0,0.1111111111111111,0.35093951276454594,93,0,0,True
5,orig,0,0.1111111111111111,0.37751017763643996,93,0,0,True
6,orig,0,0.02564102564102564,0.359283208899369,93,0,0,True
7,orig,0,0.05263157894736842,0.3326829881839332,93,0,0,True
8,orig,0,0.02564102564102564,0.30059718143433267,93,0,0,True
9,orig,0,0.05263157894736842,0.3854444764327196,93,0,0,True
10,orig,0,0.1111111111111111,0.43788408194465406,93,0,0,True
11,orig,0,0.21212121212121213,0.39584068613938517,93,0,0,True
12,orig,0,0.21212121212121213,0.4336647434996919,93,0,0,True
13,orig,0,0.0,0.29556992770867335,93,0,0,True
14,orig,0,0.08108108108108109,0.3337983748778522,93,0,0,True
15,orig,0,0.0,0.26354589708201254,93,0,0,True
16,orig,0,0.0,0.3876839027025865,93,0,0,True
17,orig,0,0.05263157894736842,0.40160702542145577,93,0,0,True
18,orig,0,0.1111111111111111,0.3703218643205274,93,0,0,True
19,orig,0,0.05263157894736842,0.3917832635631659,93,0,0,True
0,orig,0,0.0,0.26847931868223135,107,0,0,True
1,orig,0,0.0,0.24854825287720914,107,0,1,False
2,orig,0,0.0,0.2603135836679535,107,0,0,True
3,orig,0,0.02564102564102564,0.3944332288290749,107,0,0,True
4,orig,0,0.21212121212121213,0.3390400129924111,107,0,0,True
5,orig,0,0.02564102564102564,0.31366404209663007,107,0,0,True
6,orig,0,0.08108108108108109,0.3047972146613657,107,0,0,True
7,orig,0,0.0,0.3186060287902338,107,0,0,True
8,orig,0,0.0,0.19116578482528693,107,0,0,True
9,orig,0,0.0,0.3626018459264412,107,0,0,True
10,orig,0,0.02564102564102564,0.33423278606560053,107,0,0,True
11,orig,0,0.17647058823529413,0.38834196461386333,107,0,0,True
12,orig,0,0.14285714285714285,0.37433297992896347,107,0,0,True
13,orig,0,0.05263157894736842,0.3455994710913158,107,0,0,True
14,orig,0,0.17647058823529413,0.42217577139796103,107,0,0,True
15,orig,0,0.0,0.30951380766848524,107,0,0,True
16,orig,0,0.0,0.3337353916998923,107,0,0,True
17,orig,0,0.08108108108108109,0.4450414037144067,107,0,0,True
18,orig,0,0.0,0.2903800615893172,107,0,0,True
19,orig,0,0.08108108108108109,0.40330338095158597,107,0,0,True
0,orig,0,0.05263157894736842,0.3734897505753722,121,0,0,True
1,orig,0,0.0,0.4383530980129394,121,0,0,True
2,orig,0,0.0,0.3831572632617129,121,0,0,True
3,orig,0,0.05263157894736842,0.30272044231052003,121,0,0,True
