fold,best_epoch,best_val_loss,best_val_accuracy,best_train_loss,best_train_accuracy
1,21,0.4091784954071045,0.8387096774193549,0.042281795994608434,0.9935064935064936
2,17,0.3979928410330484,0.813953488372093,0.10346058283893156,0.9647887323943662
3,13,0.45143941129956927,0.7714285714285715,0.09533402065436046,0.98
4,14,0.49626903503369063,0.7435897435897436,0.08460247756479537,0.9794520547945206
5,28,0.41006407957222013,0.8648648648648649,0.03082458518848226,0.9932432432432432
