fold,best_epoch,best_val_loss,best_val_accuracy,best_train_loss,best_train_accuracy
1,19,0.43064918120702106,0.8333333333333334,0.08462222879880095,0.9931506849315068
2,17,0.5317152319727717,0.8108108108108109,0.08362491999206872,1.0
3,28,0.38712438609864974,0.8055555555555556,0.01756915016329452,1.0
4,20,0.35235353740485936,0.8378378378378378,0.0598246396872504,1.0
5,42,0.4926337930891249,0.7777777777777778,0.006627181621447002,1.0
