fold,best_epoch,best_val_loss,best_val_accuracy,best_train_loss,best_train_accuracy
1,18,0.3618659973144531,0.8928571428571429,0.018306208655807624,1.0
2,16,0.3842202283087231,0.7619047619047619,0.04627533913492323,1.0
3,21,0.2939097408841296,0.8780487804878049,0.017127959264649287,1.0
4,16,0.5784901319405972,0.717948717948718,0.04626985384176855,1.0
5,13,0.4984358072280884,0.7428571428571429,0.0979380985101064,0.9933333333333333
