seed,sample,target_class,grupo,prob_base,prob_oclusa,queda_prob
42,2,0,Euclidiana (P),0.9943776726722717,0.763674795627594,0.23070287704467773
42,2,0,Euclidiana (G),0.9943776726722717,0.5954545736312866,0.3989230990409851
42,2,0,Euclidiana (H),0.9943776726722717,0.6532835960388184,0.34109407663345337
42,2,0,Manhattan (P),0.9943776726722717,0.7989276051521301,0.1954500675201416
42,2,0,Manhattan (G),0.9943776726722717,0.9253137707710266,0.06906390190124512
42,2,0,Manhattan (H),0.9943776726722717,0.9807047247886658,0.013672947883605957
65,2,0,Minkowski (P),0.9753422141075134,0.6367294192314148,0.33861279487609863
65,2,0,Minkowski (G),0.9753422141075134,0.897040605545044,0.07830160856246948
65,2,0,Minkowski (H),0.9753422141075134,0.7282796502113342,0.2470625638961792
65,2,0,Euclidiana (P),0.9753422141075134,0.7726139426231384,0.202728271484375
65,2,0,Euclidiana (G),0.9753422141075134,0.6960525512695312,0.2792896628379822
65,2,0,Euclidiana (H),0.9753422141075134,0.7559043765068054,0.219437837600708
65,2,0,Manhattan (P),0.9753422141075134,0.6647834181785583,0.3105587959289551
65,2,0,Manhattan (G),0.9753422141075134,0.9217107892036438,0.05363142490386963
65,2,0,Manhattan (H),0.9753422141075134,0.9303814768791199,0.044960737228393555
87,2,0,Minkowski (P),0.9826204180717468,0.7729300856590271,0.20969033241271973
87,2,0,Minkowski (G),0.9826204180717468,0.8981732726097107,0.08444714546203613
87,2,0,Minkowski (H),0.9826204180717468,0.7263188362121582,0.2563015818595886
87,2,0,Euclidiana (P),0.9826204180717468,0.6002404689788818,0.382379949092865
87,2,0,Euclidiana (G),0.9826204180717468,0.4921845495700836,0.4904358685016632
87,2,0,Euclidiana (H),0.9826204180717468,0.6865333914756775,0.29608702659606934
87,2,0,Manhattan (P),0.9826204180717468,0.7951642870903015,0.1874561309814453
87,2,0,Manhattan (G),0.9826204180717468,0.9280070066452026,0.05461341142654419
87,2,0,Manhattan (H),0.9826204180717468,0.9792377948760986,0.0033826231956481934
93,2,0,Minkowski (P),0.9987554550170898,0.9571967124938965,0.04155874252319336
93,2,0,Minkowski (G),0.9987554550170898,0.9459403157234192,0.052815139293670654
93,2,0,Minkowski (H),0.9987554550170898,0.7917560935020447,0.20699936151504517
93,2,0,Euclidiana (P),0.9987554550170898,0.6690550446510315,0.32970041036605835
93,2,0,Euclidiana (G),0.9987554550170898,0.362873911857605,0.6358815431594849
93,2,0,Euclidiana (H),0.9987554550170898,0.6842554807662964,0.31449997425079346
93,2,0,Manhattan (P),0.9987554550170898,0.8569774031639099,0.14177805185317993
93,2,0,Manhattan (G),0.9987554550170898,0.9753257632255554,0.023429691791534424
93,2,0,Manhattan (H),0.9987554550170898,0.9973670840263367,0.0013883709907531738
107,2,0,Minkowski (P),0.9988917708396912,0.7749989628791809,0.22389280796051025
107,2,0,Minkowski (G),0.9988917708396912,0.883980393409729,0.11491137742996216
107,2,0,Minkowski (H),0.9988917708396912,0.7734501957893372,0.225441575050354
107,2,0,Euclidiana (P),0.9988917708396912,0.8781152963638306,0.1207764744758606
107,2,0,Euclidiana (G),0.9988917708396912,0.8412213325500488,0.15767043828964233
107,2,0,Euclidiana (H),0.9988917708396912,0.8648579716682434,0.13403379917144775
107,2,0,Manhattan (P),0.9988917708396912,0.9325485229492188,0.06634324789047241
107,2,0,Manhattan (G),0.9988917708396912,0.9871453046798706,0.011746466159820557
107,2,0,Manhattan (H),0.9988917708396912,0.9962518811225891,0.0026398897171020508
121,2,0,Minkowski (P),0.9960363507270813,0.6340164542198181,0.3620198965072632
121,2,0,Minkowski (G),0.9960363507270813,0.7678707838058472,0.22816556692123413
121,2,0,Minkowski (H),0.9960363507270813,0.6791735291481018,0.3168628215789795
121,2,0,Euclidiana (P),0.9960363507270813,0.7098578810691833,0.28617846965789795
121,2,0,Euclidiana (G),0.9960363507270813,0.32716482877731323,0.6688715219497681
121,2,0,Euclidiana (H),0.9960363507270813,0.6882808804512024,0.3077554702758789
121,2,0,Manhattan (P),0.9960363507270813,0.6607664823532104,0.33526986837387085
121,2,0,Manhattan (G),0.9960363507270813,0.9415721893310547,0.05446416139602661
