seed,sample,target_class,grupo,prob_base,prob_oclusa,queda_prob
121,1,0,Manhattan (H),0.11359620839357376,0.056341156363487244,0.05725505203008652
7,2,0,Minkowski (P),0.2459644228219986,0.4500490427017212,-0.2040846198797226
7,2,0,Minkowski (G),0.2459644228219986,0.21052992343902588,0.03543449938297272
7,2,0,Minkowski (H),0.2459644228219986,0.14650627970695496,0.09945814311504364
7,2,0,Euclidiana (P),0.2459644228219986,0.14871148765087128,0.09725293517112732
7,2,0,Euclidiana (G),0.2459644228219986,0.3055419921875,-0.059577569365501404
7,2,0,Euclidiana (H),0.2459644228219986,0.10159553587436676,0.14436888694763184
7,2,0,Manhattan (P),0.2459644228219986,0.4294983446598053,-0.1835339218378067
7,2,0,Manhattan (G),0.2459644228219986,0.09668553620576859,0.14927888661623
7,2,0,Manhattan (H),0.2459644228219986,0.2924143671989441,-0.046449944376945496
12,2,0,Minkowski (P),0.3762522041797638,0.1614140272140503,0.2148381769657135
12,2,0,Minkowski (G),0.3762522041797638,0.3693711459636688,0.006881058216094971
12,2,0,Minkowski (H),0.3762522041797638,0.06662891805171967,0.30962328612804413
12,2,0,Euclidiana (P),0.3762522041797638,0.03426779434084892,0.34198440983891487
12,2,0,Euclidiana (G),0.3762522041797638,0.05521899834275246,0.32103320583701134
12,2,0,Euclidiana (H),0.3762522041797638,0.04295175522565842,0.3333004489541054
12,2,0,Manhattan (P),0.3762522041797638,0.1510484516620636,0.2252037525177002
12,2,0,Manhattan (G),0.3762522041797638,0.022961081936955452,0.35329112224280834
12,2,0,Manhattan (H),0.3762522041797638,0.04811419919133186,0.32813800498843193
42,2,0,Minkowski (P),0.67445307970047,0.05025383085012436,0.6241992488503456
42,2,0,Minkowski (G),0.67445307970047,0.016638223081827164,0.6578148566186428
42,2,0,Minkowski (H),0.67445307970047,0.11438100039958954,0.5600720793008804
42,2,0,Euclidiana (P),0.67445307970047,0.2094637155532837,0.4649893641471863
42,2,0,Euclidiana (G),0.67445307970047,0.049055375158786774,0.6253977045416832
42,2,0,Euclidiana (H),0.67445307970047,0.1375032663345337,0.5369498133659363
42,2,0,Manhattan (P),0.67445307970047,0.08489040285348892,0.589562676846981
42,2,0,Manhattan (G),0.67445307970047,0.16036556661128998,0.51408751308918
42,2,0,Manhattan (H),0.67445307970047,0.0897926315665245,0.5846604481339455
65,2,0,Minkowski (P),0.34442779421806335,0.026036741212010384,0.31839105300605297
65,2,0,Minkowski (G),0.34442779421806335,0.01982143521308899,0.32460635900497437
65,2,0,Minkowski (H),0.34442779421806335,0.04231228679418564,0.3021155074238777
65,2,0,Euclidiana (P),0.34442779421806335,0.07000797241926193,0.2744198217988014
65,2,0,Euclidiana (G),0.34442779421806335,0.030420314520597458,0.3140074796974659
65,2,0,Euclidiana (H),0.34442779421806335,0.043526243418455124,0.30090155079960823
65,2,0,Manhattan (P),0.34442779421806335,0.030369196087121964,0.3140585981309414
65,2,0,Manhattan (G),0.34442779421806335,0.030612723901867867,0.3138150703161955
65,2,0,Manhattan (H),0.34442779421806335,0.05646811053156853,0.2879596836864948
