fold,best_epoch,best_val_loss,best_val_accuracy,best_train_loss,best_train_accuracy
1,30,0.4162223297496175,0.9767441860465116,0.41669639189478375,0.9507042253521126
2,30,0.4858182314279917,0.8648648648648649,0.38781295434848684,0.9459459459459459
3,30,0.535564124584198,0.8928571428571429,0.39553955273263774,0.9299363057324841
4,30,0.4117082388777482,0.9736842105263158,0.42623200769327124,0.9251700680272109
5,30,0.4675572728499388,0.8974358974358975,0.4014780468320193,0.9931506849315068
