fold,best_epoch,best_val_loss,best_val_accuracy,best_train_loss,best_train_accuracy
1,15,0.6166171026229859,0.76,0.31315098928682733,0.9141414141414141
2,25,0.39823809146881106,0.84,0.16491565198609323,0.9545454545454546
3,12,0.674332070350647,0.74,0.32745597488952405,0.9141414141414141
4,10,0.7786809254665764,0.6938775510204082,0.3744588299612304,0.8793969849246231
5,10,0.65378716283915,0.7755102040816326,0.393651828993505,0.8743718592964824
