fold,best_epoch,best_val_loss,best_val_accuracy,best_train_loss,best_train_accuracy
1,50,0.18099563598632812,0.94,0.02706214695265799,0.9949494949494949
2,45,0.17501886069774628,0.94,0.03456903181292794,0.98989898989899
3,30,0.17010112464427948,0.94,0.038385177652041115,0.9949494949494949
4,46,0.13170893642367149,0.9591836734693877,0.016757422814791527,1.0
5,49,0.12822139711708438,0.9591836734693877,0.01754755008001648,1.0
