fold,best_epoch,best_val_loss,best_val_accuracy,best_train_loss,best_train_accuracy
1,2,0.6866946419080099,0.6111111111111112,0.6365745377867189,0.6643835616438356
2,23,0.45852066410912407,0.8333333333333334,0.036946273217462515,1.0
3,35,0.41149066885312396,0.8055555555555556,0.009853667171340282,1.0
4,34,0.35208177083247416,0.8378378378378378,0.009320320587219863,1.0
5,30,0.5336152878967492,0.8378378378378378,0.016638423091378706,1.0
