fold,best_epoch,best_val_loss,best_val_accuracy,best_train_loss,best_train_accuracy
1,8,0.6971543762418959,0.5277777777777778,0.33699798094083183,0.9178082191780822
2,25,0.35612546073065865,0.8333333333333334,0.03684459463374255,1.0
3,45,0.2853449996974733,0.8611111111111112,0.005815978276811234,1.0
4,21,0.4363758515667271,0.8108108108108109,0.051728454000990964,1.0
5,21,0.5449633719147863,0.7297297297297297,0.042022104792553805,1.0
