seed,branch,amostra,metrica,valor
12,mobilenet_recplot,5,faithfulness,0.18880534172058105
12,mobilenet_recplot,5,robustness,2.671206474304199
12,mobilenet_recplot,5,complexity,0.4433004149971569
12,effnet_orig,0,faithfulness,-0.16839537024497986
12,effnet_orig,0,robustness,1.8424508571624756
12,effnet_orig,0,complexity,0.35042184511430935
12,effnet_orig,1,faithfulness,0.11719515919685364
12,effnet_orig,1,robustness,1.1397172212600708
12,effnet_orig,1,complexity,0.39006309174318554
12,effnet_orig,2,faithfulness,-0.2738858759403229
12,effnet_orig,2,robustness,0.8916124701499939
12,effnet_orig,2,complexity,0.3231107413283561
12,effnet_orig,3,faithfulness,0.13286928832530975
12,effnet_orig,3,robustness,1.5728954076766968
12,effnet_orig,3,complexity,0.44787196865732576
12,effnet_orig,4,faithfulness,0.2769625782966614
12,effnet_orig,4,robustness,1.6383696794509888
12,effnet_orig,4,complexity,0.39794244094321884
12,effnet_orig,5,faithfulness,0.3311068117618561
12,effnet_orig,5,robustness,1.8437656164169312
12,effnet_orig,5,complexity,0.4070855634533886
12,effnet_recplot,0,faithfulness,0.35230308771133423
12,effnet_recplot,0,robustness,6.647640705108643
12,effnet_recplot,0,complexity,0.35184254813342153
12,effnet_recplot,1,faithfulness,0.0815969854593277
12,effnet_recplot,1,robustness,3.439997434616089
12,effnet_recplot,1,complexity,0.402480458908585
12,effnet_recplot,2,faithfulness,0.19081413745880127
12,effnet_recplot,2,robustness,1.023866057395935
12,effnet_recplot,2,complexity,0.13530530657546225
12,effnet_recplot,3,faithfulness,-0.06148231029510498
12,effnet_recplot,3,robustness,2.6639187335968018
12,effnet_recplot,3,complexity,0.23789783929216632
12,effnet_recplot,4,faithfulness,0.04376134276390076
12,effnet_recplot,4,robustness,2.5367164611816406
12,effnet_recplot,4,complexity,0.2995678781740303
12,effnet_recplot,5,faithfulness,0.2883584201335907
12,effnet_recplot,5,robustness,4.5675272941589355
12,effnet_recplot,5,complexity,0.3548878306822418
42,mobilenet_orig,0,faithfulness,-0.09005112946033478
42,mobilenet_orig,0,robustness,1.58234703540802
42,mobilenet_orig,0,complexity,0.4461685081547477
42,mobilenet_orig,1,faithfulness,0.07563116401433945
42,mobilenet_orig,1,robustness,1.877087950706482
42,mobilenet_orig,1,complexity,0.502728197995614
42,mobilenet_orig,2,faithfulness,0.2064063400030136
42,mobilenet_orig,2,robustness,1.8846839666366577
42,mobilenet_orig,2,complexity,0.4372978733411051
42,mobilenet_orig,3,faithfulness,0.4200882315635681
42,mobilenet_orig,3,robustness,1.6973021030426025
42,mobilenet_orig,3,complexity,0.4068019653682258
42,mobilenet_orig,4,faithfulness,0.12356482446193695
42,mobilenet_orig,4,robustness,1.8092377185821533
42,mobilenet_orig,4,complexity,0.46103349140648325
42,mobilenet_orig,5,faithfulness,-0.051024314016103745
42,mobilenet_orig,5,robustness,1.1826255321502686
42,mobilenet_orig,5,complexity,0.41914498351943646
42,mobilenet_recplot,0,faithfulness,0.36222562193870544
42,mobilenet_recplot,0,robustness,3.0390024185180664
