fold,best_epoch,best_val_loss,best_val_accuracy,best_train_loss,best_train_accuracy
1,30,0.3908577315947589,1.0,0.3637432521147444,0.9470198675496688
2,30,0.4292525115766023,0.8421052631578947,0.3697264871629728,0.9523809523809523
3,30,0.38281321254643524,0.9545454545454546,0.3533778450590499,0.9716312056737588
4,30,0.44370987608626083,0.918918918918919,0.3632388807631828,0.9797297297297297
5,30,0.4027749001979828,0.96875,0.39642051096056025,0.934640522875817
