fold,best_epoch,best_val_loss,best_val_accuracy,best_train_loss,best_train_accuracy
1,42,0.24427524089813232,0.94,0.03521506066876228,0.9949494949494949
2,42,0.3183728587627411,0.84,0.030571340310453166,0.9949494949494949
3,29,0.23384516954421997,0.94,0.04579799690029838,1.0
4,38,0.09649675673976237,1.0,0.023139529697709348,1.0
5,43,0.3343504852786356,0.8571428571428571,0.017668360497933536,1.0
