fold,best_epoch,best_val_loss,best_val_accuracy,best_train_loss,best_train_accuracy
1,49,0.03999667035208808,1.0,0.0030848772634994494,1.0
2,44,0.19261060820685494,0.9444444444444444,0.01011641997180573,1.0
3,50,0.07804346789379378,1.0,0.005420462973415851,1.0
4,49,0.1565634806950887,0.9444444444444444,0.0060619576897931425,1.0
5,48,0.10165600075915053,0.972972972972973,0.01787784104717189,0.993103448275862
