,iou_top_k,iou_top_k,iou_top_k,ssim,ssim,ssim
,mean,std,count,mean,std,count
acerto_ensemble,,,,,,
False,0.07368963437399023,0.1272344939529144,64,0.3665485281766333,0.12129964857520034,64
True,0.09132222142257546,0.14021998616191564,96,0.3669610884539625,0.11956835870259382,96
