fold,train_loss,train_accuracy,val_loss,val_accuracy
1,"[0.6465946102475787, 0.45156461729869973, 0.3385685277985526, 0.24623317172477296, 0.15268851378997722, 0.09898141287006698, 0.07650259632122267, 0.061324830134431796, 0.04394999565882283, 0.02487793857869985, 0.032654615053972165, 0.01684869561422538, 0.01831520077857104, 0.012782619230553403, 0.0426759132138499, 0.01926321477687859, 0.01260299305268726, 0.009781652358132642, 0.012189450986370757, 0.011108584233097263, 0.00996628270152357, 0.011714054740496449, 0.006069544736960238, 0.004970383706626358, 0.004242319880717701, 0.004288563309432743, 0.00533714414723999, 0.0036354556588547213, 0.004853340972970415, 0.003283061145746208]","[0.6713286713286714, 0.972027972027972, 0.993006993006993, 0.986013986013986, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9790209790209791, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.6035969654719034, 0.5162485866319566, 0.40240701181547983, 0.28172771419797626, 0.1955330911136809, 0.1365902324517568, 0.10101555571669624, 0.07890677877834865, 0.06589864371787935, 0.06192026500191007, 0.055235950010163445, 0.052000347347486583, 0.04676258812348048, 0.04638649168468657, 0.04537952939669291, 0.04399548612889789, 0.04570503479668072, 0.04753939949330829, 0.04598120724161466, 0.04332842979402769, 0.04462807802926926, 0.04100417132888522, 0.041181048999230065, 0.03967707338077681, 0.03832023732718967, 0.037040434777736664, 0.034871855129798256, 0.03328186078440575, 0.03125707228623685, 0.03149215327132316]","[0.7380952380952381, 0.8809523809523809, 0.9285714285714286, 0.9523809523809523, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2,"[0.6163009757163541, 0.43681910734048623, 0.30149352470500357, 0.24191118826802144, 0.14108568959988205, 0.08392118242563017, 0.06364957095692622, 0.04978434556482622, 0.03895685968033019, 0.02825465390846233, 0.029725383392116368, 0.019434884703099328, 0.02536503145558722, 0.01251453865044469, 0.011148864215852431, 0.015487434905047384, 0.015544341208300734, 0.009657689351463479, 0.010960385284617843, 0.012185116417255977, 0.005336961362060884, 0.0042099194826195705, 0.05470651848204184, 0.020104170145604436, 0.004163624875047463, 0.006055820892696213, 0.010031125400427904, 0.005067058401369808, 0.0041200860962896735, 0.00741453020170881]","[0.7248322147651006, 0.9664429530201343, 1.0, 0.9798657718120806, 1.0, 1.0, 1.0, 0.9932885906040269, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9798657718120806, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.7106163501739502, 0.6840650571717156, 0.552989039156172, 0.38015202681223553, 0.24281197124057347, 0.15394754542244804, 0.10848509106371138, 0.083947135342492, 0.0689567741420534, 0.05911711355050405, 0.053389365474383034, 0.0476220374306043, 0.044517844915390015, 0.04270798216263453, 0.04106493625375959, 0.0392820139726003, 0.037682688898510404, 0.034789875563648015, 0.03307046078973346, 0.031586954163180456, 0.028776865866449144, 0.02668639479411973, 0.023896146565675735, 0.029354761872026656, 0.04447121421496073, 0.05653322901990679, 0.06196107301447126, 0.06686525046825409, 0.061310648918151855, 0.05173676212628683]","[0.4444444444444444, 0.5277777777777778, 0.75, 0.8888888888888888, 0.9722222222222222, 0.9722222222222222, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
3,"[0.6576265886023238, 0.4478988574968802, 0.34776168739473495, 0.20751365374874425, 0.16335451522388975, 0.10401209262577263, 0.08448084463944307, 0.07920856612759668, 0.039552626778950564, 0.030731722058073896, 0.028248271779031366, 0.025269879682643992, 0.021073672844952828, 0.016665778626259918, 0.013560628870854506, 0.011948006064001773, 0.010070661724721259, 0.014062402920948493, 0.006331790263789731, 0.006176959974942981, 0.005746142699609737, 0.005942270436601059, 0.004868460680685333, 0.01192991465732858, 0.008368453923361125, 0.010352523286348662, 0.005160361188589721, 0.009913582304442252, 0.010160157960411665, 0.009174416823362981]","[0.6351351351351351, 0.9324324324324325, 0.9594594594594594, 1.0, 0.9932432432432432, 1.0, 0.9932432432432432, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.6111325460511285, 0.6548426586228449, 0.6030507570988423, 0.5333593052786749, 0.43772695032325953, 0.3283202905912657, 0.24096030077418765, 0.1697727465951765, 0.1286258087367625, 0.10877556756541536, 0.10067121090518462, 0.09104238269296852, 0.0874980072918776, 0.08207855444099452, 0.07645604135216894, 0.07831869042805724, 0.07581958013611871, 0.06945286897590032, 0.06875246581999031, 0.06683099108773309, 0.06633268135624963, 0.06395457070824262, 0.06203118751983385, 0.06822727197730863, 0.05980865315005586, 0.05659663355028307, 0.05310939101351274, 0.05441550230859099, 0.06421368428178735, 0.07068556914659771]","[0.7297297297297297, 0.5135135135135135, 0.5675675675675675, 0.6486486486486487, 0.7837837837837838, 0.8918918918918919, 0.9459459459459459, 0.972972972972973, 0.972972972972973, 0.972972972972973, 0.972972972972973, 0.972972972972973, 0.972972972972973, 0.972972972972973, 0.972972972972973, 0.972972972972973, 0.972972972972973, 0.972972972972973, 0.972972972972973, 0.972972972972973, 0.972972972972973, 0.972972972972973, 0.972972972972973, 0.972972972972973, 0.972972972972973, 0.972972972972973, 0.972972972972973, 0.972972972972973, 0.972972972972973, 0.972972972972973]"
4,"[0.683237520274737, 0.4992325771723362, 0.371471456344554, 0.2660650054350594, 0.17049122863257957, 0.1398503909146549, 0.08897229185364894, 0.056446810259132195, 0.047429377940908964, 0.03780268279477855, 0.02219179972068758, 0.024781467541065437, 0.0141858576877129, 0.014053301120929371, 0.011644664744766343, 0.012649149233043588, 0.017335296084253205, 0.009589016030462373, 0.011907835774715768, 0.006279718232593987, 0.009336908526767959, 0.005542886955355177, 0.0062689180393388725, 0.004716525056294554, 0.009621165076036328, 0.0071045164410518296, 0.02622868708914627, 0.008090569554451877, 0.012604298329116493, 0.00798829198377022]","[0.543046357615894, 0.9139072847682119, 0.9602649006622517, 0.9933774834437086, 1.0, 0.9933774834437086, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.7005895095712998, 0.5785278713001925, 0.45526884583865895, 0.3557346077526317, 0.27303236722946167, 0.20786751719082103, 0.15603779694613287, 0.11594025527729708, 0.08682685038622688, 0.06785999676760505, 0.057830652769874126, 0.04978981526458964, 0.0449670763576732, 0.04170738555052701, 0.03991555466371424, 0.03655320581267862, 0.03537850476363126, 0.0357719427522491, 0.03452755729941761, 0.03565812373862547, 0.032843120834406686, 0.032267635797753054, 0.03211407144280041, 0.02927757624317618, 0.02600490871597739, 0.02480726469965542, 0.027602415751008427, 0.025115672279806697, 0.023225230767446405, 0.01824948060161927]","[0.5294117647058824, 0.9117647058823529, 0.8823529411764706, 0.9411764705882353, 0.9705882352941176, 0.9705882352941176, 0.9705882352941176, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5,"[0.6542795640510201, 0.46908465767866814, 0.33358791410522975, 0.23674978725862184, 0.15897186420507878, 0.1000788311830303, 0.07366683134096581, 0.05338451543810384, 0.07390897383525867, 0.03578743552351558, 0.02732096769965735, 0.016302092957166617, 0.021268859868181632, 0.012042000164721636, 0.014477726465853668, 0.015871821683925272, 0.019496582573492256, 0.011513106218670438, 0.009773993877156469, 0.008057015301072157, 0.015988742354507215, 0.010624739985237986, 0.005555793089829635, 0.005190700173828026, 0.0047428984376258095, 0.008276466774010418, 0.0043295237232599685, 0.0037249084562063217, 0.01009376853979474, 0.0025610483373396547]","[0.6375838926174496, 0.9060402684563759, 1.0, 0.9932885906040269, 1.0, 0.9932885906040269, 1.0, 1.0, 0.9932885906040269, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.7639996409416199, 0.5690167546272278, 0.3492986526754167, 0.20771391524208915, 0.1236690878868103, 0.07984081159035365, 0.05706298847993215, 0.043646511518292956, 0.03735864990287357, 0.03479539478818575, 0.033834842344125114, 0.03212826781802707, 0.032444578491979174, 0.02881382095317046, 0.02665483144422372, 0.02760438724524445, 0.024408501469426684, 0.02036420876781146, 0.016887697546432417, 0.015299228744374381, 0.013877094516323673, 0.010178787737256952, 0.01010890718963411, 0.01008671149611473, 0.009995895955297682, 0.009323477641575866, 0.010137623693380091, 0.01304274197253916, 0.015523906848910782, 0.015355793371175727]","[0.3055555555555556, 0.8888888888888888, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
