acertos,acc,f1_macro,recall_macro,specificity_macro,seed,cenario
53/59,0.8983050847457628,0.8866804692891649,0.8773946360153256,0.9433143054834803,121,MobileNet_Original + EffNet_Original
53/59,0.8983050847457628,0.8845113122812983,0.8703703703703703,0.9403332756731823,93,EffNet_Original + EffNet_RecPlot
53/59,0.8983050847457628,0.8835001064509261,0.8681353767560664,0.9403332756731823,65,MobileNet_Original + MobileNet_RecPlot
53/59,0.8983050847457628,0.8832565284178187,0.8611111111111112,0.9392953929539295,121,MobileNet_RecPlot + EffNet_Original
53/59,0.8983050847457628,0.8817733990147784,0.8844189016602809,0.948371100732284,93,EffNet_Original + EffNet_Original
53/59,0.8983050847457628,0.8811065573770492,0.8796296296296297,0.9443521882027331,121,EffNet_Original + EffNet_RecPlot
53/59,0.8983050847457628,0.8786728767753437,0.8611111111111112,0.9403332756731823,7,MobileNet_RecPlot + EffNet_Original
53/59,0.8983050847457628,0.8749046529366895,0.8751596424010217,0.9503142478233294,65,MobileNet_Original + MobileNet_Original
53/59,0.8983050847457628,0.8718948456653375,0.8518518518518517,0.9422764227642277,12,MobileNet_Original + MobileNet_Original
52/59,0.8813559322033898,0.8689738919247115,0.8773946360153256,0.9342789598108747,12,MobileNet_Original + EffNet_RecPlot
52/59,0.8813559322033898,0.864309292079278,0.851851851851852,0.9322031943723692,7,MobileNet_Original + MobileNet_RecPlot
52/59,0.8813559322033898,0.8622303622303623,0.8729246487867178,0.9442599319610218,121,EffNet_Original + EffNet_Original
52/59,0.8813559322033898,0.8580645161290322,0.851851851851852,0.9342789598108747,107,EffNet_Original + EffNet_RecPlot
52/59,0.8813559322033898,0.857343931114423,0.851851851851852,0.9362221069019201,7,MobileNet_Original + EffNet_RecPlot
52/59,0.8813559322033898,0.8570556888906968,0.861111111111111,0.9372599896211727,121,MobileNet_Original + EffNet_RecPlot
52/59,0.8813559322033898,0.856333830104322,0.8425925925925926,0.9351842241826674,93,MobileNet_Original + MobileNet_Original
52/59,0.8813559322033898,0.8544398907103825,0.851851851851852,0.9372599896211727,7,EffNet_Original + EffNet_RecPlot
51/59,0.864406779661017,0.851851851851852,0.8310983397190294,0.9181110534509601,65,MobileNet_Original + EffNet_RecPlot
51/59,0.864406779661017,0.8456439393939394,0.8240740740740741,0.9181110534509601,93,MobileNet_Original + MobileNet_RecPlot
51/59,0.864406779661017,0.8412698412698413,0.8588761174968073,0.9301677910396124,107,MobileNet_Original + EffNet_RecPlot
50/59,0.847457627118644,0.8361513687600644,0.8218390804597702,0.9099809721501471,93,MobileNet_Original + EffNet_RecPlot
50/59,0.847457627118644,0.8354860076171552,0.8288633461047255,0.913999884679698,121,MobileNet_Original + MobileNet_Original
50/59,0.847457627118644,0.8267288267288269,0.7962962962962963,0.9059620596205962,87,MobileNet_Original + MobileNet_RecPlot
50/59,0.847457627118644,0.8248106060606061,0.8055555555555555,0.9099809721501471,12,MobileNet_Original + MobileNet_RecPlot
50/59,0.847457627118644,0.8126826578439482,0.8148148148148149,0.9190566799285014,87,MobileNet_Original + EffNet_RecPlot
47/59,0.7966101694915254,0.7714285714285715,0.7895913154533845,0.8947990543735225,12,EffNet_RecPlot + EffNet_RecPlot
47/59,0.7966101694915254,0.7698655576480435,0.7803320561941253,0.8957043187453152,42,MobileNet_RecPlot + EffNet_RecPlot
46/59,0.7796610169491526,0.7546182266009852,0.768837803320562,0.8886121201637548,42,EffNet_RecPlot + EffNet_RecPlot
46/59,0.7796610169491526,0.7521333010309833,0.7618135376756067,0.8836879432624114,12,MobileNet_RecPlot + EffNet_RecPlot
45/59,0.7627118644067796,0.7454462659380692,0.7410600255427843,0.8684253012742893,121,MobileNet_RecPlot + MobileNet_RecPlot
46/59,0.7796610169491526,0.744495647721454,0.7362707535121328,0.877593265294355,65,MobileNet_RecPlot + MobileNet_RecPlot
46/59,0.7796610169491526,0.7402150537634409,0.7362707535121328,0.8816121778239059,65,MobileNet_RecPlot + EffNet_RecPlot
46/59,0.7796610169491526,0.7400737570324908,0.7547892720306514,0.8856310903534568,121,EffNet_RecPlot + EffNet_RecPlot
45/59,0.7627118644067796,0.735634877242313,0.7503192848020435,0.8775010090526437,93,EffNet_RecPlot + EffNet_RecPlot
45/59,0.7627118644067796,0.7256704980842912,0.7432950191570882,0.8785388917718965,87,EffNet_RecPlot + EffNet_RecPlot
45/59,0.7627118644067796,0.7194413545915214,0.7270114942528735,0.8745199792423456,121,MobileNet_RecPlot + EffNet_RecPlot
45/59,0.7627118644067796,0.7188940092165899,0.7270114942528735,0.8755578619615983,7,MobileNet_RecPlot + EffNet_RecPlot
45/59,0.7627118644067796,0.7176730079955886,0.7177522349936143,0.8745199792423456,87,MobileNet_RecPlot + EffNet_RecPlot
44/59,0.7457627118644068,0.7150537634408601,0.7225415070242657,0.8663898979415326,93,MobileNet_RecPlot + EffNet_RecPlot
44/59,0.7457627118644068,0.7106878306878307,0.7062579821200511,0.8593899556016836,7,MobileNet_RecPlot + MobileNet_RecPlot
43/59,0.7288135593220338,0.7014573070607554,0.7203065134099617,0.8612408464510177,107,EffNet_RecPlot + EffNet_RecPlot
43/59,0.7288135593220338,0.6846304830175799,0.6784802043422733,0.8512598743008706,65,EffNet_RecPlot + EffNet_RecPlot
42/59,0.711864406779661,0.6826388888888889,0.6762452107279694,0.8361298506602087,42,MobileNet_RecPlot + MobileNet_RecPlot
42/59,0.711864406779661,0.6809523809523809,0.6925287356321839,0.8481865882488613,12,MobileNet_RecPlot + MobileNet_RecPlot
43/59,0.7288135593220338,0.6694662036663166,0.6807151979565772,0.8643544946087759,7,EffNet_RecPlot + EffNet_RecPlot
42/59,0.711864406779661,0.6688570290720829,0.6762452107279694,0.8511676180591593,107,MobileNet_RecPlot + MobileNet_RecPlot
42/59,0.711864406779661,0.6685906685906685,0.6577266922094508,0.8391108804705069,93,MobileNet_RecPlot + MobileNet_RecPlot
42/59,0.711864406779661,0.6680076628352491,0.6599616858237548,0.8371677333794615,87,MobileNet_RecPlot + MobileNet_RecPlot
41/59,0.6949152542372882,0.6473907103825137,0.6484674329501915,0.8390186242287955,107,MobileNet_RecPlot + EffNet_RecPlot
