fold,best_epoch,best_val_loss,best_val_accuracy,best_train_loss,best_train_accuracy
1,49,0.16386524200439453,0.94,0.04044017203227438,0.9848484848484849
2,28,0.18878426015377045,0.94,0.04638271169228987,0.9949494949494949
3,42,0.13674504339694976,0.94,0.030645837687482736,1.0
4,27,0.2548273266578207,0.9183673469387755,0.04868332989251793,0.9849246231155779
5,25,0.1415190305940959,0.9591836734693877,0.07633187663016008,0.9849246231155779
