branch,bloco,spearman,ssim
mobilenet_orig,nenhum (referencia),1.0,1.0
mobilenet_orig,classifier,0.8298007383282328,0.6497504674673081
mobilenet_orig,features[18],0.5367353265904292,0.4775579700230418
mobilenet_orig,features[17],0.3011479760702623,0.3975308974889063
mobilenet_orig,features[16],0.5105425390030274,0.41224111332129776
mobilenet_orig,features[15],0.3856144939267836,0.4494611400504817
mobilenet_orig,features[14],0.145034733114052,0.335465480947511
mobilenet_orig,features[13],0.33484055192217654,0.3680023200904477
mobilenet_orig,features[12],0.4333392985184051,0.4490531400577656
mobilenet_orig,features[11],0.0845406384881481,0.36390735916317873
mobilenet_orig,features[10],0.25187747416171524,0.36918520186817644
mobilenet_orig,features[9],0.2681253785068577,0.3941579964559414
mobilenet_orig,features[8],0.19740612234825267,0.3637584441738939
mobilenet_orig,features[7],0.04181269649172674,0.2606830927142433
mobilenet_orig,features[6],0.017087567719939203,0.33682624849865334
mobilenet_orig,features[5],0.3479357003380431,0.3446955091849718
mobilenet_orig,features[4],-0.005849695639198582,0.263543572366881
mobilenet_orig,features[3],0.2634093530055868,0.37390618867596387
mobilenet_orig,features[2],0.05941019178857401,0.36201563904568956
mobilenet_orig,features[1],0.19801115463975,0.4039613635052706
mobilenet_orig,features[0],0.08186564200998596,0.34696018505285137
mobilenet_recplot,nenhum (referencia),1.0,1.0
mobilenet_recplot,classifier,0.007746422548502224,0.13614193686168546
mobilenet_recplot,features[18],0.30359397363152685,0.2707218725503049
mobilenet_recplot,features[17],-0.09912431150423545,0.07129957879957564
mobilenet_recplot,features[16],0.062032648886345645,0.08950116591330495
mobilenet_recplot,features[15],0.051080169608740934,0.11454911547557023
mobilenet_recplot,features[14],0.4580046302244271,0.08487029763109602
mobilenet_recplot,features[13],0.19504756883948637,0.07736838863460532
mobilenet_recplot,features[12],0.11857808226015315,0.09188069765332108
mobilenet_recplot,features[11],0.40721674278634423,0.09226758414945413
mobilenet_recplot,features[10],0.48164150250064247,0.08323494109428028
mobilenet_recplot,features[9],0.3810327572718124,0.08353957759452497
mobilenet_recplot,features[8],0.4167279410302085,0.07800815628920407
mobilenet_recplot,features[7],0.47545424034215117,0.07068686890311286
mobilenet_recplot,features[6],0.5350570096874742,0.06600545218373133
mobilenet_recplot,features[5],0.5049129629179434,0.050748297411126436
mobilenet_recplot,features[4],0.662071594088635,0.07410701968388822
mobilenet_recplot,features[3],0.6528106728359889,0.07735794283322767
mobilenet_recplot,features[2],0.5708906561492444,0.05948639751466787
mobilenet_recplot,features[1],0.605053119225197,0.05646982558263266
mobilenet_recplot,features[0],0.5655929310672331,0.07409721364868568
effnet_orig,nenhum (referencia),1.0,1.0
effnet_orig,classifier,0.7134130569869502,0.6804928843929183
effnet_orig,features[8],0.038454985953791584,0.43724729558394804
effnet_orig,features[7],0.42598060002443106,0.4910204933377624
effnet_orig,features[6],0.06994819307705713,0.19140968016176074
effnet_orig,features[5],0.009468728714188437,0.11149366150800594
effnet_orig,features[4],0.14885427854324726,0.3207118088797607
effnet_orig,features[3],0.028290487276035847,0.17133315299441199
effnet_orig,features[2],0.19017048850296295,0.17170654792275317
effnet_orig,features[1],0.0,0.055363097777613356
effnet_orig,features[0],0.0,0.055363097777613356
effnet_recplot,nenhum (referencia),1.0,1.0
effnet_recplot,classifier,0.3440052014541572,0.4497552510897409
effnet_recplot,features[8],-0.5317487156671058,0.26877447098437857
effnet_recplot,features[7],0.39555887395153627,0.318252907780003
effnet_recplot,features[6],-0.2091465406202561,0.19522453196549203
effnet_recplot,features[5],0.19087003460948856,0.2358828535688262
effnet_recplot,features[4],-0.3188469025365226,0.18054315205483054
effnet_recplot,features[3],0.19152471001788732,0.3065205015301803
effnet_recplot,features[2],0.22777894390265807,0.35809945200458565
effnet_recplot,features[1],0.0,0.2196474987064602
effnet_recplot,features[0],0.0,0.2196474987064602
