sample,tipo_representacao,target_class,iou_top_k,ssim,seed,y_true,y_pred,acerto_ensemble
19,recplot,0,0.26429831191735953,0.3693973243823013,87,0,0,True
0,recplot,0,0.06111228589553817,0.5137034139033881,93,0,0,True
1,recplot,0,0.22824623669073552,0.4267533868672693,93,0,0,True
2,recplot,0,0.4494949494949495,0.4945002409887262,93,0,0,True
3,recplot,0,0.3543859649122807,0.3616683482268438,93,0,0,True
4,recplot,0,0.3444355270197967,0.4027785194203445,93,0,0,True
5,recplot,0,0.31959033613445376,0.4162041165010664,93,0,0,True
6,recplot,0,0.08509028003027354,0.25307110378256564,93,0,0,True
7,recplot,0,0.527084601339014,0.6095307698416033,93,0,0,True
8,recplot,0,0.29227208435129226,0.4152529101352061,93,0,0,True
9,recplot,0,0.2527774310323305,0.3636894557720106,93,0,0,True
10,recplot,0,0.016509672845133192,0.31255426318976687,93,0,0,True
11,recplot,0,0.4045916964531207,0.40688806480647977,93,0,0,True
12,recplot,0,0.0,0.25840582408904633,93,0,1,False
13,recplot,0,0.0,0.14268542909121765,93,0,0,True
14,recplot,0,0.2056669468123424,0.27731816883588667,93,0,0,True
15,recplot,0,0.17366389895918605,0.19788669946641763,93,0,0,True
16,recplot,0,0.0,0.28488847676701406,93,0,0,True
17,recplot,0,0.2663722397476341,0.26552032483208776,93,0,0,True
18,recplot,0,0.5409181636726547,0.5331606661167662,93,0,0,True
19,recplot,0,0.2988223113756956,0.3731211883358764,93,0,0,True
0,recplot,0,0.2592824887104867,0.48636979121294105,107,0,1,False
1,recplot,0,0.04895615866388309,0.36902106058588297,107,0,0,True
2,recplot,0,0.18595870206489676,0.3807387403671531,107,0,0,True
3,recplot,0,0.1400658866295581,0.3701808293858836,107,0,0,True
4,recplot,0,0.39120210264213584,0.32952863915539166,107,0,0,True
5,recplot,0,0.2412941467028896,0.4033515767840752,107,0,0,True
6,recplot,0,0.529178729239677,0.37892418949170453,107,0,0,True
7,recplot,0,0.49947706559091587,0.4456511968729732,107,0,0,True
8,recplot,0,0.36916780354706685,0.17772163025052298,107,0,0,True
9,recplot,0,0.22871819960861056,0.2467751145546864,107,0,0,True
10,recplot,0,0.0028979714200059957,0.28628736462163734,107,0,0,True
11,recplot,0,0.3669299918278398,0.43773586662831804,107,0,0,True
12,recplot,0,0.1769672804034244,0.2760662714500718,107,0,0,True
13,recplot,0,0.0,0.2344403424606325,107,0,0,True
14,recplot,0,0.0663975353234888,0.3300057616699965,107,0,0,True
15,recplot,0,0.21958925750394945,0.23032760066157063,107,0,0,True
16,recplot,0,0.20944237022762857,0.19995048018386455,107,0,0,True
17,recplot,0,0.2141301717880474,0.3338936398186788,107,0,0,True
18,recplot,0,0.21149203283437953,0.29862282575926635,107,0,0,True
19,recplot,0,0.03560004127541017,0.3350235723568306,107,0,0,True
0,recplot,0,0.0,0.2968639320177464,121,0,1,False
1,recplot,0,0.15435932827237175,0.623837186515601,121,0,1,False
2,recplot,0,0.09527447342573393,0.45748697915310127,121,0,0,True
3,recplot,0,0.24284829721362228,0.45946894950916234,121,0,0,True
4,recplot,0,0.5231446349977235,0.2528176886644695,121,0,0,True
5,recplot,0,0.07917920068758058,0.4950499928755993,121,0,0,True
6,recplot,0,0.0,0.26263821889203837,121,0,0,True
