,iou_top_k,iou_top_k,iou_top_k,ssim,ssim,ssim
,mean,std,count,mean,std,count
acerto_ensemble,,,,,,
False,0.060410206372131535,0.09526809359943574,15,0.3803791998148662,0.09289391108340696,15
True,0.18890852195440558,0.18376143222753777,145,0.35847576452672564,0.1278411468130421,145
