fold,best_epoch,best_val_loss,best_val_accuracy,best_train_loss,best_train_accuracy
1,50,0.19427509440316093,0.8611111111111112,0.003808420967974075,1.0
2,35,0.1672944635958285,0.972972972972973,0.012380265804200336,1.0
3,49,0.07263169272078408,1.0,0.004037728303507583,1.0
4,48,0.056938834488391876,1.0,0.003031604189731895,1.0
5,43,0.09133311179844109,0.972972972972973,0.010713063976888,1.0
