fold,train_loss,train_accuracy,val_loss,val_accuracy
1,"[0.6852605081584355, 0.5895077431038634, 0.518737888499482, 0.42675596843027086, 0.3643281500633449, 0.31800340136436567, 0.24466022073406063, 0.2140483121349387, 0.17265239153822806, 0.1421337068489153, 0.1282594781624128, 0.09804771636446862, 0.08111003531168585, 0.060784728967980164, 0.05980158280836393, 0.05082519699449409, 0.040970798071524865, 0.032235577804585025, 0.02720002263580283, 0.03182456680662828, 0.02579463656022124, 0.02396629794105275, 0.020111181888065925, 0.020221629065193543, 0.018713879029024136, 0.021789823671522206, 0.017814491403429476, 0.0164042014934837, 0.012707393999173217, 0.01746462372271982, 0.01152679219535769, 0.008022667827365333, 0.016058015688131116, 0.00737193541295112, 0.009734026322217837, 0.00673567545153711, 0.008907194772403534, 0.011462290579937908, 0.01012507251986902, 0.011792701452154003, 0.008205897442690313, 0.0060192814275418245, 0.005137533230120188, 0.006359782777981807, 0.004939542891942475, 0.007579739269328444, 0.008708615672506699, 0.005086470213527344, 0.0030848772634994494, 0.012245537662138678]","[0.5616438356164384, 0.815068493150685, 0.8698630136986302, 0.958904109589041, 0.9931506849315068, 0.9931506849315068, 1.0, 0.9863013698630136, 0.9931506849315068, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.6295692920684814, 0.5892500082651774, 0.534256120522817, 0.4548414879375034, 0.3694113294283549, 0.3090355594952901, 0.264932566218906, 0.22762775421142578, 0.1976118286450704, 0.1741119490729438, 0.16310557391908434, 0.14378015200297037, 0.1282629503144158, 0.11942337618933783, 0.11180813444985284, 0.10697733693652683, 0.10040326250924005, 0.094704227315055, 0.08772647380828857, 0.0837790568669637, 0.07966138256920709, 0.073865188492669, 0.0705657766924964, 0.07333570056491429, 0.07139673497941759, 0.06850464476479425, 0.06745034787389967, 0.06291693283451928, 0.063740031586753, 0.0659959680504269, 0.0631149493985706, 0.05821142428451114, 0.059733159012264676, 0.05804268022378286, 0.05696664916144477, 0.05469293395678202, 0.05687594082620409, 0.05355049173037211, 0.05198188457224104, 0.05162063572141859, 0.04569312433401743, 0.04199709826045566, 0.04368326233492957, 0.04432681699593862, 0.043211849199401006, 0.046108154786957636, 0.04795402619573805, 0.04269698593351576, 0.03999667035208808, 0.04230536023775736]","[0.6666666666666666, 0.6666666666666666, 0.75, 0.8055555555555556, 0.9166666666666666, 0.9444444444444444, 0.9444444444444444, 0.9444444444444444, 0.9444444444444444, 0.9444444444444444, 0.9444444444444444, 0.9722222222222222, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2,"[0.6777540829083691, 0.5731717535894211, 0.4935977867204849, 0.3963660961144591, 0.33155356612924025, 0.2832238037292271, 0.23282139227814871, 0.18806247903059606, 0.17769987513757732, 0.13391083499340162, 0.10682883491254833, 0.08387694946707111, 0.07898138249165391, 0.06035197750754552, 0.05323057800327262, 0.04000960213884915, 0.06744640907400275, 0.02784369794065005, 0.03537834997046484, 0.036523721397739566, 0.024816790212915368, 0.020365086090687202, 0.017260162465988774, 0.023287102171819504, 0.01960009279061262, 0.01786385762364897, 0.012628836557269096, 0.014677314011201467, 0.011329185141071882, 0.013045217459128327, 0.00854269828494281, 0.010360992551870542, 0.008545463228572721, 0.017505214179623616, 0.015161829860243078, 0.00924545590293734, 0.011426245206839417, 0.011248465129875974, 0.00589204078208502, 0.008888419232752225, 0.0051521059023599105, 0.005080151971276492, 0.006623036585339945, 0.01011641997180573, 0.004159698875187194, 0.00410389393721133, 0.003855986163428385, 0.005232000009041943, 0.0067576274071654225, 0.0038364145471012755]","[0.5205479452054794, 0.7671232876712328, 0.8493150684931506, 0.9726027397260274, 0.9931506849315068, 0.9931506849315068, 0.9931506849315068, 0.9931506849315068, 1.0, 1.0, 0.9931506849315068, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.6860984630054898, 0.6505811148219638, 0.5852144161860148, 0.525331179300944, 0.45310519138971966, 0.4039655327796936, 0.3732709421051873, 0.3444843490918477, 0.3145740032196045, 0.29031383991241455, 0.2736656533347236, 0.2620554500155979, 0.25370827317237854, 0.2462332910961575, 0.2382919192314148, 0.23207919465170967, 0.22752677732043797, 0.22348250283135307, 0.22242736485269335, 0.2227750685479906, 0.2186914218796624, 0.21568526493178475, 0.2152286105685764, 0.21430741416083443, 0.21174944109386867, 0.2116869588692983, 0.21441392434967887, 0.21049892902374268, 0.2113256255785624, 0.21170112821790907, 0.21771409776475695, 0.20946073532104492, 0.2096749809053209, 0.20900175306532118, 0.21363735530111524, 0.2130764193005032, 0.20673597521252102, 0.20740871959262425, 0.20541364616817898, 0.2057725191116333, 0.2014444867769877, 0.19786929421954685, 0.19854429033067492, 0.19261060820685494, 0.19577899906370375, 0.1959492431746589, 0.19822086062696245, 0.1936212049590217, 0.19637509187062582, 0.19624990224838257]","[0.5555555555555556, 0.6388888888888888, 0.8055555555555556, 0.8611111111111112, 0.9166666666666666, 0.8888888888888888, 0.8611111111111112, 0.8888888888888888, 0.8888888888888888, 0.8888888888888888, 0.8888888888888888, 0.8888888888888888, 0.8888888888888888, 0.9166666666666666, 0.9166666666666666, 0.9166666666666666, 0.9166666666666666, 0.9166666666666666, 0.9166666666666666, 0.9166666666666666, 0.8888888888888888, 0.8888888888888888, 0.9166666666666666, 0.9166666666666666, 0.8888888888888888, 0.8888888888888888, 0.8888888888888888, 0.8888888888888888, 0.8888888888888888, 0.9166666666666666, 0.9722222222222222, 0.9444444444444444, 0.9166666666666666, 0.9166666666666666, 0.8888888888888888, 0.8888888888888888, 0.9166666666666666, 0.9166666666666666, 0.9444444444444444, 0.9444444444444444, 0.9444444444444444, 0.9444444444444444, 0.9444444444444444, 0.9444444444444444, 0.9722222222222222, 0.9722222222222222, 0.9722222222222222, 0.9722222222222222, 0.9722222222222222, 0.9444444444444444]"
3,"[0.7044147466791087, 0.5922082111753266, 0.5106400008859305, 0.41463031234412356, 0.3586844207911656, 0.2897254450567837, 0.242618579802842, 0.19806627682570754, 0.1605412802819548, 0.12901521448431344, 0.11534979086497735, 0.08454076724833455, 0.07267547784180477, 0.0651584827437483, 0.05335652620114129, 0.0416802659887692, 0.03596084035676101, 0.03606317510892605, 0.03890461117543023, 0.028067830962867572, 0.020904192662444608, 0.026344107887868222, 0.01965775888027816, 0.016266827400902222, 0.01858947282207423, 0.027114268084024562, 0.01661966607488435, 0.020602606018555576, 0.008860732447998277, 0.009385558821517846, 0.01656195970958677, 0.013256425821575626, 0.01100921204377865, 0.010350707455955703, 0.010081220238373198, 0.006030344163420899, 0.01048644160338003, 0.011888176376192734, 0.0064303784021015825, 0.006850060743504557, 0.0063661508519074015, 0.004828603618681945, 0.004030611231152353, 0.004372851576270729, 0.008617479354143143, 0.01121964937654035, 0.013314513039999995, 0.003788835581006675, 0.0040831295998188955, 0.005420462973415851]","[0.5241379310344828, 0.8068965517241379, 0.903448275862069, 0.9517241379310345, 0.9655172413793104, 0.9862068965517241, 0.9862068965517241, 0.993103448275862, 0.993103448275862, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.6959816990671931, 0.6499487741573436, 0.5934685645876704, 0.5260811335331684, 0.4561784557394079, 0.3874239261085923, 0.33607032009073207, 0.3049091205403611, 0.27680082659463623, 0.24909926266283602, 0.2313545515408387, 0.21535802813800606, 0.20081271271447879, 0.1907986426675642, 0.18097676578405741, 0.17482589064417658, 0.16639725340379252, 0.15981093733697324, 0.15121458269454338, 0.14363562577479594, 0.139708819421562, 0.13503399894044205, 0.13339006216139407, 0.12971024738775716, 0.12377688490055702, 0.11953186425002846, 0.11536276179390985, 0.11275261177404507, 0.11305661439090162, 0.11310273892170675, 0.11220622203640036, 0.1126508910108257, 0.11357295694383415, 0.104162027505604, 0.10737678046162064, 0.09542419157318167, 0.09165717983568036, 0.09277554762524527, 0.09289781950615547, 0.08964696647347631, 0.08489409632779457, 0.0878075453880671, 0.09093710538503286, 0.087899484948532, 0.08619389179590586, 0.08085811138153076, 0.08149766881723662, 0.08011864911060075, 0.08027932933858924, 0.07804346789379378]","[0.4864864864864865, 0.6756756756756757, 0.7837837837837838, 0.7567567567567568, 0.8918918918918919, 0.9459459459459459, 0.9459459459459459, 0.9459459459459459, 0.9459459459459459, 0.9459459459459459, 0.9459459459459459, 0.9459459459459459, 0.9459459459459459, 0.9459459459459459, 0.9459459459459459, 0.972972972972973, 0.972972972972973, 1.0, 0.972972972972973, 0.972972972972973, 0.972972972972973, 0.972972972972973, 0.972972972972973, 0.972972972972973, 1.0, 1.0, 0.972972972972973, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4,"[0.6579752017373908, 0.5823864593897781, 0.4986948889412292, 0.41637657113271215, 0.3330071266383341, 0.3230200132278547, 0.240443374604395, 0.1789145835050165, 0.15062947652927816, 0.12364538687549226, 0.1072936817391278, 0.0863997876031758, 0.0695261491896355, 0.0681350733319374, 0.06263446501673084, 0.053928055277425946, 0.0516613876982911, 0.04272785997145796, 0.037248512551392596, 0.02762042384033334, 0.03462832410858102, 0.018681393451478383, 0.01959449172734398, 0.014901398795924774, 0.018591497246533223, 0.02434765233671012, 0.025398168457697514, 0.014125690387230213, 0.013913276924254142, 0.011393236825625375, 0.022231095993559654, 0.013183163351392092, 0.009710527726844565, 0.00715671271749147, 0.007883655564374712, 0.009680955887657322, 0.008731228331333562, 0.006857982032919583, 0.010547134380991736, 0.009169180399087602, 0.009158984617623564, 0.010821236833317639, 0.008085411096195856, 0.008593279664238838, 0.006322822214601791, 0.011575963182298287, 0.004809508629602521, 0.005645750498730843, 0.0060619576897931425, 0.00379235266184766]","[0.6164383561643836, 0.7465753424657534, 0.8904109589041096, 0.9315068493150684, 0.9726027397260274, 0.958904109589041, 0.9931506849315068, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9931506849315068, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.6540038585662842, 0.6387752095858256, 0.6060686839951409, 0.5465245379341973, 0.48964156044854057, 0.4326220817036099, 0.3882827228969998, 0.36023391617669, 0.341066128677792, 0.32029903597301906, 0.2940170235104031, 0.28058016962475246, 0.2661272949642605, 0.2584284279081557, 0.24356690711445278, 0.24244469735357496, 0.23500280247794259, 0.22639065980911255, 0.21673274040222168, 0.20883609851201376, 0.2002023028002845, 0.19972439606984457, 0.20723881324132284, 0.20556659830941093, 0.20444346136516994, 0.20232666201061672, 0.18662298056814405, 0.17972591519355774, 0.1838447782728407, 0.1742727624045478, 0.16468281547228494, 0.15827249156104195, 0.16466265585687426, 0.16063140829404196, 0.16878187656402588, 0.16563759247461954, 0.16622730758455065, 0.17319211694929335, 0.1745101379023658, 0.16587227914068434, 0.1658691167831421, 0.16885089211993748, 0.1667606367005242, 0.1704915596379174, 0.16940520538224113, 0.17275092668003506, 0.16399717993206447, 0.1630774670177036, 0.1565634806950887, 0.15689711107148063]","[0.5555555555555556, 0.5833333333333334, 0.75, 0.8055555555555556, 0.8611111111111112, 0.8888888888888888, 0.8888888888888888, 0.9166666666666666, 0.9166666666666666, 0.9444444444444444, 0.9444444444444444, 0.9444444444444444, 0.9444444444444444, 0.9444444444444444, 0.9166666666666666, 0.9166666666666666, 0.9166666666666666, 0.9166666666666666, 0.9166666666666666, 0.9444444444444444, 0.9444444444444444, 0.9444444444444444, 0.9444444444444444, 0.9444444444444444, 0.9444444444444444, 0.9444444444444444, 0.9444444444444444, 0.9722222222222222, 0.9444444444444444, 0.9722222222222222, 0.9722222222222222, 0.9722222222222222, 0.9722222222222222, 0.9722222222222222, 0.9722222222222222, 0.9722222222222222, 0.9722222222222222, 0.9444444444444444, 0.9444444444444444, 0.9444444444444444, 0.9444444444444444, 0.9444444444444444, 0.9444444444444444, 0.9444444444444444, 0.9444444444444444, 0.9444444444444444, 0.9444444444444444, 0.9444444444444444, 0.9444444444444444, 0.9444444444444444]"
5,"[0.6699310643919583, 0.5825536333281418, 0.5020017695838007, 0.431239187100838, 0.35929995117516356, 0.3032418532618161, 0.2651672326285264, 0.21064850482447395, 0.16011239218300788, 0.1383923992000777, 0.11429760908258373, 0.10187367468044675, 0.08727199635628996, 0.07312823200020296, 0.08084221045518744, 0.04212047506509156, 0.03769851093148363, 0.04003692094621987, 0.026561138830308258, 0.03206758960310755, 0.024687178445787265, 0.03717859490164395, 0.01972643871759546, 0.018756260144813307, 0.01564610753336857, 0.013320308711765141, 0.0188097535536207, 0.013626406110566237, 0.012037686643929317, 0.012333598977019047, 0.022329852241894294, 0.020362717121967983, 0.009051329443423912, 0.007832292493047385, 0.008779724957100277, 0.006112131595226197, 0.011227340899921697, 0.011499803995007071, 0.004783396387536978, 0.006771067664797964, 0.007714276696587431, 0.005635360605886271, 0.004559580702334642, 0.016116754370259827, 0.004120843639147693, 0.006587398429561792, 0.005579752166723383, 0.01787784104717189, 0.00696172012851156, 0.003940068389256967]","[0.593103448275862, 0.7517241379310344, 0.8344827586206897, 0.9586206896551724, 0.9586206896551724, 0.9793103448275862, 0.9862068965517241, 0.993103448275862, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.993103448275862, 1.0, 1.0]","[0.6435756457818521, 0.6038220218709998, 0.5582660629942611, 0.47763366634781296, 0.4110701180793144, 0.3580329796752414, 0.31552932632936015, 0.282240829757742, 0.2626622045362318, 0.2438476721982698, 0.22654920735874692, 0.21225079571878588, 0.20302828099276568, 0.1958857098141232, 0.18636604338078885, 0.17589751852525248, 0.16829133315666303, 0.1607683768143525, 0.15824447813871745, 0.15246927496549245, 0.1474404210174406, 0.1461921592016478, 0.14156939733672785, 0.1337915650896124, 0.13437025772558675, 0.1297892432760548, 0.13192679994815104, 0.1307851482887526, 0.1262931344476906, 0.12282097420176945, 0.1299144428324055, 0.1262313957149918, 0.12376283189734898, 0.11595410833487639, 0.11389362892589054, 0.11195269670035388, 0.11042112836966643, 0.10948245066243249, 0.11322714670284374, 0.10828455678514533, 0.10717389068088017, 0.11315262357930879, 0.11518183310289641, 0.11406039466729036, 0.11100624139244492, 0.11344031304926486, 0.10993982025900402, 0.10165600075915053, 0.1021648053381894, 0.1060294980132902]","[0.7297297297297297, 0.8108108108108109, 0.972972972972973, 0.972972972972973, 1.0, 1.0, 0.972972972972973, 0.972972972972973, 0.9459459459459459, 0.9459459459459459, 0.918918918918919, 0.972972972972973, 0.972972972972973, 0.972972972972973, 0.972972972972973, 0.972972972972973, 0.972972972972973, 0.972972972972973, 0.972972972972973, 0.972972972972973, 0.972972972972973, 0.972972972972973, 0.972972972972973, 0.972972972972973, 0.972972972972973, 0.972972972972973, 0.972972972972973, 0.972972972972973, 0.972972972972973, 0.972972972972973, 0.972972972972973, 0.972972972972973, 0.972972972972973, 0.972972972972973, 0.972972972972973, 0.972972972972973, 0.972972972972973, 0.972972972972973, 0.972972972972973, 0.972972972972973, 0.972972972972973, 0.972972972972973, 0.972972972972973, 0.972972972972973, 0.972972972972973, 0.972972972972973, 0.972972972972973, 0.972972972972973, 0.972972972972973, 0.972972972972973]"
