sample,tipo_representacao,target_class,iou_top_k,ssim,seed,y_true,y_pred,acerto_ensemble
14,orig,0,0.15808908377567504,0.4691488422603441,87,0,0,True
15,orig,0,0.0,0.2716803653741023,87,0,0,True
16,orig,0,0.0,0.2474811097933644,87,0,0,True
17,orig,0,0.0,0.1760016602767536,87,0,0,True
18,orig,0,0.02740566520094079,0.2582933398713501,87,0,0,True
19,orig,0,0.2692550904262046,0.5530267763961086,87,0,0,True
0,orig,0,0.0,0.491995777569729,93,0,0,True
1,orig,0,0.0,0.24424136723123654,93,0,0,True
2,orig,0,0.0,0.23916945834301953,93,0,0,True
3,orig,0,0.13030746705710103,0.36187362229409475,93,0,0,True
4,orig,0,0.3861878453038674,0.27379435272861896,93,0,0,True
5,orig,0,0.11387347391786903,0.44129565662084674,93,0,0,True
6,orig,0,0.6533772652388797,0.7652739231010565,93,0,0,True
7,orig,0,0.12764044943820224,0.4530455517030901,93,0,0,True
8,orig,0,0.21032320308731306,0.4080792129361391,93,0,0,True
9,orig,0,0.0,0.264403240665023,93,0,0,True
10,orig,0,0.4144106622240733,0.4211476454464638,93,0,0,True
11,orig,0,0.0,0.2810288677825464,93,0,0,True
12,orig,0,0.0,0.23168425566742426,93,0,0,True
13,orig,0,0.05166090327989102,0.32703512817220987,93,0,0,True
14,orig,0,0.144582431354677,0.1720116757641015,93,0,0,True
15,orig,0,0.0,0.18485736350888457,93,0,0,True
16,orig,0,0.1598289610539697,0.41552395525695335,93,0,0,True
17,orig,0,0.10577346848832085,0.3925889976405458,93,0,0,True
18,orig,0,0.0,0.20781493899909212,93,0,0,True
19,orig,0,0.013497179693795327,0.17576862355402018,93,0,0,True
0,orig,0,0.24069724316973667,0.436619478127745,107,0,0,True
1,orig,0,0.26001255492780917,0.3935438250156015,107,0,1,False
2,orig,0,0.0,0.19850513990489044,107,0,0,True
3,orig,0,0.03849337748344371,0.5219715840107854,107,0,0,True
4,orig,0,0.39718780453849367,0.5130938020166654,107,0,0,True
5,orig,0,0.0546448087431694,0.511013236277359,107,0,0,True
6,orig,0,0.5144107439263619,0.745313570903207,107,0,0,True
7,orig,0,0.18251443383999058,0.6470845144360714,107,0,0,True
8,orig,0,0.22285853539661266,0.5451141952872656,107,0,0,True
9,orig,0,0.0,0.18707761381534316,107,0,0,True
10,orig,0,0.4400802752293578,0.5780013523831677,107,0,0,True
11,orig,0,0.39505143174867946,0.43262629702559385,107,0,0,True
12,orig,0,0.0366697655200909,0.41333490628139596,107,0,0,True
13,orig,0,0.0,0.3211130742877633,107,0,0,True
14,orig,0,0.1507854603829836,0.3371026439331517,107,0,0,True
15,orig,0,0.007428227263601686,0.39931487956976686,107,0,0,True
16,orig,0,0.012918853451756156,0.31509400191418346,107,0,0,True
17,orig,0,0.0,0.26052513810224914,107,0,0,True
18,orig,0,0.2963727894668904,0.3434395848161631,107,0,0,True
19,orig,0,0.030178608088688153,0.3084054247366478,107,0,0,True
0,orig,0,0.4195190947666195,0.5369398540642162,121,0,0,True
1,orig,0,0.3463342715453693,0.5395114883842964,121,0,0,True
2,orig,0,0.05597643097643098,0.4043501361117865,121,0,0,True
3,orig,0,0.2119309262166405,0.41484599376198406,121,0,0,True
4,orig,0,0.11834187653220414,0.33915488724351034,121,0,0,True
5,orig,0,0.0096579476861167,0.3770486972518757,121,0,0,True
6,orig,0,0.6184486373165619,0.6923025737066255,121,0,0,True
7,orig,0,0.02241238793806031,0.41010112320852093,121,0,0,True
8,orig,0,0.09051396283820494,0.5030141613350838,121,0,0,True
9,orig,0,0.0,0.17100766643610396,121,0,0,True
10,orig,0,0.5364360073484384,0.4474963732201417,121,0,0,True
11,orig,0,0.2495019920318725,0.5244341820553673,121,0,0,True
12,orig,0,0.07543934847835405,0.37150526941791123,121,0,0,True
13,orig,0,0.0,0.2696129768474866,121,0,0,True
14,orig,0,0.3413525795241914,0.44810503070151947,121,0,0,True
15,orig,0,0.31275343361674296,0.3165630967866925,121,0,0,True
16,orig,0,0.10723742277140336,0.3776381930171103,121,0,0,True
17,orig,0,0.18001175778953557,0.3890866355032709,121,0,0,True
18,orig,0,0.2698975072757181,0.37661650980445194,121,0,0,True
19,orig,0,0.2350479940930347,0.42393671478521483,121,0,0,True
