,iou_top_k,iou_top_k,iou_top_k,ssim,ssim,ssim
,mean,std,count,mean,std,count
acerto_ensemble,,,,,,
False,0.13182564699391938,0.20924259117336858,6,0.34037320828636863,0.1101409533397102,6
True,0.14025378845289066,0.16477096775757805,154,0.37350092885865027,0.13036007421064957,154
