fold,best_epoch,best_val_loss,best_val_accuracy,best_train_loss,best_train_accuracy
1,20,0.884049940109253,0.62,0.23485923054242375,0.9191919191919192
2,15,0.8556689357757569,0.66,0.1543183620981496,0.9848484848484849
3,34,0.554872236251831,0.76,0.07035340985866508,0.9797979797979798
4,15,0.9158037730625698,0.6938775510204082,0.14935046314594136,0.9798994974874372
5,19,0.9271432574914427,0.6938775510204082,0.12333095552933276,0.9798994974874372
