fold,best_epoch,best_val_loss,best_val_accuracy,best_train_loss,best_train_accuracy
1,40,0.034257277846336365,1.0,0.007402932807190778,1.0
2,46,0.01861862704862614,1.0,0.00415723516188305,1.0
3,47,0.024275074919892684,1.0,0.00324205275663264,1.0
4,37,0.016745592291290697,1.0,0.007850529288808847,1.0
5,40,0.06085917022493151,0.9722222222222222,0.005629071481015584,1.0
