fold,best_epoch,best_val_loss,best_val_accuracy,best_train_loss,best_train_accuracy
1,50,0.31275906920433044,0.9,0.08975645147188745,0.9646464646464646
2,43,0.4296727657318115,0.84,0.07071288486923834,0.9848484848484849
3,13,0.8241506862640381,0.64,0.3571253719955984,0.8737373737373737
4,12,0.8409007702554975,0.6530612244897959,0.33780868194211067,0.914572864321608
5,12,0.6224287687515726,0.7346938775510204,0.4387145689384422,0.8592964824120602
