fold,best_epoch,best_val_loss,best_val_accuracy,best_train_loss,best_train_accuracy
1,28,0.7233111310005188,0.74,0.10939206348525153,0.9949494949494949
2,39,0.4624823772907257,0.82,0.07290794662754944,0.9949494949494949
3,37,0.4225768494606018,0.8,0.07393761159795703,1.0
4,12,0.7449605221651039,0.6938775510204082,0.39678170363507675,0.864321608040201
5,18,0.7530136108398438,0.7142857142857143,0.2659034180131989,0.9296482412060302
