,iou_top_k,iou_top_k,iou_top_k,ssim,ssim,ssim
,mean,std,count,mean,std,count
acerto_ensemble,,,,,,
False,0.04673070307745231,0.06651965776486408,6,0.33990429956374396,0.061645417119025075,6
True,0.06205939300756947,0.0662119335597177,154,0.3468902696751113,0.054494096076324196,154
