fold,best_epoch,best_val_loss,best_val_accuracy,best_train_loss,best_train_accuracy
1,49,0.3001759874820709,0.92,0.017760911824727298,1.0
2,50,0.25105456590652464,0.9,0.022689288914805712,1.0
3,43,0.3355293965339661,0.9,0.03811350908845362,1.0
4,40,0.17498639317191378,0.9795918367346939,0.03229577186044736,1.0
5,40,0.20149497170837558,0.9387755102040817,0.0373772948830571,0.9949748743718593
