,iou_top_k,iou_top_k,iou_top_k,ssim,ssim,ssim
,mean,std,count,mean,std,count
acerto_ensemble,,,,,,
False,0.073217151390526,0.07136580409694684,12,0.3225987441125873,0.03515029292399898,12
True,0.07192143052264759,0.07407537267649826,148,0.33824981961169526,0.03859350067637403,148
