,iou_top_k,iou_top_k,iou_top_k,ssim,ssim,ssim
,mean,std,count,mean,std,count
acerto_ensemble,,,,,,
False,0.08011049810599868,0.019220367391408977,12,0.2924175719037414,0.07694377079117258,12
True,0.09754245651360312,0.020924318612388484,148,0.31095457427685325,0.06582599171071753,148
