,iou_top_k,iou_top_k,iou_top_k,ssim,ssim,ssim
,mean,std,count,mean,std,count
acerto_ensemble,,,,,,
False,0.08437820451591363,0.021246886470971706,64,0.3790484916724572,0.11392917680609498,64
True,0.09411310717606551,0.022669685550871812,96,0.4206023631545956,0.10670378451155695,96
