fold,train_loss,train_accuracy,val_loss,val_accuracy
1,"[0.6932166468084248, 0.6309452294524199, 0.5948976106893004, 0.5562245253643958, 0.5138947677378561, 0.47383705852857605, 0.4407314736079546, 0.4125767774831236, 0.3811049527592129, 0.3548485040664673, 0.3213458240421769, 0.27737875584683386, 0.25915472413979324, 0.20991423969564874, 0.19005993855934517, 0.18257064406388726, 0.15997971662508895, 0.132054005134729, 0.1273217873733028, 0.11833502113624336, 0.096821865955599, 0.08253843196077285, 0.0876527390156696, 0.05303646507216435, 0.050505562764562036, 0.0715232042267042, 0.044561003791350945, 0.04487432106063257, 0.04308312013745308, 0.037346719745911805]","[0.49019607843137253, 0.7254901960784313, 0.7450980392156863, 0.7908496732026143, 0.8496732026143791, 0.8758169934640523, 0.8888888888888888, 0.9084967320261438, 0.9150326797385621, 0.9150326797385621, 0.9411764705882353, 0.9869281045751634, 0.9673202614379085, 1.0, 0.9869281045751634, 0.9934640522875817, 0.9869281045751634, 1.0, 0.9934640522875817, 1.0, 0.9934640522875817, 0.9934640522875817, 1.0, 1.0, 1.0, 0.9934640522875817, 1.0, 1.0, 1.0, 1.0]","[0.6828377842903137, 0.7112330198287964, 0.7324090600013733, 0.7408865690231323, 0.7315258383750916, 0.7317272424697876, 0.7103068828582764, 0.6799943447113037, 0.6666010618209839, 0.6468567252159119, 0.6251922845840454, 0.6016356348991394, 0.5547658801078796, 0.5311393141746521, 0.5057157874107361, 0.48524412512779236, 0.48491039872169495, 0.48041898012161255, 0.481283962726593, 0.49374568462371826, 0.5056353211402893, 0.500571608543396, 0.5025532245635986, 0.5204335451126099, 0.5288284420967102, 0.5242696404457092, 0.5097619891166687, 0.5236785411834717, 0.5189477801322937, 0.5359132885932922]","[0.6896551724137931, 0.3448275862068966, 0.41379310344827586, 0.41379310344827586, 0.4482758620689655, 0.41379310344827586, 0.4482758620689655, 0.5517241379310345, 0.5517241379310345, 0.5517241379310345, 0.5862068965517241, 0.6206896551724138, 0.7586206896551724, 0.7931034482758621, 0.8275862068965517, 0.7931034482758621, 0.7931034482758621, 0.7931034482758621, 0.7931034482758621, 0.7586206896551724, 0.7586206896551724, 0.7586206896551724, 0.7586206896551724, 0.7586206896551724, 0.7586206896551724, 0.7586206896551724, 0.7586206896551724, 0.7586206896551724, 0.7586206896551724, 0.7586206896551724]"
2,"[0.7051367946525118, 0.6499433206088507, 0.6079421657234875, 0.5659890717534877, 0.5343898241199664, 0.495885348142083, 0.4755291133674223, 0.43823218167717776, 0.39629649092902, 0.38442257046699524, 0.3466734218953261, 0.31398991773377605, 0.2917616336203333, 0.28866893342181815, 0.26376609526463407, 0.22812432806883284, 0.21908175945281982, 0.195433158927889, 0.18236006796360016, 0.18334548019651156, 0.14428279181914544, 0.13968863271510423, 0.13041962216149516, 0.10918415304440171, 0.11000853999337154, 0.08083338879827243, 0.11427816437251533, 0.07151059650663119, 0.07096711890910988, 0.0750123816194819]","[0.4701492537313433, 0.6865671641791045, 0.8283582089552238, 0.8582089552238806, 0.8582089552238806, 0.917910447761194, 0.9029850746268657, 0.9104477611940298, 0.9626865671641791, 0.9477611940298507, 0.9402985074626866, 0.9477611940298507, 0.9402985074626866, 0.9253731343283582, 0.9402985074626866, 0.9701492537313433, 0.9701492537313433, 0.9850746268656716, 0.9925373134328358, 0.9701492537313433, 0.9850746268656716, 0.9850746268656716, 0.9776119402985075, 0.9925373134328358, 0.9776119402985075, 1.0, 0.9776119402985075, 1.0, 1.0, 1.0]","[0.6961557865142822, 0.689264158407847, 0.679521361986796, 0.6609803636868795, 0.6528389851252238, 0.6481206218401591, 0.6538859407107035, 0.6549990673859915, 0.6562908589839935, 0.6516175866127014, 0.6559301813443502, 0.6334207455317179, 0.5911678771177927, 0.5386480987071991, 0.510285089413325, 0.4794838825861613, 0.46430449684460956, 0.45497023065884906, 0.459846427043279, 0.46762313445409137, 0.45351951320966083, 0.4392947157224019, 0.4423469503720601, 0.44488685329755145, 0.44019148747126263, 0.4351830681165059, 0.4354993502298991, 0.43957287073135376, 0.4351285696029663, 0.4372677703698476]","[0.5208333333333334, 0.4375, 0.625, 0.7083333333333334, 0.6458333333333334, 0.6041666666666666, 0.5208333333333334, 0.5625, 0.5416666666666666, 0.6041666666666666, 0.5833333333333334, 0.6875, 0.75, 0.7708333333333334, 0.7708333333333334, 0.7708333333333334, 0.75, 0.7708333333333334, 0.7916666666666666, 0.75, 0.75, 0.7708333333333334, 0.7708333333333334, 0.7708333333333334, 0.7708333333333334, 0.7708333333333334, 0.7708333333333334, 0.75, 0.75, 0.75]"
3,"[0.691878688962836, 0.6406543380335757, 0.5983885463915373, 0.5604658346427115, 0.5298985744777479, 0.4821520761439675, 0.44522861587373835, 0.42009973369146647, 0.38339538323251826, 0.3443479522278434, 0.3024289215865888, 0.2719828862892954, 0.2583699304806559, 0.22140368662382426, 0.19229539209290555, 0.18582903711419357, 0.1498870645698748, 0.15387566701362007, 0.11248773218769777, 0.12111941058384745, 0.10251791814440175, 0.09222786442229622, 0.0760179616903004, 0.05929371302849368, 0.05261199274345448, 0.0462609017757993, 0.04573869313064374, 0.047406819501989765, 0.0422245193468897, 0.04397707707003543]","[0.5394736842105263, 0.6776315789473685, 0.7828947368421053, 0.7960526315789473, 0.875, 0.9013157894736842, 0.9078947368421053, 0.9078947368421053, 0.9342105263157895, 0.9473684210526315, 0.9605263157894737, 0.9802631578947368, 0.9736842105263158, 0.9868421052631579, 0.9868421052631579, 0.9671052631578947, 0.993421052631579, 0.9802631578947368, 0.993421052631579, 0.993421052631579, 1.0, 0.993421052631579, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.7081544995307922, 0.7270952463150024, 0.7184798717498779, 0.7068966031074524, 0.7164362072944641, 0.7050507664680481, 0.6985282301902771, 0.6806960701942444, 0.6696165800094604, 0.6671078205108643, 0.6460654139518738, 0.6552955508232117, 0.6380395293235779, 0.6404421925544739, 0.6019281148910522, 0.5821950435638428, 0.5575964450836182, 0.5538175106048584, 0.5547234416007996, 0.5389753580093384, 0.5442860722541809, 0.5278539657592773, 0.5390198230743408, 0.5363608002662659, 0.535214364528656, 0.5335429906845093, 0.5482471585273743, 0.5386879444122314, 0.5343459844589233, 0.5381788015365601]","[0.3333333333333333, 0.26666666666666666, 0.36666666666666664, 0.43333333333333335, 0.3333333333333333, 0.4666666666666667, 0.43333333333333335, 0.5333333333333333, 0.6, 0.5333333333333333, 0.6, 0.5333333333333333, 0.6, 0.6, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7666666666666667, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.7666666666666667, 0.7666666666666667, 0.8, 0.8]"
4,"[0.6960893961099478, 0.6400896890180094, 0.5994202953118545, 0.5544931951102677, 0.5180962994382098, 0.48276701965532104, 0.4395952116359364, 0.42418720818066097, 0.3773157083904827, 0.35193586537054367, 0.3284914997907785, 0.316336465465439, 0.27598303202148916, 0.2501483670064619, 0.24599183356011664, 0.2183684791093106, 0.19760178060798378, 0.1624355664203217, 0.17168161054174383, 0.14032681682309905, 0.1363995352408269, 0.11099571750297413, 0.09701243042945862, 0.10220175611597675, 0.08895080729381188, 0.07799236445160179, 0.05823327507172431, 0.06541618553700147, 0.05056787402062983, 0.05037362930866388]","[0.5034965034965035, 0.7272727272727273, 0.7622377622377622, 0.7972027972027972, 0.7832167832167832, 0.8111888111888111, 0.8251748251748252, 0.8531468531468531, 0.8741258741258742, 0.8951048951048951, 0.9300699300699301, 0.9090909090909091, 0.958041958041958, 0.965034965034965, 0.965034965034965, 0.972027972027972, 0.986013986013986, 1.0, 0.993006993006993, 0.993006993006993, 0.993006993006993, 1.0, 1.0, 1.0, 0.993006993006993, 1.0, 1.0, 1.0, 0.993006993006993, 1.0]","[0.7144337999515045, 0.7478693372164017, 0.761531704511398, 0.7776709963113834, 0.7809552275217496, 0.7913899192443261, 0.7757467352426969, 0.7713108521241409, 0.7534643533902291, 0.728297125070523, 0.7037053245764512, 0.6528539535326835, 0.6354298362365136, 0.6141065863462595, 0.576161190485343, 0.5553488563268613, 0.5253342680442028, 0.5100152125725379, 0.49993878297316724, 0.49009872858340925, 0.47300169330376846, 0.44332366646864474, 0.4343211604998662, 0.42862466741830874, 0.421585555259998, 0.4143950083316901, 0.422002748801158, 0.42205774096342236, 0.4429447979499132, 0.49591554663120174]","[0.38461538461538464, 0.3333333333333333, 0.28205128205128205, 0.3076923076923077, 0.3076923076923077, 0.3076923076923077, 0.3076923076923077, 0.358974358974359, 0.38461538461538464, 0.48717948717948717, 0.5128205128205128, 0.5897435897435898, 0.6410256410256411, 0.717948717948718, 0.717948717948718, 0.7435897435897436, 0.717948717948718, 0.7435897435897436, 0.7435897435897436, 0.7435897435897436, 0.7435897435897436, 0.7692307692307693, 0.7692307692307693, 0.7692307692307693, 0.7948717948717948, 0.8461538461538461, 0.8205128205128205, 0.8205128205128205, 0.7948717948717948, 0.717948717948718]"
5,"[0.6826564857404526, 0.6312679868854888, 0.578329030781576, 0.5507913950371416, 0.5059886093009008, 0.472290038654249, 0.4358039898415134, 0.4158081253097482, 0.3745717218477432, 0.3443086988305392, 0.30792527125306324, 0.27618931499246047, 0.24772091638552, 0.2253819222319616, 0.21254918469141607, 0.18158919496895515, 0.1555352125265827, 0.13346076032070264, 0.14015029656560454, 0.12373815681019874, 0.09798982331197556, 0.08235011178336732, 0.06687251529464983, 0.07144701878910195, 0.060053348235071524, 0.05640890985114934, 0.053711172652571165, 0.04008020159520515, 0.034988367521803676, 0.03623628254010253]","[0.5068493150684932, 0.678082191780822, 0.7876712328767124, 0.8082191780821918, 0.8356164383561644, 0.8835616438356164, 0.8972602739726028, 0.8904109589041096, 0.9246575342465754, 0.952054794520548, 0.9657534246575342, 0.9726027397260274, 0.9726027397260274, 0.9726027397260274, 0.9726027397260274, 0.9863013698630136, 0.9863013698630136, 1.0, 0.9931506849315068, 0.9931506849315068, 0.9931506849315068, 1.0, 0.9931506849315068, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.6755191087722778, 0.6998637914657593, 0.7067995535002815, 0.6817960341771444, 0.6664389504326714, 0.6683283911810981, 0.6658567587534586, 0.6747218039300706, 0.684675137201945, 0.677130937576294, 0.6579695675108168, 0.6291001107957628, 0.6187362803353204, 0.602088557349311, 0.5706313848495483, 0.5412293805016412, 0.5115945339202881, 0.4950755834579468, 0.48293092515733504, 0.4726642900043064, 0.4646090931362576, 0.46395957469940186, 0.46000848876105416, 0.46012794971466064, 0.45974228117201066, 0.4597409831153022, 0.4564359982808431, 0.4717538091871474, 0.46378179391225177, 0.45096144411298966]","[0.75, 0.5, 0.4444444444444444, 0.5555555555555556, 0.5555555555555556, 0.6111111111111112, 0.6388888888888888, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.6666666666666666, 0.6666666666666666, 0.6111111111111112, 0.6388888888888888, 0.6944444444444444, 0.7222222222222222, 0.7222222222222222, 0.75, 0.8055555555555556, 0.8055555555555556, 0.7777777777777778, 0.7777777777777778, 0.7777777777777778, 0.7777777777777778, 0.8333333333333334, 0.8333333333333334, 0.7777777777777778, 0.7777777777777778, 0.8333333333333334]"
