fold,best_epoch,best_val_loss,best_val_accuracy,best_train_loss,best_train_accuracy
1,30,0.5547310515891674,0.813953488372093,0.5540483497398,0.7535211267605634
2,30,0.5519788587415541,0.8108108108108109,0.5323827234474389,0.7905405405405406
3,30,0.5760025382041931,0.6785714285714286,0.5256046512324339,0.802547770700637
4,29,0.6168996189769945,0.5789473684210527,0.5221675914161059,0.7891156462585034
5,30,0.5693928324259244,0.6923076923076923,0.5303521001175658,0.8287671232876712
