fold,best_epoch,best_val_loss,best_val_accuracy,best_train_loss,best_train_accuracy
1,12,0.6071458118302482,0.6190476190476191,0.08811450697533735,1.0
2,29,0.3268554343117608,0.8611111111111112,0.012963753918673368,1.0
3,11,0.48640115921561783,0.7567567567567568,0.1008121608882337,0.9932432432432432
4,16,0.3778735399246216,0.8235294117647058,0.02940429553438891,1.0
5,27,0.2664731364283297,0.8888888888888888,0.00994609724792758,1.0
