branch,bloco,spearman,ssim
mobilenet_orig,nenhum (referencia),1.0,1.0
mobilenet_orig,classifier,0.5803333655669598,0.523616967867379
mobilenet_orig,features[18],0.4216743632020696,0.34909635580399984
mobilenet_orig,features[17],0.3578716175205588,0.43300712236304717
mobilenet_orig,features[16],0.3417360181751806,0.5257438974657106
mobilenet_orig,features[15],0.2990426710927446,0.19377908164405117
mobilenet_orig,features[14],0.3214251228008511,0.36772275435099755
mobilenet_orig,features[13],0.3239387841232293,0.21544139320346717
mobilenet_orig,features[12],0.27925172695467787,0.1533816253873588
mobilenet_orig,features[11],0.31639685004461543,0.25214989198918464
mobilenet_orig,features[10],0.33389366461249126,0.22063858214425733
mobilenet_orig,features[9],0.32517852154577664,0.20173479310970313
mobilenet_orig,features[8],0.3208119985081328,0.18394312829523657
mobilenet_orig,features[7],0.32836173685152065,0.5109109022649448
mobilenet_orig,features[6],0.3129245436717472,0.3106626260290247
mobilenet_orig,features[5],0.3126253944727033,0.23609824467006657
mobilenet_orig,features[4],0.3347330367134143,0.2899009892343628
mobilenet_orig,features[3],0.3405844176533774,0.20942637040978743
mobilenet_orig,features[2],0.24470751341346672,0.1932594883839971
mobilenet_orig,features[1],0.2701519246330291,0.16341199407145282
mobilenet_orig,features[0],0.27294511627265255,0.15204231678090618
mobilenet_recplot,nenhum (referencia),1.0,1.0
mobilenet_recplot,classifier,0.7061231452775434,0.6278762990154474
mobilenet_recplot,features[18],0.6967797478747629,0.6898648922704771
mobilenet_recplot,features[17],0.6221751767180704,0.5022054265035221
mobilenet_recplot,features[16],0.6342508004587253,0.6288319401491586
mobilenet_recplot,features[15],0.6316907194161874,0.5644209457741112
mobilenet_recplot,features[14],0.6356424845288017,0.418668194775945
mobilenet_recplot,features[13],0.6236411341621132,0.3630431173554072
mobilenet_recplot,features[12],0.6279901918454434,0.5106026760249042
mobilenet_recplot,features[11],0.6285937403746179,0.33496688073896497
mobilenet_recplot,features[10],0.6174793867836064,0.3857760240141103
mobilenet_recplot,features[9],0.6200707332589158,0.3174932070705388
mobilenet_recplot,features[8],0.6203348104570322,0.31760137331617816
mobilenet_recplot,features[7],0.6160555451965624,0.3946902243199012
mobilenet_recplot,features[6],0.6071587888961857,0.3809093450204811
mobilenet_recplot,features[5],0.5909882659994999,0.37962209256948637
mobilenet_recplot,features[4],0.591661336508308,0.47312841631374314
mobilenet_recplot,features[3],0.5729154441561626,0.27639464224453253
mobilenet_recplot,features[2],0.5456958254231493,0.19255318971603602
mobilenet_recplot,features[1],0.47471044100325843,0.18301533162928604
mobilenet_recplot,features[0],0.4842592817527969,0.1690621358878924
effnet_orig,nenhum (referencia),1.0,1.0
effnet_orig,classifier,0.28969848325364744,0.45331023959087596
effnet_orig,features[8],0.25623513745706156,0.436542644919716
effnet_orig,features[7],0.25632690019535237,0.44751110598527516
effnet_orig,features[6],0.21013015875473343,0.3559155708413518
effnet_orig,features[5],0.20158209589177337,0.349100212843326
effnet_orig,features[4],0.15869730792365028,0.2785886225848258
effnet_orig,features[3],0.16003839048375249,0.21217798027823337
effnet_orig,features[2],0.10740191352994748,0.17528096587800768
effnet_orig,features[1],0.0,0.030813312951712062
effnet_orig,features[0],0.0,0.030813312951712062
effnet_recplot,nenhum (referencia),1.0,1.0
effnet_recplot,classifier,0.9980029437206397,0.9970820639500383
effnet_recplot,features[8],0.9976619730159212,0.9959784458958032
effnet_recplot,features[7],0.6968253539616971,0.731450544803483
effnet_recplot,features[6],0.6407138226877712,0.6952501829920448
effnet_recplot,features[5],0.7307018126187921,0.7414693887621495
effnet_recplot,features[4],0.5031570096792307,0.43687354655891025
effnet_recplot,features[3],0.45537320283510696,0.2869832246384894
effnet_recplot,features[2],0.47996973264080606,0.3467087465577179
effnet_recplot,features[1],0.38833295596001705,0.31146593544011947
effnet_recplot,features[0],0.0,0.14138817936857564
