fold,best_epoch,best_val_loss,best_val_accuracy,best_train_loss,best_train_accuracy
1,30,0.059840642743640475,1.0,0.032286891738740386,1.0
2,30,0.11298868060112,1.0,0.025134047998055336,1.0
3,30,0.08698716932951017,1.0,0.04141168674113045,1.0
4,30,0.1480841496411492,0.9411764705882353,0.036550593346554715,1.0
5,30,0.08237199769133613,1.0,0.03470048477703875,1.0
