dataset,seed,branch,sample,categoria,confianca,margem,acertou,complexidade_heatmap,ssim_vs_grupo_confiante,ensemble_salvaria
displasia,87,mobilenet_orig,8,acerto_confiante,0.9987348914146424,0.9974698069272564,True,0.6188435992547578,,False
displasia,87,mobilenet_orig,42,acerto_confiante,0.9981353878974916,0.9962707831291484,True,0.6115329996428743,,False
displasia,87,mobilenet_orig,40,acerto_confiante,0.9970756769180298,0.9941513014491647,True,0.6146360985105753,,False
displasia,87,mobilenet_orig,44,acerto_confiante,0.9968106150627136,0.9936212033499033,True,0.6038338435055908,,False
displasia,87,mobilenet_orig,39,acerto_confiante,0.9960654377937316,0.9921308662742376,True,0.6810100005347118,,False
displasia,87,mobilenet_orig,24,acerto_confiante,0.9941650032997132,0.9883299823850394,True,0.601959974791487,,False
displasia,87,mobilenet_recplot,0,fronteira,0.5464074015617371,0.09281480312347418,False,0.587610496493193,0.45679960429753724,True
displasia,87,mobilenet_recplot,1,fronteira,0.5357065200805664,0.0714130699634552,True,0.5766369720532476,0.3838579957515544,False
displasia,87,mobilenet_recplot,8,fronteira,0.5094902515411377,0.01898050308227539,False,0.594139434808183,0.4681824052521696,True
displasia,87,mobilenet_recplot,36,fronteira,0.5398651361465454,0.07973024249076843,True,0.59315531306762,0.4024920720644405,False
displasia,87,mobilenet_recplot,43,fronteira,0.5238540172576904,0.04770800471305853,True,0.6269628385130666,0.48120725251216395,False
displasia,87,mobilenet_recplot,20,acerto_confiante,0.9853678345680236,0.9707356942817568,True,0.6013530806414499,,False
displasia,87,mobilenet_recplot,2,acerto_confiante,0.9826465845108032,0.9652931913733483,True,0.607636401856271,,False
displasia,87,mobilenet_recplot,11,acerto_confiante,0.9721468091011048,0.9442936629056933,True,0.5860745493718594,,False
displasia,87,mobilenet_recplot,7,acerto_confiante,0.9636994004249572,0.9273987412452697,True,0.6106014253409673,,False
displasia,87,mobilenet_recplot,41,acerto_confiante,0.9477611184120178,0.8955222107470037,True,0.5774847181688237,,False
displasia,87,mobilenet_recplot,39,acerto_confiante,0.9445382356643676,0.8890764750540255,True,0.5882265147275687,,False
displasia,87,mobilenet_recplot,37,acerto_confiante,0.94046151638031,0.8809229768812655,True,0.5901705857681715,,False
displasia,87,mobilenet_recplot,45,acerto_confiante,0.9392633438110352,0.8785266429185867,True,0.6203251453468306,,False
displasia,87,mobilenet_recplot,32,erro_confiante,0.9329240918159484,0.8658481687307357,False,0.5722611544824793,0.4091133143457443,True
displasia,87,mobilenet_recplot,4,erro_confiante,0.6450487971305847,0.29009759426116943,False,0.5614694637720502,0.3843911972438061,True
displasia,87,mobilenet_recplot,16,erro_confiante,0.6304998993873596,0.2609997689723969,False,0.5932769389434064,0.4532998864563706,True
displasia,87,mobilenet_recplot,9,erro_confiante,0.5933277010917664,0.18665537238121038,False,0.5881147107733815,0.4294897590431492,True
displasia,87,mobilenet_recplot,0,erro_confiante,0.5464074015617371,0.09281480312347418,False,0.587610496493193,0.45679960429753724,True
displasia,87,mobilenet_recplot,8,erro_confiante,0.5094902515411377,0.01898050308227539,False,0.594139434808183,0.4681824052521696,True
displasia,87,effnet_orig,1,fronteira,0.5004999041557312,0.0009998083114624023,True,0.5859974234856008,0.3161616738923751,False
displasia,87,effnet_orig,20,fronteira,0.5316143035888672,0.06322857737541199,True,0.5222741751353559,0.18931834327743208,False
displasia,87,effnet_orig,24,acerto_confiante,0.9999597668647766,0.9999195200507529,True,0.5899484221319308,,False
displasia,87,effnet_orig,39,acerto_confiante,0.9999520778656006,0.9999041058690636,True,0.4983057573932646,,False
displasia,87,effnet_orig,32,acerto_confiante,0.9999408721923828,0.9998817616979068,True,0.4816103890022722,,False
displasia,87,effnet_orig,23,acerto_confiante,0.999931573867798,0.9998631692651544,True,0.5700780348852235,,False
displasia,87,effnet_orig,41,acerto_confiante,0.9998086094856262,0.9996171778184362,True,0.5235396867238079,,False
displasia,87,effnet_orig,34,acerto_confiante,0.9997770190238952,0.9995539919182191,True,0.5226129348949355,,False
displasia,87,effnet_orig,26,acerto_confiante,0.9996795654296876,0.9993591031234247,True,0.4769202950524114,,False
displasia,87,effnet_orig,36,acerto_confiante,0.999602735042572,0.9992054437170738,True,0.5288532520280225,,False
displasia,87,effnet_orig,28,erro_confiante,0.6383316516876221,0.27666327357292175,False,0.5003164577186248,-0.009760111560638248,True
displasia,87,effnet_recplot,22,fronteira,0.5192757248878479,0.03855141997337341,False,0.5882058727120615,0.368279913504808,True
displasia,87,effnet_recplot,36,fronteira,0.5132004618644714,0.02640089392662054,True,0.5382310331014194,0.3868391538274139,False
displasia,87,effnet_recplot,15,acerto_confiante,0.9995258450508118,0.9990516706020571,True,0.5430319330646125,,False
displasia,87,effnet_recplot,19,acerto_confiante,0.9994549751281738,0.998909933376126,True,0.6002699339487072,,False
displasia,87,effnet_recplot,25,acerto_confiante,0.9994425177574158,0.9988850395311601,True,0.5528444297100432,,False
displasia,87,effnet_recplot,23,acerto_confiante,0.9992112517356871,0.9984225150546989,True,0.5969440106388014,,False
displasia,87,effnet_recplot,3,acerto_confiante,0.9991104006767272,0.9982207827270031,True,0.5738231273730288,,False
displasia,87,effnet_recplot,40,acerto_confiante,0.9986110329627992,0.997222069068812,True,0.6038102235726356,,False
displasia,87,effnet_recplot,41,acerto_confiante,0.9983230829238892,0.9966461429139599,True,0.543871137426565,,False
displasia,87,effnet_recplot,7,acerto_confiante,0.997878909111023,0.9957578331232072,True,0.5807500301230606,,False
displasia,87,effnet_recplot,32,erro_confiante,0.9994778037071228,0.9989556493819692,False,0.565531323183372,0.37359773300755583,True
displasia,87,effnet_recplot,34,erro_confiante,0.9912802577018738,0.9825605349615216,False,0.5730809508292162,0.5978731202929014,True
displasia,87,effnet_recplot,26,erro_confiante,0.929307460784912,0.858614906668663,False,0.6083258115291208,0.31428783061564275,True
displasia,87,effnet_recplot,12,erro_confiante,0.6888298392295837,0.37765961885452276,False,0.564620250969943,0.1518081729981708,True
displasia,87,effnet_recplot,21,erro_confiante,0.6520357131958008,0.304071456193924,False,0.5998179177927562,0.36170448134616745,True
displasia,87,effnet_recplot,1,erro_confiante,0.6082785725593567,0.216557115316391,False,0.571288820525069,0.08620926206077197,True
displasia,87,effnet_recplot,0,erro_confiante,0.5712392926216125,0.14247858524322515,False,0.6090434415258922,0.2952845280851599,True
displasia,87,effnet_recplot,22,erro_confiante,0.5192757248878479,0.03855141997337341,False,0.5882058727120615,0.368279913504808,True
displasia,93,mobilenet_orig,39,acerto_confiante,0.9997395873069764,0.9994791288336276,True,0.6576537861227133,,False
displasia,93,mobilenet_orig,40,acerto_confiante,0.999679684638977,0.9993593191611582,True,0.6128394672286115,,False
displasia,93,mobilenet_orig,25,acerto_confiante,0.9996017813682556,0.9992035033646971,True,0.6955192326307781,,False
displasia,93,mobilenet_orig,34,acerto_confiante,0.9995489120483398,0.9990978084679227,True,0.6192376980259552,,False
displasia,93,mobilenet_orig,35,acerto_confiante,0.9989160299301147,0.9978320586960764,True,0.6062899673759402,,False
displasia,93,mobilenet_orig,26,acerto_confiante,0.9988488554954528,0.9976976980688049,True,0.6164605814281452,,False
displasia,93,mobilenet_orig,24,acerto_confiante,0.9987919926643372,0.9975839782273398,True,0.6232423948952468,,False
displasia,93,mobilenet_orig,8,acerto_confiante,0.9987745881080629,0.9975491864606739,True,0.5940655635564575,,False
displasia,93,mobilenet_recplot,2,acerto_confiante,0.9987723231315612,0.9975446198368445,True,0.623532927491099,,False
displasia,93,mobilenet_recplot,7,acerto_confiante,0.9984570145606996,0.996914003742859,True,0.6285253930943029,,False
displasia,93,mobilenet_recplot,11,acerto_confiante,0.9957613945007324,0.9915227685123682,True,0.6046515996274843,,False
displasia,93,mobilenet_recplot,23,acerto_confiante,0.9946263432502748,0.9892527125775815,True,0.6440133018140194,,False
displasia,93,mobilenet_recplot,5,acerto_confiante,0.9943928718566896,0.9887857176363469,True,0.617333367356238,,False
displasia,93,mobilenet_recplot,20,acerto_confiante,0.9941470623016356,0.988294145092368,True,0.6031225279190564,,False
displasia,93,mobilenet_recplot,3,acerto_confiante,0.9916952252388,0.983390466310084,True,0.6346965020758191,,False
displasia,93,mobilenet_recplot,42,acerto_confiante,0.9911559224128724,0.9823118364438417,True,0.6098750951943537,,False
displasia,93,mobilenet_recplot,43,erro_confiante,0.7873657941818237,0.5747315883636476,False,0.6116506024849675,0.6299551489955084,True
displasia,93,mobilenet_recplot,26,erro_confiante,0.7846775650978088,0.5693551301956177,False,0.6263979256056904,0.5863175356665006,True
displasia,93,mobilenet_recplot,36,erro_confiante,0.6243570446968079,0.24871411919593817,False,0.6116839037371615,0.5829513863413904,True
displasia,93,effnet_orig,17,fronteira,0.5309404730796814,0.061880916357040405,False,0.6331651808918775,0.3953360273295003,True
displasia,93,effnet_orig,28,fronteira,0.5023503303527832,0.0047006309032440186,False,0.6459891860192045,0.4160788981475135,True
displasia,93,effnet_orig,24,acerto_confiante,0.9999136924743652,0.9998273774035624,True,0.685064727656868,,False
displasia,93,effnet_orig,23,acerto_confiante,0.9996650815010072,0.9993301454233007,True,0.631454042017726,,False
displasia,93,effnet_orig,36,acerto_confiante,0.9995046854019164,0.999009328894317,True,0.5561467509323763,,False
displasia,93,effnet_orig,41,acerto_confiante,0.9994490742683412,0.9988980951602573,True,0.6002719326327397,,False
displasia,93,effnet_orig,39,acerto_confiante,0.998944103717804,0.9978881888091564,True,0.5878281278355634,,False
displasia,93,effnet_orig,25,acerto_confiante,0.998698115348816,0.9973962282529102,True,0.649311292628499,,False
displasia,93,effnet_orig,34,acerto_confiante,0.9985015392303468,0.9970031306147576,True,0.610499045915749,,False
displasia,93,effnet_orig,42,acerto_confiante,0.9984396696090698,0.9968793181469664,True,0.5886239336802133,,False
displasia,93,effnet_orig,20,erro_confiante,0.8456707000732422,0.691341370344162,False,0.6359759777095231,0.4184169066277736,True
displasia,93,effnet_orig,11,erro_confiante,0.8291614055633545,0.6583228409290314,False,0.6137430208579391,0.4331412867714499,True
displasia,93,effnet_orig,10,erro_confiante,0.7901464700698853,0.5802928954362869,False,0.6064663256368711,0.37315148326364544,True
displasia,93,effnet_orig,14,erro_confiante,0.775669276714325,0.5513385236263275,False,0.7000306908700965,0.4477818408840099,True
displasia,93,effnet_orig,21,erro_confiante,0.6982187032699585,0.396437406539917,False,0.6050980854088474,0.38947485711000035,True
displasia,93,effnet_orig,19,erro_confiante,0.664869487285614,0.3297390043735504,False,0.6229761230560872,0.34394686264491475,True
displasia,93,effnet_orig,17,erro_confiante,0.5309404730796814,0.061880916357040405,False,0.6331651808918775,0.3953360273295003,True
displasia,93,effnet_orig,28,erro_confiante,0.5023503303527832,0.0047006309032440186,False,0.6459891860192045,0.4160788981475135,True
displasia,93,effnet_recplot,1,fronteira,0.5441064834594727,0.08821293711662298,False,0.6037434049683124,0.5871296675302887,True
displasia,93,effnet_recplot,21,fronteira,0.5288959741592407,0.05779191851615911,False,0.5954967277667714,0.4951328702409759,True
displasia,93,effnet_recplot,36,fronteira,0.539900541305542,0.07980108261108398,False,0.5732676183512719,0.4829055108991743,True
displasia,93,effnet_recplot,25,acerto_confiante,0.99931538105011,0.998630787129514,True,0.5899968838516376,,False
displasia,93,effnet_recplot,7,acerto_confiante,0.9993008971214294,0.9986017824267037,True,0.6015720932402687,,False
displasia,93,effnet_recplot,20,acerto_confiante,0.999101996421814,0.998204049828928,True,0.623963401740597,,False
displasia,93,effnet_recplot,3,acerto_confiante,0.9989503026008606,0.9979005990317092,True,0.59647383359562,,False
displasia,93,effnet_recplot,11,acerto_confiante,0.9987687468528748,0.9975375093054026,True,0.5835480064199254,,False
displasia,93,effnet_recplot,8,acerto_confiante,0.9985613822937012,0.9971227482892574,True,0.5853815428506723,,False
displasia,93,effnet_recplot,2,acerto_confiante,0.997494339942932,0.9949886966496705,True,0.5817130886475772,,False
displasia,93,effnet_recplot,15,acerto_confiante,0.9973740577697754,0.994748073630035,True,0.6105209107988792,,False
displasia,93,effnet_recplot,34,erro_confiante,0.995229959487915,0.9904598919674754,False,0.5713507450369125,0.48322229831297336,True
displasia,93,effnet_recplot,26,erro_confiante,0.9926090240478516,0.9852180182933807,False,0.5588970858095643,0.30096107878756617,True
displasia,93,effnet_recplot,12,erro_confiante,0.9465864896774292,0.8931729979813099,False,0.5902043264070271,0.48562682677553753,True
displasia,93,effnet_recplot,32,erro_confiante,0.9149256348609924,0.8298512175679207,False,0.5887416736419266,0.47941169057149713,True
displasia,93,effnet_recplot,0,erro_confiante,0.6806083917617798,0.36121678352355957,False,0.6112311894844377,0.46003523376613503,True
displasia,93,effnet_recplot,1,erro_confiante,0.5441064834594727,0.08821293711662298,False,0.6037434049683124,0.5871296675302887,True
displasia,93,effnet_recplot,36,erro_confiante,0.539900541305542,0.07980108261108398,False,0.5732676183512719,0.4829055108991743,True
displasia,93,effnet_recplot,21,erro_confiante,0.5288959741592407,0.05779191851615911,False,0.5954967277667714,0.4951328702409759,True
displasia,107,mobilenet_orig,20,fronteira,0.5486088991165161,0.09721779823303223,True,0.6311247393207782,0.7410362966157656,False
displasia,107,mobilenet_orig,8,acerto_confiante,0.999228060245514,0.9984561026212762,True,0.5955903148912042,,False
displasia,107,mobilenet_orig,26,acerto_confiante,0.9989731311798096,0.9979463084600867,True,0.6278328049095847,,False
displasia,107,mobilenet_orig,34,acerto_confiante,0.9985609650611876,0.9971219201106577,True,0.6082188210168126,,False
displasia,107,mobilenet_orig,42,acerto_confiante,0.9981470108032228,0.9962940202094616,True,0.6232512413491993,,False
displasia,107,mobilenet_orig,25,acerto_confiante,0.997995376586914,0.995990795083344,True,0.6897803285399905,,False
displasia,107,mobilenet_orig,39,acerto_confiante,0.9977611899375916,0.9955223728902639,True,0.6739544811212843,,False
displasia,107,mobilenet_orig,24,acerto_confiante,0.9966059923171996,0.9932120020966976,True,0.6171619936673268,,False
displasia,107,mobilenet_orig,35,acerto_confiante,0.9957305788993835,0.9914611075073482,True,0.6044713688374808,,False
displasia,107,mobilenet_recplot,13,fronteira,0.5492565631866455,0.09851312637329102,True,0.6090317718984072,0.46604675570548887,False
displasia,107,mobilenet_recplot,40,acerto_confiante,0.9994446635246276,0.9988893537665716,True,0.6014134235277532,,False
displasia,107,mobilenet_recplot,2,acerto_confiante,0.9989149570465088,0.9978298714850099,True,0.6260356835320989,,False
displasia,107,mobilenet_recplot,41,acerto_confiante,0.9988553524017334,0.9977106493897737,True,0.6023146458103207,,False
displasia,107,mobilenet_recplot,11,acerto_confiante,0.9986386895179749,0.9972773946356028,True,0.6524697528651675,,False
displasia,107,mobilenet_recplot,7,acerto_confiante,0.9984752535820008,0.9969505136832596,True,0.6491547725962152,,False
displasia,107,mobilenet_recplot,19,acerto_confiante,0.9978498220443726,0.9956995879765601,True,0.6441259352698543,,False
displasia,107,mobilenet_recplot,3,acerto_confiante,0.9976857900619508,0.9953715819865467,True,0.6271429863047265,,False
displasia,107,mobilenet_recplot,20,acerto_confiante,0.9970728158950806,0.994145603850484,True,0.6471456785863086,,False
displasia,107,mobilenet_recplot,43,erro_confiante,0.8575759530067444,0.7151518613100052,False,0.6370710918553015,0.5331673981308318,True
displasia,107,mobilenet_recplot,32,erro_confiante,0.8196808099746704,0.6393615901470185,False,0.6295824080436012,0.5534788578924429,True
displasia,107,mobilenet_recplot,16,erro_confiante,0.800028920173645,0.6000578552484512,False,0.6410202333105811,0.49861552177798624,True
displasia,107,mobilenet_recplot,0,erro_confiante,0.7871410846710205,0.5742821544408799,False,0.6137731471222032,0.5070413350400689,True
displasia,107,mobilenet_recplot,26,erro_confiante,0.722559928894043,0.44511982798576355,False,0.6876536483595772,0.5605977791403766,True
displasia,107,mobilenet_recplot,4,erro_confiante,0.5507983565330505,0.10159671306610113,False,0.6165792316998552,0.49609469242772675,True
displasia,107,effnet_orig,14,fronteira,0.5468356609344482,0.09367129206657415,True,0.6657396180763188,0.4999966607255283,False
displasia,107,effnet_orig,18,fronteira,0.5106406211853027,0.021281242370605524,True,0.5390018452655482,0.2690585515172723,False
displasia,107,effnet_orig,19,fronteira,0.5033402442932129,0.0066804587841033936,False,0.5981899986587564,0.42305529676421416,True
displasia,107,effnet_orig,39,acerto_confiante,0.9998543858528136,0.9997087677184026,True,0.58058945168103,,False
displasia,107,effnet_orig,24,acerto_confiante,0.9997369647026062,0.9994739122630563,True,0.6004844055677007,,False
displasia,107,effnet_orig,26,acerto_confiante,0.9996036887168884,0.9992073472531048,True,0.5789728734604481,,False
displasia,107,effnet_orig,36,acerto_confiante,0.999519109725952,0.9990382082469296,True,0.5261449506289801,,False
displasia,107,effnet_orig,30,acerto_confiante,0.9988847374916076,0.9977694858098402,True,0.6090487117016767,,False
displasia,107,effnet_orig,25,acerto_confiante,0.998531460762024,0.9970629368908706,True,0.6197436617367972,,False
displasia,107,effnet_orig,37,acerto_confiante,0.9978178143501282,0.9956356317270548,True,0.6178742011781146,,False
displasia,107,effnet_orig,32,acerto_confiante,0.997589111328125,0.99517818284221,True,0.5659652339333483,,False
displasia,107,effnet_orig,21,erro_confiante,0.9352834820747375,0.87056702375412,False,0.6106187300509275,0.3731659008586764,False
displasia,107,effnet_orig,20,erro_confiante,0.926418125629425,0.8528362214565277,False,0.5753201207524352,0.3846424274998701,True
displasia,107,effnet_orig,17,erro_confiante,0.7592201232910156,0.5184402316808701,False,0.5880426003325698,0.4403157786448759,True
displasia,107,effnet_orig,1,erro_confiante,0.7579595446586609,0.5159190595149994,False,0.5996701253254711,0.4396754689335667,True
displasia,107,effnet_orig,11,erro_confiante,0.6798622012138367,0.35972437262535095,False,0.5884208868557798,0.3960971159637213,True
displasia,107,effnet_orig,19,erro_confiante,0.5033402442932129,0.0066804587841033936,False,0.5981899986587564,0.42305529676421416,True
displasia,107,effnet_recplot,12,fronteira,0.5367364883422852,0.07347297668457037,True,0.5929088845034481,0.28437592616705315,False
displasia,107,effnet_recplot,18,fronteira,0.5474658012390137,0.09493157267570496,True,0.57802015210009,0.5313315159947591,False
displasia,107,effnet_recplot,15,acerto_confiante,0.9986489415168762,0.9972979010781274,True,0.5685713450904508,,False
displasia,107,effnet_recplot,7,acerto_confiante,0.997748076915741,0.9954961522016674,True,0.5967300991784421,,False
displasia,107,effnet_recplot,23,acerto_confiante,0.9956698417663574,0.9913396928459406,True,0.583116758063722,,False
displasia,107,effnet_recplot,11,acerto_confiante,0.9956035614013672,0.9912071051076055,True,0.5405828957417742,,False
displasia,107,effnet_recplot,20,acerto_confiante,0.9931852221488952,0.9863703907467425,True,0.5579781943841368,,False
displasia,107,effnet_recplot,8,acerto_confiante,0.9917486906051636,0.9834973569959403,True,0.5715204455385117,,False
displasia,107,effnet_recplot,14,acerto_confiante,0.98909991979599,0.9781998489052058,True,0.5393667308923311,,False
displasia,107,effnet_recplot,44,acerto_confiante,0.9887912273406982,0.9775824267417194,True,0.5571254115055765,,False
displasia,107,effnet_recplot,26,erro_confiante,0.9898584485054016,0.9797168606892229,False,0.6183907124677394,0.38451519699468745,True
displasia,107,effnet_recplot,32,erro_confiante,0.969283401966095,0.9385667555034161,False,0.5718781320206088,0.22265900349246154,True
displasia,107,effnet_recplot,34,erro_confiante,0.96554034948349,0.9310807138681412,False,0.5196845586057155,0.05724505772248111,True
displasia,107,effnet_recplot,22,erro_confiante,0.8331964015960693,0.6663928329944612,False,0.5714254934015245,0.4426707781883709,True
displasia,107,effnet_recplot,0,erro_confiante,0.7557815313339233,0.5115630775690079,False,0.587796398959477,0.21983299480949872,True
displasia,121,mobilenet_orig,20,fronteira,0.5485759377479553,0.09715181589126592,False,0.6256154907470581,0.5116739049918612,True
displasia,121,mobilenet_orig,26,acerto_confiante,0.9993151426315308,0.9986302586039528,True,0.6066762320133411,,False
displasia,121,mobilenet_orig,34,acerto_confiante,0.9980400204658508,0.996079998323694,True,0.617781813583045,,False
displasia,121,mobilenet_orig,25,acerto_confiante,0.9976450800895692,0.9952901450451465,True,0.6810757452515767,,False
displasia,121,mobilenet_orig,44,acerto_confiante,0.9965200424194336,0.9930401125457138,True,0.6067140032122772,,False
displasia,121,mobilenet_orig,8,acerto_confiante,0.995958924293518,0.9919178304262458,True,0.6004779710596592,,False
displasia,121,mobilenet_orig,24,acerto_confiante,0.995084822177887,0.9901696727611125,True,0.6161698226110907,,False
displasia,121,mobilenet_orig,42,acerto_confiante,0.995027244091034,0.9900544444099071,True,0.6235017352355304,,False
displasia,121,mobilenet_orig,39,acerto_confiante,0.9949194192886353,0.9898388274013996,True,0.6592311487662526,,False
displasia,121,mobilenet_orig,20,erro_confiante,0.5485759377479553,0.09715181589126592,False,0.6256154907470581,0.5116739049918612,True
displasia,121,mobilenet_recplot,2,acerto_confiante,0.9961322546005248,0.9922645045444369,True,0.6044650729705489,,False
displasia,121,mobilenet_recplot,23,acerto_confiante,0.994331419467926,0.9886628151871264,True,0.6418626895976305,,False
displasia,121,mobilenet_recplot,41,acerto_confiante,0.9942002296447754,0.988400508183986,True,0.6067747619994457,,False
displasia,121,mobilenet_recplot,20,acerto_confiante,0.9924152493476868,0.9848304819315673,True,0.6249545293064804,,False
displasia,121,mobilenet_recplot,8,acerto_confiante,0.9872146844863892,0.9744293969124556,True,0.6196802802059872,,False
displasia,121,mobilenet_recplot,11,acerto_confiante,0.9858194589614868,0.9716389020904899,True,0.5963248773270793,,False
displasia,121,mobilenet_recplot,7,acerto_confiante,0.985586404800415,0.9711728207767011,True,0.5920012455345242,,False
displasia,121,mobilenet_recplot,39,acerto_confiante,0.9848825931549072,0.969765161164105,True,0.6215559780054605,,False
displasia,121,mobilenet_recplot,32,erro_confiante,0.9615539312362672,0.9231078736484052,False,0.621344772697416,0.5072124386222404,True
displasia,121,mobilenet_recplot,43,erro_confiante,0.693244218826294,0.38648846745491033,False,0.6143346491706824,0.4766991524553944,True
displasia,121,mobilenet_recplot,0,erro_confiante,0.6777816414833069,0.35556331276893616,False,0.6020877145555064,0.4011964164755765,True
displasia,121,mobilenet_recplot,16,erro_confiante,0.5955339670181274,0.19106796383857733,False,0.6088710907126754,0.42816341252257617,True
displasia,121,effnet_orig,11,fronteira,0.5476770401000977,0.09535411000251776,True,0.6233349981779931,0.4163332240459178,False
displasia,121,effnet_orig,28,fronteira,0.5316600203514099,0.06332004070281982,True,0.6228568174603546,0.32208158716189794,False
displasia,121,effnet_orig,24,acerto_confiante,0.9997958540916444,0.9995917136548089,True,0.6085392889074708,,False
displasia,121,effnet_orig,26,acerto_confiante,0.9997877478599548,0.9995754507690435,True,0.6203805537261576,,False
displasia,121,effnet_orig,39,acerto_confiante,0.9997761845588684,0.9995523827528814,True,0.6288848606579817,,False
displasia,121,effnet_orig,36,acerto_confiante,0.9993313550949096,0.9986627203179522,True,0.5581093528823239,,False
displasia,121,effnet_orig,23,acerto_confiante,0.9992424249649048,0.9984849050524645,True,0.5956468832582306,,False
displasia,121,effnet_orig,34,acerto_confiante,0.998812973499298,0.9976259185932576,True,0.607203088345745,,False
displasia,121,effnet_orig,22,acerto_confiante,0.9987078905105592,0.9974157370161267,True,0.594032857497737,,False
displasia,121,effnet_orig,3,acerto_confiante,0.9986631274223328,0.9973262364510448,True,0.6019784017141007,,False
displasia,121,effnet_orig,21,erro_confiante,0.6492779850959778,0.29855597019195557,False,0.6173845100757686,0.37411137166609215,True
displasia,121,effnet_orig,20,erro_confiante,0.5512248873710632,0.10244980454444885,False,0.6571006583125045,0.3813841597015016,True
displasia,121,effnet_recplot,19,fronteira,0.5293458700180054,0.0586917400360108,True,0.5759201069110513,-0.00035881392407506975,False
displasia,121,effnet_recplot,21,fronteira,0.5086345672607422,0.017269104719161987,False,0.5847832019600316,0.1752942522206751,True
displasia,121,effnet_recplot,41,acerto_confiante,0.9965277910232544,0.9930555745959282,True,0.5692627018968887,,False
displasia,121,effnet_recplot,23,acerto_confiante,0.9959614276885986,0.9919228395447135,True,0.5899446680085864,,False
displasia,121,effnet_recplot,7,acerto_confiante,0.9922502040863036,0.9845004300586879,True,0.5405186927976483,,False
displasia,121,effnet_recplot,40,acerto_confiante,0.986714005470276,0.9734280211851002,True,0.5781451266882737,,False
displasia,121,effnet_recplot,24,acerto_confiante,0.9809432625770568,0.9618865307420492,True,0.5751368554495482,,False
displasia,121,effnet_recplot,11,acerto_confiante,0.9785013794898988,0.9570028167217972,True,0.5598198610704634,,False
displasia,121,effnet_recplot,37,acerto_confiante,0.967941164970398,0.9358823373913765,True,0.6166794762623569,,False
displasia,121,effnet_recplot,44,acerto_confiante,0.9622775316238404,0.9245550483465197,True,0.5667409508316097,,False
displasia,121,effnet_recplot,1,erro_confiante,0.9800294637680054,0.9600589405745269,False,0.5868263218876821,0.23401600050693921,False
displasia,121,effnet_recplot,12,erro_confiante,0.9459681510925292,0.8919362612068653,False,0.574881371941176,0.229841551344813,False
displasia,121,effnet_recplot,16,erro_confiante,0.8858211636543274,0.7716423273086548,False,0.6221492654461035,0.34297896001004907,True
displasia,121,effnet_recplot,32,erro_confiante,0.850572407245636,0.7011448442935944,False,0.5867025850827731,0.33372042989929696,True
displasia,121,effnet_recplot,14,erro_confiante,0.8285237550735474,0.6570474803447723,False,0.5983369089981125,0.341394630082795,True
displasia,121,effnet_recplot,22,erro_confiante,0.7983251214027405,0.596650242805481,False,0.5881494298415003,0.21019623328588585,True
displasia,121,effnet_recplot,34,erro_confiante,0.7586318850517273,0.517263799905777,False,0.5837044865616592,0.28119205527084,True
displasia,121,effnet_recplot,3,erro_confiante,0.7027009725570679,0.4054019451141358,False,0.6020474214136831,0.44085238081721784,True
