fold,train_loss,train_accuracy,val_loss,val_accuracy
1,"[1.0632454879356152, 0.904540352749102, 0.800949448286885, 0.7329821008624453, 0.6728494341927346, 0.6154391085258638, 0.5757920495187393, 0.5274018217818905, 0.4974925469870519, 0.48148749874095725, 0.4449982119329048, 0.40656941527068013, 0.3756045163279832, 0.33815332253774005, 0.34235846093206695, 0.3090020064452682, 0.34285656611124676, 0.24550449577244846, 0.22661287947134537, 0.22068463190637452, 0.20148065084158773, 0.16499488341687907, 0.15004657133661134, 0.1564483561299064, 0.17417043086254236, 0.12573859035366713, 0.11690957377655338, 0.09541565420651676, 0.09243697424729665, 0.06687618415765088]","[0.4292929292929293, 0.7222222222222222, 0.7272727272727273, 0.7373737373737373, 0.7373737373737373, 0.7525252525252525, 0.7878787878787878, 0.8232323232323232, 0.8282828282828283, 0.8282828282828283, 0.8383838383838383, 0.8535353535353535, 0.8838383838383839, 0.9141414141414141, 0.8838383838383839, 0.9191919191919192, 0.898989898989899, 0.9494949494949495, 0.9696969696969697, 0.9747474747474747, 0.9545454545454546, 0.9848484848484849, 0.9797979797979798, 0.9747474747474747, 0.9797979797979798, 0.98989898989899, 0.98989898989899, 0.98989898989899, 0.9949494949494949, 0.9949494949494949]","[1.1027253341674805, 1.0510228872299194, 1.0223667812347412, 0.9935836791992188, 0.9824467420578002, 0.9620758080482483, 0.9462200140953064, 0.8980414152145386, 0.8504173731803895, 0.8093502020835877, 0.7781762290000915, 0.7554780602455139, 0.757196581363678, 0.7605722093582153, 0.7603751969337463, 0.7622962498664856, 0.7753218460083008, 0.7629520821571351, 0.7612492823600769, 0.7506079030036926, 0.7743976593017579, 0.7752806568145751, 0.7914736461639404, 0.8093306636810302, 0.8028754615783691, 0.7676688313484192, 0.7498057985305786, 0.7494162034988403, 0.7655984401702881, 0.7710543966293335]","[0.42, 0.44, 0.52, 0.6, 0.58, 0.58, 0.56, 0.6, 0.6, 0.6, 0.6, 0.66, 0.66, 0.68, 0.68, 0.7, 0.68, 0.66, 0.66, 0.66, 0.68, 0.68, 0.68, 0.7, 0.68, 0.72, 0.72, 0.68, 0.72, 0.72]"
2,"[1.026253878468215, 0.8889017881769122, 0.7969423424113881, 0.735174409668855, 0.674863632279213, 0.6433574605469752, 0.6035489361695568, 0.5717001274378612, 0.5318372466347434, 0.4886748736554926, 0.48306957158175384, 0.4331278247062606, 0.408525262818192, 0.3704146514035235, 0.36090558406078455, 0.33557300675999036, 0.3134701763740694, 0.2863369421525435, 0.29615045858151984, 0.21523659006513732, 0.21129906538761023, 0.21397389486582594, 0.16464043566674896, 0.19121708984326835, 0.1468806802624404, 0.11663558793188346, 0.13472313584402354, 0.09904612224511426, 0.10059353934996056, 0.07500269963885799]","[0.5303030303030303, 0.6414141414141414, 0.702020202020202, 0.7121212121212122, 0.7272727272727273, 0.7373737373737373, 0.7676767676767676, 0.7929292929292929, 0.8131313131313131, 0.8282828282828283, 0.8333333333333334, 0.8484848484848485, 0.8838383838383839, 0.898989898989899, 0.9292929292929293, 0.9242424242424242, 0.9343434343434344, 0.9545454545454546, 0.9292929292929293, 0.9747474747474747, 0.9696969696969697, 0.9646464646464646, 0.98989898989899, 0.9848484848484849, 0.9949494949494949, 0.9949494949494949, 0.9848484848484849, 1.0, 0.9949494949494949, 1.0]","[1.108931031227112, 1.069894847869873, 1.046252932548523, 0.9955313348770142, 0.9529371929168701, 0.9033796119689942, 0.8579099273681641, 0.8139803624153137, 0.7325855159759521, 0.6911292457580567, 0.6650283265113831, 0.6473773574829101, 0.6502295589447021, 0.624859561920166, 0.6098404216766358, 0.6086530709266662, 0.6111919093132019, 0.6108294749259948, 0.6344953942298889, 0.6233018589019775, 0.6314907860755921, 0.607020103931427, 0.5860380148887634, 0.5841435503959655, 0.6348564767837525, 0.646425371170044, 0.6287714719772339, 0.5850937533378601, 0.5916009998321533, 0.5702818822860718]","[0.46, 0.48, 0.52, 0.62, 0.66, 0.66, 0.66, 0.64, 0.66, 0.74, 0.72, 0.72, 0.74, 0.72, 0.72, 0.72, 0.72, 0.72, 0.76, 0.74, 0.76, 0.76, 0.74, 0.78, 0.78, 0.74, 0.78, 0.78, 0.78, 0.76]"
3,"[1.0653494620564008, 0.9261452350953613, 0.8275376540241819, 0.7642554941803518, 0.7157150284208432, 0.647082451618079, 0.5985961134987648, 0.5870877618741508, 0.5767606996526622, 0.5178909819535534, 0.46592821677525836, 0.456620619453565, 0.4080988219892136, 0.41642309589819476, 0.3617743467441713, 0.3735563706870031, 0.3315247565206855, 0.3101607546059772, 0.28077442477447817, 0.26883098091742, 0.2677155212320463, 0.20400693591194924, 0.1791165413880589, 0.1831046532500874, 0.15883919988015685, 0.17965542728250677, 0.13617098903415178, 0.13340822644908018, 0.09515211979548137, 0.08041839331689507]","[0.4595959595959596, 0.6616161616161617, 0.6818181818181818, 0.7171717171717171, 0.7121212121212122, 0.7575757575757576, 0.7676767676767676, 0.7777777777777778, 0.7777777777777778, 0.7929292929292929, 0.8535353535353535, 0.8585858585858586, 0.8787878787878788, 0.8787878787878788, 0.8939393939393939, 0.8737373737373737, 0.8939393939393939, 0.9393939393939394, 0.9595959595959596, 0.9444444444444444, 0.9242424242424242, 0.9848484848484849, 0.9797979797979798, 0.9595959595959596, 0.98989898989899, 0.9595959595959596, 0.9949494949494949, 0.9797979797979798, 0.9949494949494949, 0.9949494949494949]","[1.0671581792831422, 1.022104148864746, 0.9885523843765259, 0.9550165033340454, 0.9178851652145386, 0.8411364459991455, 0.7996320390701294, 0.7312281012535096, 0.6796782970428467, 0.6477157068252564, 0.6064952039718627, 0.5751298952102661, 0.5627391910552979, 0.5523005628585815, 0.5378532767295837, 0.5480269885063171, 0.5267990374565125, 0.5349677515029907, 0.5115484118461608, 0.5113396739959717, 0.5322094178199768, 0.5236840891838074, 0.5354021549224853, 0.5725629019737244, 0.5273196268081665, 0.5420211410522461, 0.5455951714515686, 0.58297123670578, 0.5986377429962159, 0.6074007320404052]","[0.44, 0.56, 0.6, 0.56, 0.66, 0.68, 0.66, 0.74, 0.7, 0.74, 0.7, 0.74, 0.78, 0.76, 0.8, 0.8, 0.8, 0.78, 0.8, 0.78, 0.8, 0.78, 0.78, 0.76, 0.8, 0.78, 0.8, 0.8, 0.78, 0.78]"
4,"[1.080068339055507, 0.9518601118619717, 0.8573159668313798, 0.7661373130041151, 0.7031866698408845, 0.6366931751145789, 0.6037397750058965, 0.5525018875323349, 0.5423073960309053, 0.4779217367495724, 0.4588506182833533, 0.41505198622468725, 0.3787432774227468, 0.32948027888135095, 0.32969945893814817, 0.2723093748691693, 0.2647466088958721, 0.227624733094594, 0.1862078168284354, 0.1764517224314225, 0.16997912825651504, 0.13983980450198877, 0.1498127387995696, 0.12785510052388638, 0.10370406965215002, 0.1092134853403772, 0.09520590440112742, 0.07442098256930633, 0.09654927613148138, 0.07294549437324006]","[0.3969849246231156, 0.6683417085427136, 0.678391959798995, 0.7135678391959799, 0.7236180904522613, 0.7487437185929648, 0.7738693467336684, 0.8090452261306532, 0.7939698492462312, 0.8291457286432161, 0.8442211055276382, 0.8844221105527639, 0.8894472361809045, 0.9195979899497487, 0.9045226130653267, 0.9346733668341709, 0.9346733668341709, 0.9698492462311558, 0.9748743718592965, 0.9597989949748744, 0.9899497487437185, 0.9949748743718593, 0.9748743718592965, 0.9899497487437185, 1.0, 0.9899497487437185, 0.9899497487437185, 0.9899497487437185, 0.9849246231155779, 0.9949748743718593]","[1.0787919540794528, 1.0784246629598189, 1.0369046220974045, 0.9952783973849549, 0.9718652963638306, 0.9345535380499703, 0.8979782571597975, 0.8608342311820205, 0.80997718596945, 0.7872057034044849, 0.7981134847718843, 0.7894666997753844, 0.7933036502526731, 0.8034644370176354, 0.8063736424154165, 0.8280159113358478, 0.8224899574201934, 0.8392302916974438, 0.8826477868216378, 0.8760926407210681, 0.8353007764232402, 0.8186169278864958, 0.8404835754511307, 0.8349640101802592, 0.8453269953630409, 0.845527315626339, 0.8484253542763847, 0.8583583953429241, 0.9154907537966358, 0.9306899747070001]","[0.40816326530612246, 0.3469387755102041, 0.6326530612244898, 0.673469387755102, 0.6938775510204082, 0.7142857142857143, 0.6938775510204082, 0.673469387755102, 0.6938775510204082, 0.6938775510204082, 0.6938775510204082, 0.6530612244897959, 0.673469387755102, 0.673469387755102, 0.6938775510204082, 0.6530612244897959, 0.673469387755102, 0.6326530612244898, 0.6326530612244898, 0.673469387755102, 0.673469387755102, 0.6530612244897959, 0.6530612244897959, 0.6938775510204082, 0.7142857142857143, 0.6938775510204082, 0.7142857142857143, 0.7142857142857143, 0.673469387755102, 0.673469387755102]"
5,"[1.0684601415940864, 0.911997038515369, 0.8296957929529737, 0.7364989450229472, 0.6854007531650103, 0.6096844328707786, 0.557639669533351, 0.5150417005596448, 0.5062030278258587, 0.4801832066109432, 0.42606445023761924, 0.39714941067911275, 0.3839248158224863, 0.3616333493036241, 0.30879038212886406, 0.2768384547688853, 0.2795205826136335, 0.22881403864927627, 0.23964238960539277, 0.24147806110693582, 0.201441042462186, 0.18124201833902293, 0.17069048438239937, 0.13599372554064995, 0.14261067527622434, 0.10024759195857312, 0.09061493645960363, 0.09755122661590576, 0.07191998320608282, 0.07255842345743323]","[0.4723618090452261, 0.6683417085427136, 0.7035175879396985, 0.7386934673366834, 0.7638190954773869, 0.7839195979899497, 0.7989949748743719, 0.8090452261306532, 0.8040201005025126, 0.8391959798994975, 0.864321608040201, 0.8793969849246231, 0.8944723618090452, 0.8894472361809045, 0.9296482412060302, 0.9547738693467337, 0.9296482412060302, 0.949748743718593, 0.9547738693467337, 0.9447236180904522, 0.9597989949748744, 0.9748743718592965, 0.9547738693467337, 0.9798994974874372, 0.9899497487437185, 1.0, 0.9899497487437185, 0.9899497487437185, 1.0, 1.0]","[1.0384903781268062, 0.9962473110276826, 0.9826926917445903, 0.9861200682970942, 0.9778407228236295, 0.9357329534024609, 0.8846739129144319, 0.807719753713024, 0.7872246893084779, 0.7782448809974047, 0.7798706694525115, 0.7990819726671491, 0.8000974046940706, 0.8053912264960152, 0.7930744339008721, 0.8063606267072716, 0.7951709469970392, 0.7825632703547575, 0.7860821607161541, 0.7712002749345741, 0.8005917996776347, 0.823275991848537, 0.8385352455839818, 0.817700766787237, 0.8017032900635077, 0.8379515823052854, 0.8603732610235408, 0.9201872300128547, 0.9255908557346889, 0.8824408200322366]","[0.6530612244897959, 0.6326530612244898, 0.673469387755102, 0.5918367346938775, 0.6326530612244898, 0.6122448979591837, 0.6530612244897959, 0.6938775510204082, 0.6938775510204082, 0.673469387755102, 0.673469387755102, 0.673469387755102, 0.673469387755102, 0.6938775510204082, 0.6938775510204082, 0.673469387755102, 0.673469387755102, 0.673469387755102, 0.6938775510204082, 0.6938775510204082, 0.7346938775510204, 0.7142857142857143, 0.6938775510204082, 0.7142857142857143, 0.673469387755102, 0.7346938775510204, 0.7346938775510204, 0.7142857142857143, 0.6938775510204082, 0.7346938775510204]"
