fold,best_epoch,best_val_loss,best_val_accuracy,best_train_loss,best_train_accuracy
1,6,0.7124133706092834,0.4722222222222222,0.35370181398848966,0.863013698630137
2,36,0.40050236052936977,0.8333333333333334,0.048572596621839964,0.9726027397260274
3,18,0.3518390655517578,0.8648648648648649,0.12617526486002165,0.9586206896551724
4,17,0.5525846613778008,0.75,0.118592294009581,0.958904109589041
5,28,0.6085741600474796,0.7027027027027027,0.05193427780578876,0.9862068965517241
