fold,best_epoch,best_val_loss,best_val_accuracy,best_train_loss,best_train_accuracy
1,47,0.01758089020020432,1.0,0.004379282947884847,1.0
2,34,0.08461205226679643,0.9722222222222222,0.008888281039791564,1.0
3,47,0.011512835233195408,1.0,0.008365638297179649,1.0
4,47,0.016729694687657885,1.0,0.00390624696363325,1.0
5,49,0.03503954176463791,1.0,0.006039381386904881,1.0
