fold,best_epoch,best_val_loss,best_val_accuracy,best_train_loss,best_train_accuracy
1,31,0.5435358881950378,0.82,0.15365836837074973,0.9545454545454546
2,44,0.3968211543560028,0.88,0.09238832474055916,0.9747474747474747
3,21,0.6236477947235107,0.78,0.2621621618969272,0.9141414141414141
4,12,0.7247551570133287,0.6326530612244898,0.3704605075582188,0.8743718592964824
5,26,0.5513145218090135,0.7959183673469388,0.18967324944596795,0.9447236180904522
