fold,best_epoch,best_val_loss,best_val_accuracy,best_train_loss,best_train_accuracy
1,25,0.31045520067214966,0.84,0.03699832673024649,0.9949494949494949
2,50,0.1701694583892822,0.96,0.024548789994283157,0.9949494949494949
3,50,0.1558932387828827,0.96,0.01386859817336304,1.0
4,50,0.08986376423616799,0.9795918367346939,0.010172687405392752,1.0
5,30,0.30795749200850114,0.8571428571428571,0.03389240988534899,0.9949748743718593
