seed,banda,queda_prob,sample,target_class
121,Euclidiana (P),-0.0021720528602600098,2,0
121,Euclidiana (G),-0.0016183257102966309,2,0
121,Euclidiana (H),-0.0007013082504272461,2,0
121,Manhattan (P),0.0017704963684082031,2,0
121,Manhattan (G),-0.0006303787231445312,2,0
121,Manhattan (H),-0.0003732442855834961,2,0
7,Minkowski (P),-0.008159637451171875,3,0
7,Minkowski (G),0.025663673877716064,3,0
7,Minkowski (H),-0.01958829164505005,3,0
7,Euclidiana (P),0.14254158735275269,3,0
7,Euclidiana (G),0.10701209306716919,3,0
7,Euclidiana (H),-0.031116783618927002,3,0
7,Manhattan (P),0.07834088802337646,3,0
7,Manhattan (G),0.03552931547164917,3,0
7,Manhattan (H),-0.000361025333404541,3,0
12,Minkowski (P),-0.0031180977821350098,3,0
12,Minkowski (G),-0.0024247169494628906,3,0
12,Minkowski (H),-0.00012534856796264648,3,0
12,Euclidiana (P),0.005778789520263672,3,0
12,Euclidiana (G),0.00017833709716796875,3,0
12,Euclidiana (H),0.004072010517120361,3,0
12,Manhattan (P),0.013226747512817383,3,0
12,Manhattan (G),0.0043509602546691895,3,0
12,Manhattan (H),-0.00018358230590820312,3,0
42,Minkowski (P),-0.0036919116973876953,3,0
42,Minkowski (G),-0.016899585723876953,3,0
42,Minkowski (H),0.0033974647521972656,3,0
42,Euclidiana (P),0.13570058345794678,3,0
42,Euclidiana (G),0.014411330223083496,3,0
42,Euclidiana (H),0.005519509315490723,3,0
42,Manhattan (P),0.03946632146835327,3,0
42,Manhattan (G),0.008859634399414062,3,0
42,Manhattan (H),0.0011869072914123535,3,0
65,Minkowski (P),0.01181560754776001,3,0
65,Minkowski (G),0.006818234920501709,3,0
65,Minkowski (H),-0.00045108795166015625,3,0
65,Euclidiana (P),0.1232830286026001,3,0
65,Euclidiana (G),0.02146250009536743,3,0
65,Euclidiana (H),-0.000906527042388916,3,0
65,Manhattan (P),0.01615244150161743,3,0
65,Manhattan (G),0.0037404298782348633,3,0
65,Manhattan (H),-0.0034042000770568848,3,0
87,Minkowski (P),-0.01607644557952881,3,0
87,Minkowski (G),0.005634307861328125,3,0
87,Minkowski (H),-0.004640936851501465,3,0
87,Euclidiana (P),0.05937081575393677,3,0
87,Euclidiana (G),0.024032115936279297,3,0
87,Euclidiana (H),-0.01963287591934204,3,0
87,Manhattan (P),-0.004232287406921387,3,0
87,Manhattan (G),0.007194399833679199,3,0
87,Manhattan (H),-0.006155431270599365,3,0
93,Minkowski (P),0.019712388515472412,3,0
93,Minkowski (G),-0.0012516379356384277,3,0
93,Minkowski (H),0.0019049644470214844,3,0
93,Euclidiana (P),0.01886892318725586,3,0
93,Euclidiana (G),0.009846627712249756,3,0
93,Euclidiana (H),0.0015574097633361816,3,0
93,Manhattan (P),0.0018083453178405762,3,0
93,Manhattan (G),0.0013821721076965332,3,0
93,Manhattan (H),5.304813385009766e-06,3,0
107,Minkowski (P),0.0072209835052490234,3,0
107,Minkowski (G),0.0030818581581115723,3,0
107,Minkowski (H),-0.0010512471199035645,3,0
107,Euclidiana (P),0.011289238929748535,3,0
107,Euclidiana (G),0.00264054536819458,3,0
107,Euclidiana (H),-0.0004908442497253418,3,0
107,Manhattan (P),0.0009884238243103027,3,0
107,Manhattan (G),0.0004374384880065918,3,0
107,Manhattan (H),-2.562999725341797e-06,3,0
121,Minkowski (P),0.021728157997131348,3,0
121,Minkowski (G),0.009012401103973389,3,0
121,Minkowski (H),-0.005016803741455078,3,0
121,Euclidiana (P),0.09955054521560669,3,0
121,Euclidiana (G),0.03256183862686157,3,0
121,Euclidiana (H),-0.005682229995727539,3,0
121,Manhattan (P),0.029656529426574707,3,0
121,Manhattan (G),0.011607944965362549,3,0
121,Manhattan (H),0.004247903823852539,3,0
7,Minkowski (P),0.0970507264137268,4,0
7,Minkowski (G),-0.03715777397155762,4,0
7,Minkowski (H),-0.04797697067260742,4,0
7,Euclidiana (P),0.04147118330001831,4,0
7,Euclidiana (G),0.04935169219970703,4,0
7,Euclidiana (H),0.13372647762298584,4,0
7,Manhattan (P),0.05026727914810181,4,0
7,Manhattan (G),0.006408989429473877,4,0
7,Manhattan (H),-7.987022399902344e-06,4,0
12,Minkowski (P),0.06617122888565063,4,0
12,Minkowski (G),0.0026701688766479492,4,0
12,Minkowski (H),-0.007570207118988037,4,0
12,Euclidiana (P),0.008556902408599854,4,0
12,Euclidiana (G),0.030733704566955566,4,0
12,Euclidiana (H),0.03185516595840454,4,0
12,Manhattan (P),0.017577290534973145,4,0
12,Manhattan (G),0.0029507875442504883,4,0
12,Manhattan (H),-0.0009595155715942383,4,0
42,Minkowski (P),0.09305828809738159,4,0
42,Minkowski (G),-0.09685200452804565,4,0
42,Minkowski (H),-0.1548117995262146,4,0
42,Euclidiana (P),-0.08961892127990723,4,0
42,Euclidiana (G),0.09849196672439575,4,0
42,Euclidiana (H),0.07612144947052002,4,0
42,Manhattan (P),0.05349421501159668,4,0
42,Manhattan (G),0.004680454730987549,4,0
42,Manhattan (H),0.00034052133560180664,4,0
65,Minkowski (P),0.06404316425323486,4,0
65,Minkowski (G),-0.054477035999298096,4,0
65,Minkowski (H),-0.07940727472305298,4,0
65,Euclidiana (P),-0.013455212116241455,4,0
65,Euclidiana (G),0.16690856218338013,4,0
65,Euclidiana (H),0.08297663927078247,4,0
65,Manhattan (P),0.0457267165184021,4,0
65,Manhattan (G),-0.02632439136505127,4,0
65,Manhattan (H),-0.00744861364364624,4,0
87,Minkowski (P),0.04805803298950195,4,0
87,Minkowski (G),-0.07502856850624084,4,0
87,Minkowski (H),-0.01849043369293213,4,0
87,Euclidiana (P),0.04204922914505005,4,0
87,Euclidiana (G),-0.009420394897460938,4,0
87,Euclidiana (H),0.05792704224586487,4,0
87,Manhattan (P),0.014523029327392578,4,0
87,Manhattan (G),-0.0067240893840789795,4,0
87,Manhattan (H),-0.020291149616241455,4,0
93,Minkowski (P),0.03432375192642212,4,0
93,Minkowski (G),-0.012819349765777588,4,0
93,Minkowski (H),0.030009329319000244,4,0
93,Euclidiana (P),0.05670809745788574,4,0
93,Euclidiana (G),0.10047042369842529,4,0
93,Euclidiana (H),0.032932162284851074,4,0
93,Manhattan (P),0.014568030834197998,4,0
93,Manhattan (G),0.0028849244117736816,4,0
93,Manhattan (H),-0.002595245838165283,4,0
107,Minkowski (P),0.27391429245471954,4,0
107,Minkowski (G),-0.3388439118862152,4,0
107,Minkowski (H),-0.45902732014656067,4,0
107,Euclidiana (P),0.13335785269737244,4,0
107,Euclidiana (G),0.17733025550842285,4,0
107,Euclidiana (H),-0.07235667109489441,4,0
107,Manhattan (P),0.16538384556770325,4,0
107,Manhattan (G),-0.01705452799797058,4,0
107,Manhattan (H),-0.018570810556411743,4,0
121,Minkowski (P),0.3362154960632324,4,0
121,Minkowski (G),-0.11467725038528442,4,0
121,Minkowski (H),-0.1476743221282959,4,0
121,Euclidiana (P),0.03879791498184204,4,0
121,Euclidiana (G),0.16071730852127075,4,0
121,Euclidiana (H),0.011968672275543213,4,0
121,Manhattan (P),0.06599044799804688,4,0
121,Manhattan (G),0.013730466365814209,4,0
121,Manhattan (H),-0.008172392845153809,4,0
7,Minkowski (P),-0.0173073410987854,5,0
7,Minkowski (G),-0.08352094888687134,5,0
7,Minkowski (H),0.0625343918800354,5,0
7,Euclidiana (P),0.10610067844390869,5,0
7,Euclidiana (G),0.15870648622512817,5,0
7,Euclidiana (H),-0.06721264123916626,5,0
7,Manhattan (P),-0.0157662034034729,5,0
7,Manhattan (G),0.025116026401519775,5,0
7,Manhattan (H),-0.006856441497802734,5,0
12,Minkowski (P),0.0010944008827209473,5,0
12,Minkowski (G),-0.0019212961196899414,5,0
12,Minkowski (H),0.006952106952667236,5,0
12,Euclidiana (P),0.023661434650421143,5,0
12,Euclidiana (G),0.005051851272583008,5,0
12,Euclidiana (H),0.001465916633605957,5,0
12,Manhattan (P),0.004774034023284912,5,0
12,Manhattan (G),0.0006376504898071289,5,0
12,Manhattan (H),-0.001755356788635254,5,0
42,Minkowski (P),-0.006173074245452881,5,0
