fold,best_epoch,best_val_loss,best_val_accuracy,best_train_loss,best_train_accuracy
1,17,0.483455843395657,0.7777777777777778,0.10207958784821915,0.9863013698630136
2,17,0.44083162256189296,0.8648648648648649,0.13172943838711443,0.9586206896551724
3,20,0.39238762193255955,0.8333333333333334,0.08912825421111224,0.9657534246575342
4,19,0.30857652909046895,0.8918918918918919,0.0726186329434658,0.9793103448275862
5,1,0.6944476366043091,0.5833333333333334,0.689012831204558,0.5684931506849316
