acertos,acc,f1_macro,recall_macro,specificity_macro,seed,cenario
59/59,1.0,1.0,1.0,1.0,87,EffNet_Original + EffNet_Original
59/59,1.0,1.0,1.0,1.0,42,MobileNet_Original + EffNet_Original
59/59,1.0,1.0,1.0,1.0,42,MobileNet_Original + MobileNet_Original
58/59,0.9830508474576272,0.9848264729620663,0.9814814814814815,0.9888888888888889,87,MobileNet_Original + EffNet_Original
57/59,0.9661016949152542,0.965648604269294,0.9699872286079182,0.9817966903073286,7,MobileNet_Original + EffNet_Original
57/59,0.9661016949152542,0.964872325741891,0.9537037037037037,0.9777777777777779,7,EffNet_Original + EffNet_RecPlot
57/59,0.9661016949152542,0.9614091060152875,0.9629629629629629,0.9817966903073286,87,MobileNet_RecPlot + EffNet_Original
57/59,0.9661016949152542,0.9614091060152875,0.9629629629629629,0.9817966903073286,87,EffNet_Original + EffNet_RecPlot
57/59,0.9661016949152542,0.957365259996839,0.960727969348659,0.9847777201176267,12,MobileNet_Original + EffNet_Original
57/59,0.9661016949152542,0.9537037037037037,0.9537037037037037,0.9847777201176267,107,MobileNet_Original + EffNet_Original
57/59,0.9661016949152542,0.9537037037037037,0.9537037037037037,0.9847777201176267,65,EffNet_Original + EffNet_Original
56/59,0.9491525423728814,0.9533035270740188,0.9444444444444445,0.9666666666666667,12,EffNet_Original + EffNet_RecPlot
56/59,0.9491525423728814,0.945824706694272,0.9351851851851851,0.9696476964769648,93,MobileNet_Original + EffNet_Original
56/59,0.9491525423728814,0.9380010761366693,0.9351851851851851,0.9736666090065156,65,MobileNet_Original + EffNet_Original
56/59,0.9491525423728814,0.9360184772478625,0.9329501915708813,0.9736666090065156,107,EffNet_Original + EffNet_Original
56/59,0.9491525423728814,0.9314285714285714,0.9351851851851851,0.9776855215360665,107,MobileNet_Original + MobileNet_Original
55/59,0.9322033898305084,0.9298981174793509,0.9166666666666666,0.9585365853658536,42,MobileNet_RecPlot + EffNet_Original
55/59,0.9322033898305084,0.9298981174793509,0.9166666666666666,0.9585365853658536,7,MobileNet_Original + MobileNet_Original
55/59,0.9322033898305084,0.9296296296296296,0.9469987228607918,0.967612293144208,7,EffNet_Original + EffNet_Original
56/59,0.9491525423728814,0.9267399267399267,0.9166666666666666,0.975609756097561,42,EffNet_Original + EffNet_Original
55/59,0.9322033898305084,0.9247320985025903,0.9074074074074074,0.9585365853658536,7,MobileNet_RecPlot + EffNet_Original
55/59,0.9322033898305084,0.9218954248366013,0.9166666666666666,0.9625554978954045,87,MobileNet_Original + MobileNet_Original
55/59,0.9322033898305084,0.9178915757863128,0.921455938697318,0.9665744104249554,12,EffNet_Original + EffNet_Original
54/59,0.9152542372881356,0.9145967875476072,0.9051724137931035,0.9484633569739952,12,MobileNet_RecPlot + EffNet_Original
55/59,0.9322033898305084,0.9116435155685826,0.8981481481481483,0.9644986449864499,12,MobileNet_Original + MobileNet_Original
54/59,0.9152542372881356,0.908975907078374,0.888888888888889,0.9474254742547426,121,MobileNet_RecPlot + EffNet_Original
54/59,0.9152542372881356,0.908975907078374,0.888888888888889,0.9474254742547426,93,MobileNet_RecPlot + EffNet_Original
54/59,0.9152542372881356,0.908975907078374,0.888888888888889,0.9474254742547426,65,EffNet_Original + EffNet_RecPlot
54/59,0.9152542372881356,0.9053237290942208,0.898148148148148,0.9514443867842933,121,EffNet_Original + EffNet_RecPlot
54/59,0.9152542372881356,0.9023041474654377,0.8796296296296297,0.9474254742547426,65,MobileNet_Original + MobileNet_RecPlot
54/59,0.9152542372881356,0.9023041474654377,0.8796296296296297,0.9474254742547426,65,MobileNet_RecPlot + EffNet_Original
54/59,0.9152542372881356,0.898923863330643,0.8959131545338442,0.9554632993138442,107,MobileNet_Original + MobileNet_RecPlot
54/59,0.9152542372881356,0.8980884109916367,0.9074074074074074,0.956501182033097,107,MobileNet_Original + EffNet_RecPlot
53/59,0.8983050847457628,0.8932731291271746,0.8959131545338442,0.941371158392435,42,MobileNet_Original + MobileNet_RecPlot
53/59,0.8983050847457628,0.8872727272727272,0.8866538952745849,0.9443521882027331,121,MobileNet_Original + EffNet_Original
53/59,0.8983050847457628,0.8845113122812983,0.8703703703703703,0.9403332756731823,93,EffNet_Original + EffNet_RecPlot
53/59,0.8983050847457628,0.8845113122812983,0.8703703703703703,0.9403332756731823,42,EffNet_Original + EffNet_RecPlot
53/59,0.8983050847457628,0.8845113122812983,0.8703703703703703,0.9403332756731823,7,MobileNet_Original + EffNet_RecPlot
53/59,0.8983050847457628,0.8830065359477124,0.8773946360153256,0.9443521882027331,121,EffNet_Original + EffNet_Original
53/59,0.8983050847457628,0.8747909199522104,0.8518518518518517,0.9392953929539295,107,MobileNet_RecPlot + EffNet_Original
53/59,0.8983050847457628,0.8718948456653375,0.8518518518518517,0.9422764227642277,65,MobileNet_Original + MobileNet_Original
53/59,0.8983050847457628,0.8717171717171718,0.8703703703703703,0.948371100732284,107,EffNet_Original + EffNet_RecPlot
52/59,0.8813559322033898,0.8706259018759019,0.8425925925925926,0.9252032520325203,93,MobileNet_Original + MobileNet_RecPlot
52/59,0.8813559322033898,0.8652657284236231,0.8729246487867178,0.9412789021507236,93,EffNet_Original + EffNet_Original
52/59,0.8813559322033898,0.860545905707196,0.861111111111111,0.9342789598108747,42,MobileNet_Original + EffNet_RecPlot
51/59,0.864406779661017,0.853556603907235,0.8403575989782887,0.9210920832612581,7,MobileNet_Original + MobileNet_RecPlot
51/59,0.864406779661017,0.842720600785117,0.8333333333333334,0.922129965980511,12,MobileNet_Original + EffNet_RecPlot
51/59,0.864406779661017,0.8404040404040405,0.8403575989782887,0.9291299083203598,121,MobileNet_Original + MobileNet_RecPlot
51/59,0.864406779661017,0.8327114167120876,0.8240740740740741,0.928092025601107,93,MobileNet_Original + MobileNet_Original
50/59,0.847457627118644,0.8284632034632035,0.8033205619412516,0.9069999423398488,65,MobileNet_Original + EffNet_RecPlot
49/59,0.8305084745762712,0.818558343289526,0.8266283524904213,0.9079455688173903,121,MobileNet_Original + MobileNet_Original
50/59,0.847457627118644,0.8082979154017403,0.8148148148148149,0.9230755924580523,87,MobileNet_Original + EffNet_RecPlot
49/59,0.8305084745762712,0.8013468013468014,0.7848020434227331,0.9028887735685868,12,MobileNet_Original + MobileNet_RecPlot
49/59,0.8305084745762712,0.7986350574712645,0.7962962962962963,0.9039266562878394,93,MobileNet_Original + EffNet_RecPlot
49/59,0.8305084745762712,0.7880184331797234,0.8055555555555555,0.9119644813469412,121,MobileNet_Original + EffNet_RecPlot
48/59,0.8135593220338984,0.7860507685267436,0.8010855683269477,0.9018912529550828,12,EffNet_RecPlot + EffNet_RecPlot
47/59,0.7966101694915254,0.7801049233252623,0.7780970625798211,0.8906475234965116,121,MobileNet_RecPlot + MobileNet_RecPlot
48/59,0.8135593220338984,0.7764192796450861,0.7592592592592592,0.8917776624574757,87,MobileNet_Original + MobileNet_RecPlot
47/59,0.7966101694915254,0.7681148126501721,0.7895913154533845,0.8977800841838205,87,EffNet_RecPlot + EffNet_RecPlot
46/59,0.7796610169491526,0.7627419842710225,0.7851213282247764,0.8886121201637548,42,EffNet_RecPlot + EffNet_RecPlot
47/59,0.7966101694915254,0.7617486338797814,0.7825670498084291,0.8947990543735225,121,EffNet_RecPlot + EffNet_RecPlot
47/59,0.7966101694915254,0.7597701149425288,0.77330779054917,0.8977800841838205,87,MobileNet_RecPlot + EffNet_RecPlot
46/59,0.7796610169491526,0.7492063492063492,0.7618135376756067,0.8856310903534568,93,EffNet_RecPlot + EffNet_RecPlot
46/59,0.7796610169491526,0.7424298603386479,0.7455300127713921,0.8826500605431585,12,MobileNet_RecPlot + EffNet_RecPlot
46/59,0.7796610169491526,0.7402150537634409,0.7362707535121328,0.8816121778239059,65,MobileNet_RecPlot + EffNet_RecPlot
45/59,0.7627118644067796,0.7354773286976677,0.7410600255427843,0.8764631263333911,42,MobileNet_RecPlot + EffNet_RecPlot
45/59,0.7627118644067796,0.7335353535353536,0.7318007662835249,0.873482096523093,65,EffNet_RecPlot + EffNet_RecPlot
44/59,0.7457627118644068,0.7275910364145659,0.7458492975734355,0.8723519575621288,107,EffNet_RecPlot + EffNet_RecPlot
45/59,0.7627118644067796,0.7212698412698413,0.7177522349936143,0.8705010667127947,65,MobileNet_RecPlot + MobileNet_RecPlot
45/59,0.7627118644067796,0.7194413545915214,0.7270114942528735,0.8745199792423456,121,MobileNet_RecPlot + EffNet_RecPlot
44/59,0.7457627118644068,0.7130414312617702,0.7225415070242657,0.8693709277518308,93,MobileNet_RecPlot + EffNet_RecPlot
44/59,0.7457627118644068,0.7118253534327891,0.7225415070242657,0.8704088104710834,107,MobileNet_RecPlot + MobileNet_RecPlot
43/59,0.7288135593220338,0.6840211640211641,0.6784802043422733,0.8522977570201234,7,MobileNet_RecPlot + MobileNet_RecPlot
42/59,0.711864406779661,0.6801282051282053,0.6832694763729247,0.8471487055296084,42,MobileNet_RecPlot + MobileNet_RecPlot
42/59,0.711864406779661,0.6688570290720829,0.6762452107279694,0.8511676180591593,7,MobileNet_RecPlot + EffNet_RecPlot
42/59,0.711864406779661,0.6675167399037455,0.6762452107279694,0.8541486478694574,107,MobileNet_RecPlot + EffNet_RecPlot
42/59,0.711864406779661,0.6664377289377289,0.6692209450830141,0.8411866459090124,87,MobileNet_RecPlot + MobileNet_RecPlot
41/59,0.6949152542372882,0.6639188823096869,0.6717752234993615,0.8430375367583464,93,MobileNet_RecPlot + MobileNet_RecPlot
42/59,0.711864406779661,0.6594616474397895,0.6692209450830141,0.8542812662169176,7,EffNet_RecPlot + EffNet_RecPlot
