fold,best_epoch,best_val_loss,best_val_accuracy,best_train_loss,best_train_accuracy
1,1,0.6954484714402093,0.5,0.6935480481957736,0.547945205479452
2,20,0.4566545883814494,0.8888888888888888,0.11902735555825168,0.9452054794520548
3,17,0.5130972067515055,0.6944444444444444,0.09896935971632395,0.9863013698630136
4,18,0.423045566758594,0.7567567567567568,0.08781836947490429,0.9862068965517241
5,8,0.7347327583544964,0.4864864864864865,0.26449759972506554,0.9448275862068966
