seed,branch,amostra,metrica,valor
7,mobilenet_orig,34,complexity,0.35724954203322173
7,mobilenet_orig,35,faithfulness,0.3306828737258911
7,mobilenet_orig,35,robustness,0.986214816570282
7,mobilenet_orig,35,complexity,0.5541802880553419
7,mobilenet_orig,36,faithfulness,0.4168049097061157
7,mobilenet_orig,36,robustness,1.1210991144180298
7,mobilenet_orig,36,complexity,0.4882678631136567
7,mobilenet_orig,37,faithfulness,0.3858228325843811
7,mobilenet_orig,37,robustness,1.0968233346939087
7,mobilenet_orig,37,complexity,0.4514664862035492
7,mobilenet_orig,38,faithfulness,-0.0347527414560318
7,mobilenet_orig,38,robustness,1.2357697486877441
7,mobilenet_orig,38,complexity,0.3483765976670728
7,mobilenet_orig,39,faithfulness,0.08902262151241302
7,mobilenet_orig,39,robustness,0.8874931931495667
7,mobilenet_orig,39,complexity,0.43986004171281873
7,mobilenet_orig,40,faithfulness,0.5650094747543335
7,mobilenet_orig,40,robustness,0.9829466938972473
7,mobilenet_orig,40,complexity,0.44980488527254875
7,mobilenet_orig,41,faithfulness,-0.06472635269165039
7,mobilenet_orig,41,robustness,1.6880933046340942
7,mobilenet_orig,41,complexity,0.47329624679658977
7,mobilenet_orig,42,faithfulness,-0.20933735370635986
7,mobilenet_orig,42,robustness,1.8394460678100586
7,mobilenet_orig,42,complexity,0.46652208048575294
7,mobilenet_orig,43,faithfulness,0.49217888712882996
7,mobilenet_orig,43,robustness,0.9895485043525696
7,mobilenet_orig,43,complexity,0.48116111859420546
7,mobilenet_orig,44,faithfulness,0.29928159713745117
7,mobilenet_orig,44,robustness,1.1371636390686035
7,mobilenet_orig,44,complexity,0.4912019260839491
7,mobilenet_orig,45,faithfulness,-0.05196377635002136
7,mobilenet_orig,45,robustness,1.0959163904190063
7,mobilenet_orig,45,complexity,0.4086416574685705
7,mobilenet_recplot,0,faithfulness,0.16285236179828644
7,mobilenet_recplot,0,robustness,4.7638115882873535
7,mobilenet_recplot,0,complexity,0.5836678231059644
7,mobilenet_recplot,1,faithfulness,0.05481719225645065
7,mobilenet_recplot,1,robustness,4.173952102661133
7,mobilenet_recplot,1,complexity,0.455229126048501
7,mobilenet_recplot,2,faithfulness,0.2499825656414032
7,mobilenet_recplot,2,robustness,1.5612998008728027
7,mobilenet_recplot,2,complexity,0.508823890049368
7,mobilenet_recplot,3,faithfulness,0.18315038084983826
7,mobilenet_recplot,3,robustness,2.6229522228240967
7,mobilenet_recplot,3,complexity,0.5201505834534518
7,mobilenet_recplot,4,faithfulness,0.44858506321907043
7,mobilenet_recplot,4,robustness,1.5929685831069946
7,mobilenet_recplot,4,complexity,0.5379722602509156
7,mobilenet_recplot,5,faithfulness,0.45516663789749146
7,mobilenet_recplot,5,robustness,5.440274715423584
7,mobilenet_recplot,5,complexity,0.4374912465741569
7,mobilenet_recplot,6,faithfulness,-0.09387657046318054
7,mobilenet_recplot,6,robustness,2.000744104385376
7,mobilenet_recplot,6,complexity,0.5029193906085815
7,mobilenet_recplot,7,faithfulness,0.22641213238239288
7,mobilenet_recplot,7,robustness,1.5946621894836426
7,mobilenet_recplot,7,complexity,0.5020569055521534
7,mobilenet_recplot,8,faithfulness,0.6580318808555603
7,mobilenet_recplot,8,robustness,1.8713555335998535
7,mobilenet_recplot,8,complexity,0.5085374539159452
7,mobilenet_recplot,9,faithfulness,0.3136844038963318
7,mobilenet_recplot,9,robustness,1.8990728855133057
7,mobilenet_recplot,9,complexity,0.5941207329389261
7,mobilenet_recplot,10,faithfulness,-0.31690317392349243
7,mobilenet_recplot,10,robustness,2.799426794052124
7,mobilenet_recplot,10,complexity,0.4294415270664087
7,mobilenet_recplot,11,faithfulness,0.030716314911842346
7,mobilenet_recplot,11,robustness,1.2422590255737305
7,mobilenet_recplot,11,complexity,0.5096154998172612
7,mobilenet_recplot,12,faithfulness,-0.25153863430023193
7,mobilenet_recplot,12,robustness,2.4221527576446533
7,mobilenet_recplot,12,complexity,0.5096551603224676
7,mobilenet_recplot,13,faithfulness,0.07066279649734497
7,mobilenet_recplot,13,robustness,3.2700486183166504
7,mobilenet_recplot,13,complexity,0.3647534498398065
7,mobilenet_recplot,14,faithfulness,0.25835180282592773
7,mobilenet_recplot,14,robustness,3.3916237354278564
7,mobilenet_recplot,14,complexity,0.5326730399870558
7,mobilenet_recplot,15,faithfulness,-0.08935365080833435
7,mobilenet_recplot,15,robustness,2.7556447982788086
7,mobilenet_recplot,15,complexity,0.5402820959487556
7,mobilenet_recplot,16,faithfulness,0.15034472942352295
7,mobilenet_recplot,16,robustness,1.947496771812439
7,mobilenet_recplot,16,complexity,0.5339892769916849
7,mobilenet_recplot,17,faithfulness,0.30670246481895447
7,mobilenet_recplot,17,robustness,2.211386203765869
7,mobilenet_recplot,17,complexity,0.46573000201798337
7,mobilenet_recplot,18,faithfulness,0.02446998655796051
7,mobilenet_recplot,18,robustness,2.6200790405273438
7,mobilenet_recplot,18,complexity,0.49617670242473416
7,mobilenet_recplot,19,faithfulness,0.1609719842672348
7,mobilenet_recplot,19,robustness,4.924795627593994
7,mobilenet_recplot,19,complexity,0.48972843800015353
7,mobilenet_recplot,20,faithfulness,0.27709054946899414
7,mobilenet_recplot,20,robustness,2.1047651767730713
7,mobilenet_recplot,20,complexity,0.45717880017067763
7,mobilenet_recplot,21,faithfulness,-0.0641290619969368
7,mobilenet_recplot,21,robustness,2.010416030883789
7,mobilenet_recplot,21,complexity,0.5567684138370046
7,mobilenet_recplot,22,faithfulness,0.24604584276676178
7,mobilenet_recplot,22,robustness,2.9888808727264404
7,mobilenet_recplot,22,complexity,0.4228815637744393
7,mobilenet_recplot,23,faithfulness,0.10657421499490738
7,mobilenet_recplot,23,robustness,2.694183588027954
7,mobilenet_recplot,23,complexity,0.46074820808842093
7,mobilenet_recplot,24,faithfulness,0.3483123481273651
7,mobilenet_recplot,24,robustness,2.3005340099334717
7,mobilenet_recplot,24,complexity,0.48492628606736643
7,mobilenet_recplot,25,faithfulness,0.08287928253412247
7,mobilenet_recplot,25,robustness,1.0113072395324707
7,mobilenet_recplot,25,complexity,0.5107309888833518
