fold,train_loss,train_accuracy,val_loss,val_accuracy
1,"[0.7181032847051751, 0.6256739268564198, 0.569397168616726, 0.5136710764610604, 0.47427849655282006, 0.4225456955498212, 0.3816784183456473, 0.3478232634394136, 0.2997281522783515, 0.29455368976070456, 0.25111760219482526, 0.23409386489489306, 0.18838719268367715, 0.18461549241248876, 0.13131537604821872, 0.12051569517344644, 0.10566529264188793, 0.0856836810708046, 0.07670290359895524, 0.06716913428820975, 0.054123870824297815, 0.04826349765062332, 0.045356134335472156, 0.0407339420730937, 0.03186450648593576, 0.031217533686797912, 0.023504283789494266, 0.02969929611642067, 0.026635800398988267, 0.024603170176891433, 0.01398200444775085, 0.020190612553325417, 0.034074548989126124, 0.01855673199545031, 0.011632596895302811, 0.01198690722709241, 0.024561254269354148, 0.0064876556000991225, 0.00804631428614463, 0.008312036755354437, 0.008320794759751999, 0.00901606611346137, 0.007882223706947614, 0.007875188266577786, 0.010877705804289204, 0.005012696443049059, 0.008381311131054408, 0.014645539581367415, 0.0070709034494341235, 0.007980266030979892]","[0.4863013698630137, 0.6986301369863014, 0.7945205479452054, 0.8972602739726028, 0.8835616438356164, 0.9178082191780822, 0.910958904109589, 0.9246575342465754, 0.9726027397260274, 0.9383561643835616, 0.9657534246575342, 0.9794520547945206, 0.9863013698630136, 0.9657534246575342, 0.9931506849315068, 0.9931506849315068, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9931506849315068, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.6863544053501553, 0.6993087596363492, 0.690142830212911, 0.6933365265528361, 0.689544141292572, 0.6884786354170905, 0.688320067193773, 0.6893705328305563, 0.6798434654871622, 0.6755839718712701, 0.6710721386803521, 0.6614341735839844, 0.6375631425115798, 0.6105904314253066, 0.5825827519098917, 0.5605472657415602, 0.5570231742329068, 0.5659584932857089, 0.5761836171150208, 0.6052791741159227, 0.6456070012516446, 0.6489131185743544, 0.6729261014196608, 0.6856103208329942, 0.691633383433024, 0.7045347491900126, 0.7196053266525269, 0.7301888598336114, 0.7455020215776231, 0.7609911494784884, 0.7379812465773689, 0.7359830869568719, 0.7200928330421448, 0.686659554640452, 0.6716888414488899, 0.6775612367524041, 0.693801032172309, 0.6937951313124763, 0.7133140828874376, 0.7176651954650879, 0.7350280417336358, 0.7523297203911675, 0.771460321214464, 0.8016802668571472, 0.7824481593237983, 0.834088126818339, 0.8271180656221178, 0.8189724153942533, 0.7659644749429491, 0.8061447938283285]","[0.5, 0.4722222222222222, 0.5, 0.5555555555555556, 0.5555555555555556, 0.6388888888888888, 0.5833333333333334, 0.5277777777777778, 0.6388888888888888, 0.6666666666666666, 0.5833333333333334, 0.6944444444444444, 0.6944444444444444, 0.7222222222222222, 0.75, 0.6388888888888888, 0.7222222222222222, 0.6666666666666666, 0.6388888888888888, 0.6111111111111112, 0.5833333333333334, 0.5833333333333334, 0.6111111111111112, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.6111111111111112, 0.6111111111111112, 0.6388888888888888, 0.6111111111111112, 0.6111111111111112, 0.5833333333333334, 0.5833333333333334, 0.5555555555555556, 0.5555555555555556, 0.6388888888888888, 0.5555555555555556, 0.5277777777777778, 0.5, 0.5833333333333334, 0.6111111111111112, 0.6111111111111112, 0.6388888888888888, 0.6111111111111112, 0.5555555555555556]"
2,"[0.6998554892735939, 0.6147384365944013, 0.5637363930271097, 0.5320946696686418, 0.4827119426368034, 0.442580423126482, 0.39235887747921355, 0.3490090562056189, 0.29047006389049634, 0.27127721293331825, 0.24342231268752113, 0.18468323186652302, 0.17607291696006305, 0.14495201878351707, 0.12973252551196374, 0.09134729084086744, 0.08454223763044566, 0.07219429222280033, 0.07396416371203449, 0.050668457803660874, 0.04750598905837699, 0.033403554548547695, 0.03665318003256027, 0.03006977914539102, 0.03829685812943602, 0.02309853415170761, 0.029269932271683053, 0.01770867634411544, 0.018883575825658562, 0.017578104179199427, 0.017523930701490952, 0.014654203101176105, 0.010750186871992399, 0.011166866026716689, 0.01075195087349578, 0.009039728430240122, 0.014068814887575908, 0.010108473774504988, 0.009755794252332759, 0.008120524735279279, 0.007148872614417174, 0.006678981706500053, 0.006581144241539583, 0.007058554954112392, 0.007873200160795695, 0.005089542592480166, 0.0051657620447445405, 0.004602015873238648, 0.005801125442328518, 0.007740314667151399]","[0.4794520547945205, 0.7602739726027398, 0.8287671232876712, 0.8493150684931506, 0.8698630136986302, 0.8767123287671232, 0.9246575342465754, 0.9657534246575342, 0.958904109589041, 0.9726027397260274, 0.9794520547945206, 0.9931506849315068, 0.9931506849315068, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.6810554729567634, 0.6728681458367242, 0.6842345264222887, 0.6900204684999254, 0.685851878590054, 0.6831119457880656, 0.671653946240743, 0.6561558975113763, 0.6385600831773546, 0.6380456421110365, 0.6385590102937486, 0.6275275018480089, 0.6234882672627767, 0.6000616682900323, 0.5719210174348619, 0.5180276036262512, 0.5059722893767886, 0.49196555879380965, 0.47921159863471985, 0.4693063629998101, 0.46833328074879116, 0.46348052223523456, 0.44859542780452305, 0.44817425145043266, 0.4456919729709625, 0.44138548109266496, 0.4474786122639974, 0.4556003941429986, 0.47075335184733075, 0.4825581908226013, 0.47525211837556625, 0.4493071569336785, 0.44186439116795856, 0.44409287306997514, 0.4498009317451053, 0.4558883441819085, 0.4654201732741462, 0.47733036677042645, 0.47764639059702557, 0.48418868912590873, 0.4797878662745158, 0.48034236166212296, 0.4695033099916246, 0.46764984395768905, 0.48917729987038505, 0.48922669887542725, 0.4918201234605577, 0.4904695285691155, 0.48618314663569134, 0.4778693848186069]","[0.5, 0.6388888888888888, 0.5555555555555556, 0.5277777777777778, 0.4444444444444444, 0.5, 0.5833333333333334, 0.6111111111111112, 0.6944444444444444, 0.6666666666666666, 0.6111111111111112, 0.6944444444444444, 0.6944444444444444, 0.6666666666666666, 0.7222222222222222, 0.75, 0.75, 0.8333333333333334, 0.7222222222222222, 0.7222222222222222, 0.7777777777777778, 0.7777777777777778, 0.7777777777777778, 0.75, 0.7777777777777778, 0.7777777777777778, 0.8055555555555556, 0.8055555555555556, 0.8055555555555556, 0.8055555555555556, 0.8055555555555556, 0.7777777777777778, 0.7777777777777778, 0.7777777777777778, 0.7777777777777778, 0.7777777777777778, 0.8055555555555556, 0.7777777777777778, 0.7777777777777778, 0.8055555555555556, 0.7777777777777778, 0.7777777777777778, 0.8055555555555556, 0.7777777777777778, 0.7777777777777778, 0.7777777777777778, 0.7777777777777778, 0.7777777777777778, 0.7777777777777778, 0.7777777777777778]"
3,"[0.6967565100768517, 0.6388280934300916, 0.5686199443093661, 0.5168153655940089, 0.4848910796231237, 0.4487955956623472, 0.4181237041950226, 0.3753636987044893, 0.32846977690170553, 0.2911491988034084, 0.2540173292160034, 0.2341468217044041, 0.2108036970270091, 0.16362148184200814, 0.13850758897847143, 0.15082216838310505, 0.12456044051153907, 0.0870368864515732, 0.08829344639490391, 0.07379400370449855, 0.053357759529146655, 0.05088424076294077, 0.07295397900301835, 0.04213163660004221, 0.03314931343855529, 0.03268677525479218, 0.038606855735696596, 0.03166397149706709, 0.025030510667069204, 0.016227262338687633, 0.015326282484778042, 0.01730052382396213, 0.010427013919528189, 0.01996000285806327, 0.017404068004468393, 0.010572946456999615, 0.00827261428509293, 0.01425854338911073, 0.009325662704891172, 0.013038155577819923, 0.008492026696431225, 0.008051598495964346, 0.014763597527454639, 0.008712900728629581, 0.007977211873593001, 0.00886848260616434, 0.004803897610640731, 0.004751243567543811, 0.00548219020510542, 0.004605061451679673]","[0.4896551724137931, 0.7034482758620689, 0.8137931034482758, 0.8482758620689655, 0.8758620689655172, 0.903448275862069, 0.903448275862069, 0.9517241379310345, 0.9517241379310345, 0.9724137931034482, 0.9862068965517241, 0.9862068965517241, 0.993103448275862, 0.993103448275862, 1.0, 0.9793103448275862, 1.0, 1.0, 0.993103448275862, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.695032145525958, 0.6711071745769398, 0.6750860198124035, 0.6762759878828719, 0.6713673391857663, 0.6725500129364632, 0.6713734446345149, 0.6675335845431766, 0.6699822013442581, 0.6558602258965776, 0.637273142466674, 0.6193256378173828, 0.6049243034543218, 0.5954283878609941, 0.5767330285665151, 0.5512090985839432, 0.5288562226939846, 0.5029940701819755, 0.48539821521655935, 0.4804820627779574, 0.46675715575347076, 0.46237089827254013, 0.45108680306254206, 0.45911336267316666, 0.47111963581394506, 0.47831064623755376, 0.48951268840480494, 0.5008178917137353, 0.4919220209121704, 0.47782673706879486, 0.4661959941322739, 0.4545756320695619, 0.44776084133096644, 0.44450244065877553, 0.4510926700927116, 0.44791180378681905, 0.4598234376391849, 0.46600534787049164, 0.4670971213160334, 0.46496621015909556, 0.45975935781324234, 0.4687454636032517, 0.4692574642799996, 0.46034480429984426, 0.47366491846136144, 0.48097351757255763, 0.496422482503427, 0.5035202680407344, 0.5047137479524355, 0.5002459609830702]","[0.43243243243243246, 0.6216216216216216, 0.6216216216216216, 0.5945945945945946, 0.6216216216216216, 0.5405405405405406, 0.5405405405405406, 0.6756756756756757, 0.6216216216216216, 0.7027027027027027, 0.7297297297297297, 0.7567567567567568, 0.7567567567567568, 0.7567567567567568, 0.7027027027027027, 0.7297297297297297, 0.6756756756756757, 0.7027027027027027, 0.7297297297297297, 0.7297297297297297, 0.7297297297297297, 0.8108108108108109, 0.8108108108108109, 0.7837837837837838, 0.7837837837837838, 0.7567567567567568, 0.7837837837837838, 0.7567567567567568, 0.7567567567567568, 0.7567567567567568, 0.7567567567567568, 0.7837837837837838, 0.7837837837837838, 0.8108108108108109, 0.8108108108108109, 0.8108108108108109, 0.8108108108108109, 0.8108108108108109, 0.8108108108108109, 0.8108108108108109, 0.8108108108108109, 0.8108108108108109, 0.8108108108108109, 0.8108108108108109, 0.8108108108108109, 0.7837837837837838, 0.7837837837837838, 0.8108108108108109, 0.8108108108108109, 0.8108108108108109]"
4,"[0.7128390441202137, 0.6354260452806133, 0.5866990938578567, 0.5260242705475794, 0.4903990234414192, 0.444301524799164, 0.41281234891447305, 0.3602072637375087, 0.31849270732435464, 0.2828055489553164, 0.24527777057804473, 0.2249145752763095, 0.20064922473202013, 0.1620520889146687, 0.1537439463889762, 0.11699104717333023, 0.0995212732112571, 0.09921800681989487, 0.0633700162376443, 0.07141917454053277, 0.05371111019016945, 0.041076721087710495, 0.044752348979858504, 0.03588280377730931, 0.0305031697737844, 0.032185146942326465, 0.024192776582012437, 0.020703474595530392, 0.01743455937974257, 0.015286778954610433, 0.012641146485629964, 0.022311800861195344, 0.026633893790310375, 0.013997244788971666, 0.011621521020384684, 0.015913700761452113, 0.011927561400687858, 0.00993800455423659, 0.016915005670018392, 0.0072098720104318776, 0.008591324614029224, 0.005980399552069298, 0.006436888294371023, 0.0072592915839528385, 0.0077141273817787435, 0.005323588184706152, 0.0061222303161167935, 0.005239272362565341, 0.004127239604314712, 0.0164594031800197]","[0.4657534246575342, 0.6712328767123288, 0.7945205479452054, 0.8287671232876712, 0.863013698630137, 0.8904109589041096, 0.8972602739726028, 0.9383561643835616, 0.9452054794520548, 0.9657534246575342, 0.9794520547945206, 0.9794520547945206, 0.9794520547945206, 0.9931506849315068, 0.9863013698630136, 0.9931506849315068, 0.9931506849315068, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9931506849315068, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.6985574033525255, 0.7004764080047607, 0.691754420598348, 0.6804117692841424, 0.676900691456265, 0.673450854089525, 0.6722577148013644, 0.6650666528277926, 0.6625228259298537, 0.6579658322864108, 0.6639828284581503, 0.6524022817611694, 0.6204478475782607, 0.5820893115467496, 0.569473385810852, 0.5115895469983419, 0.47580450773239136, 0.434242394235399, 0.4212311373816596, 0.42245913214153713, 0.4273415009180705, 0.43175561560524833, 0.40394506189558244, 0.3988747000694275, 0.4024386803309123, 0.40429075558980304, 0.4037696123123169, 0.40141913625929093, 0.40201228194766575, 0.4089666207631429, 0.4081965684890747, 0.4044727153248257, 0.40400950776206124, 0.409429219033983, 0.41461941930982804, 0.4134626057412889, 0.4414834181467692, 0.43716736634572345, 0.4363565444946289, 0.4972693787680732, 0.49377753999498153, 0.4950362841288249, 0.4738795492384169, 0.4697738488515218, 0.4435371690326267, 0.41342225339677596, 0.4106738236215379, 0.42033342520395917, 0.43219385544459027, 0.4328928060001797]","[0.5, 0.4444444444444444, 0.5, 0.5555555555555556, 0.5555555555555556, 0.6111111111111112, 0.6666666666666666, 0.6388888888888888, 0.6944444444444444, 0.7222222222222222, 0.6388888888888888, 0.6666666666666666, 0.7222222222222222, 0.7777777777777778, 0.8055555555555556, 0.8611111111111112, 0.8888888888888888, 0.8888888888888888, 0.8333333333333334, 0.8333333333333334, 0.8333333333333334, 0.8055555555555556, 0.8333333333333334, 0.8611111111111112, 0.8333333333333334, 0.8333333333333334, 0.8333333333333334, 0.8333333333333334, 0.8333333333333334, 0.8055555555555556, 0.8055555555555556, 0.8333333333333334, 0.8333333333333334, 0.8055555555555556, 0.75, 0.75, 0.7777777777777778, 0.7777777777777778, 0.8055555555555556, 0.75, 0.75, 0.7777777777777778, 0.7777777777777778, 0.8055555555555556, 0.8055555555555556, 0.8055555555555556, 0.8055555555555556, 0.7777777777777778, 0.7777777777777778, 0.7777777777777778]"
5,"[0.6925854267745183, 0.6139353180753774, 0.5832324455524313, 0.5173167847353837, 0.467339648666053, 0.43603948539701004, 0.402903746941994, 0.35537603106992, 0.31893763480515314, 0.2868053752800514, 0.26217718761542746, 0.2251724543242619, 0.17826220156817602, 0.16087119219631985, 0.13660285801723085, 0.10264040724984531, 0.08890278061916088, 0.0962254946601802, 0.07009228015768117, 0.07323968425906938, 0.0430440592097825, 0.04744913953131643, 0.05166745190990382, 0.03697869947244381, 0.021030648939054587, 0.02700046501282988, 0.023971312942689862, 0.023543829162572992, 0.02153488076452551, 0.01636555474251509, 0.01470157760356007, 0.020644093407639143, 0.01121545772485692, 0.012302039075514366, 0.0164963456063435, 0.012186578866736643, 0.00877227666948376, 0.009394339908813608, 0.010221439856907417, 0.00743290378615774, 0.011588437797437455, 0.01107005078730912, 0.0073587172118754225, 0.007174051655777569, 0.006412538224510078, 0.010072163781472321, 0.0057136390872042754, 0.004573839578520635, 0.008238066553041852, 0.011381549362478585]","[0.5310344827586206, 0.7793103448275862, 0.8, 0.8896551724137931, 0.9172413793103448, 0.903448275862069, 0.9172413793103448, 0.9655172413793104, 0.9724137931034482, 0.9655172413793104, 0.9655172413793104, 0.9724137931034482, 0.9862068965517241, 0.9862068965517241, 1.0, 1.0, 1.0, 0.9862068965517241, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.6950185347247768, 0.6905140264614208, 0.7065649660857948, 0.6981834720920872, 0.6885824219600575, 0.6789535090729997, 0.67171949631459, 0.6611693227613294, 0.6488115288115837, 0.642385399019396, 0.6342146622168051, 0.6335898476677972, 0.6201712956299653, 0.6161411968437401, 0.6064845484656256, 0.5814886350889463, 0.5780800033260036, 0.5567460060119629, 0.5494544473854271, 0.5251961237675434, 0.5326282688089319, 0.5402302983644847, 0.5417250668680346, 0.5589828330117304, 0.5871988873224001, 0.5835965130780194, 0.5962804604221035, 0.6025886793394346, 0.5925055565060796, 0.6118559064091863, 0.6188874083596307, 0.6328105636545129, 0.6042408717645181, 0.5714029556996113, 0.6062530633565542, 0.6470300764650911, 0.6650822935877619, 0.6722291450242739, 0.6813172714130299, 0.6934058215167072, 0.6859248715478021, 0.686446450852059, 0.6929971173002913, 0.700937354886854, 0.7135497396056717, 0.6915110027467882, 0.7201562249982679, 0.6987423703477189, 0.6845441154531531, 0.6717571052345069]","[0.5135135135135135, 0.6216216216216216, 0.43243243243243246, 0.5675675675675675, 0.5675675675675675, 0.5675675675675675, 0.5945945945945946, 0.6756756756756757, 0.7027027027027027, 0.6756756756756757, 0.6216216216216216, 0.6216216216216216, 0.6216216216216216, 0.5945945945945946, 0.6486486486486487, 0.6216216216216216, 0.6756756756756757, 0.7297297297297297, 0.7027027027027027, 0.7297297297297297, 0.7297297297297297, 0.7027027027027027, 0.7027027027027027, 0.6756756756756757, 0.6756756756756757, 0.6756756756756757, 0.6756756756756757, 0.6756756756756757, 0.6756756756756757, 0.6756756756756757, 0.6756756756756757, 0.6756756756756757, 0.6756756756756757, 0.6756756756756757, 0.7027027027027027, 0.7027027027027027, 0.7027027027027027, 0.7027027027027027, 0.7027027027027027, 0.7027027027027027, 0.6756756756756757, 0.6756756756756757, 0.6756756756756757, 0.6756756756756757, 0.6756756756756757, 0.6756756756756757, 0.6756756756756757, 0.6756756756756757, 0.6756756756756757, 0.6756756756756757]"
