fold,best_epoch,best_val_loss,best_val_accuracy,best_train_loss,best_train_accuracy
1,30,0.2969744217395782,0.94,0.09405396713150872,0.9949494949494949
2,30,0.405957498550415,0.88,0.08660496109061772,0.9949494949494949
3,30,0.2706742334365845,0.88,0.10939959383974171,0.9949494949494949
4,28,0.3584103158542088,0.8775510204081632,0.13285591779042727,0.9849246231155779
5,30,0.2699567706001048,0.9183673469387755,0.10157064329739192,0.9899497487437185
