fold,best_epoch,best_val_loss,best_val_accuracy,best_train_loss,best_train_accuracy
1,30,0.45327627658843994,0.7741935483870968,0.026947041726763675,1.0
2,12,0.5640303757455614,0.6944444444444444,0.2589803758549364,0.952054794520548
3,27,0.38292057775869603,0.8536585365853658,0.07527891467226312,0.9929078014184397
4,24,0.49964458885647,0.7380952380952381,0.07570708436625344,0.9928571428571429
5,27,0.4510471522808075,0.75,0.05902341862519582,1.0
