fold,best_epoch,best_val_loss,best_val_accuracy,best_train_loss,best_train_accuracy
1,49,0.022332416226466496,1.0,0.0071141154645648725,1.0
2,36,0.06213993116005047,0.972972972972973,0.0055885621410762445,1.0
3,49,0.010811239248141646,1.0,0.009523781399204307,1.0
4,47,0.020335189584228728,1.0,0.008678521118956069,1.0
5,26,0.04841966383360528,1.0,0.019006941801515118,0.993103448275862
