branch,bloco,spearman,ssim
mobilenet_orig,nenhum (referencia),1.0,1.0
mobilenet_orig,classifier,0.4248372367299126,0.47192466541696726
mobilenet_orig,features[18],-0.1107889934575939,0.33358492686470576
mobilenet_orig,features[17],0.08340013865757159,0.3768427439385504
mobilenet_orig,features[16],0.5420315724884253,0.4500119390582715
mobilenet_orig,features[15],0.26025866809043025,0.38950792396949807
mobilenet_orig,features[14],-0.023904884093426514,0.33348134333871166
mobilenet_orig,features[13],0.20901274215269863,0.3676327538580823
mobilenet_orig,features[12],0.02276534198216577,0.3342098707336636
mobilenet_orig,features[11],-0.0013706380638940467,0.32225902572869536
mobilenet_orig,features[10],0.06556431240985267,0.30748565890531704
mobilenet_orig,features[9],0.3211691861438054,0.3829358632674165
mobilenet_orig,features[8],0.18043653228569836,0.34238888759770875
mobilenet_orig,features[7],-0.05781624597225952,0.2997505936482694
mobilenet_orig,features[6],0.28381770513750215,0.37204190216050725
mobilenet_orig,features[5],0.1577715975105388,0.339396006501564
mobilenet_orig,features[4],0.11324548195580146,0.34094442053150503
mobilenet_orig,features[3],0.12768002218562935,0.4121316957474703
mobilenet_orig,features[2],0.4242355905978419,0.43920986346954166
mobilenet_orig,features[1],-0.20069668652003744,0.2785592130333427
mobilenet_orig,features[0],0.2807498487440583,0.31868881472965566
mobilenet_recplot,nenhum (referencia),1.0,1.0
mobilenet_recplot,classifier,0.27453242913721526,0.3984930116027428
mobilenet_recplot,features[18],0.10947573094056051,0.31526738412867783
mobilenet_recplot,features[17],0.1350891313182829,0.27642678281498667
mobilenet_recplot,features[16],-0.03973734749659333,0.2810572782430287
mobilenet_recplot,features[15],-0.036476503916677956,0.28007547117569237
mobilenet_recplot,features[14],0.12760640374853574,0.3146581981284005
mobilenet_recplot,features[13],0.14439512626604725,0.22754048852477485
mobilenet_recplot,features[12],0.18001259074500553,0.28517594816865727
mobilenet_recplot,features[11],-0.05037573014367793,0.23306776829398806
mobilenet_recplot,features[10],0.19624508921100653,0.33421369636434006
mobilenet_recplot,features[9],-0.034758425041238675,0.2707784792266384
mobilenet_recplot,features[8],0.0218457394672043,0.27567824212668174
mobilenet_recplot,features[7],0.1559555642150289,0.31545776344152787
mobilenet_recplot,features[6],0.1232819675072921,0.33651774271607166
mobilenet_recplot,features[5],0.3113329635796152,0.34391906836069486
mobilenet_recplot,features[4],0.22967717774479088,0.3282141583034641
mobilenet_recplot,features[3],0.1679387792440215,0.3285470392270841
mobilenet_recplot,features[2],0.09072929083606873,0.3464306414519611
mobilenet_recplot,features[1],0.21462160990810075,0.1762179160831055
mobilenet_recplot,features[0],0.0,0.07552447575017747
effnet_orig,nenhum (referencia),1.0,1.0
effnet_orig,classifier,-0.20352700236674132,0.28097160352218575
effnet_orig,features[8],-0.15453944170405376,0.2987059442003997
effnet_orig,features[7],-0.25336563364119563,0.2761094633441851
effnet_orig,features[6],0.13253113818741086,0.33798590100315196
effnet_orig,features[5],0.2251872476371135,0.34252682747076973
effnet_orig,features[4],-0.09958329982741614,0.2920549882383883
effnet_orig,features[3],-0.19378688208157352,0.26740009035187823
effnet_orig,features[2],0.0,0.01840201040261168
effnet_orig,features[1],0.0,0.01840201040261168
effnet_orig,features[0],0.0,0.01840201040261168
effnet_recplot,nenhum (referencia),1.0,1.0
effnet_recplot,classifier,-0.14990317876467263,0.4064580425420828
effnet_recplot,features[8],0.2949023420379476,0.5597607373820485
effnet_recplot,features[7],0.22597837260636391,0.4947884173525219
effnet_recplot,features[6],0.10417327415151927,0.3112335147690052
effnet_recplot,features[5],0.4137000055781782,0.5589278088453793
effnet_recplot,features[4],0.21006049800192925,0.34368806835127474
effnet_recplot,features[3],-0.3059716125619124,0.28269492783339295
effnet_recplot,features[2],0.0,0.0033623125448289503
effnet_recplot,features[1],0.0,0.0033623125448289503
effnet_recplot,features[0],0.0,0.0033623125448289503
