fold,best_epoch,best_val_loss,best_val_accuracy,best_train_loss,best_train_accuracy
1,30,0.37993243005540633,0.9722222222222222,0.3795106795010151,0.959731543624161
2,30,0.3633662760257721,0.9666666666666667,0.3707143648978203,0.9741935483870968
3,30,0.38421163933221686,0.9767441860465116,0.41279353264351965,0.9225352112676056
4,30,0.5742346556747661,0.7058823529411765,0.3773269769766473,0.9602649006622517
5,30,0.4012681841850281,0.9285714285714286,0.4060366674736663,0.9300699300699301
